Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
89,-10.000,0,1.463,1.067145,0.326075
90,-10.000,0,1.529,1.068411,0.374861
91,-10.000,0,0.993,1.077395,0.387133
92,-8.000,1,0.221,1.120891,0.387645
93,-1.000,1,0.407,1.151420,0.323106
94,-6.000,1,0.539,1.308718,0.382180
95,-10.000,0,1.455,1.179933,0.477214
96,-10.000,0,1.412,1.363723,0.452150
97,-2.000,1,0.730,1.363770,0.414793
98,-10.000,0,0.968,1.472854,0.450481
99,-10.000,0,0.880,1.398447,0.488728
100,-10.000,0,1.083,1.433224,0.385055
101,-4.000,1,0.482,1.348452,0.469702
102,-10.000,0,0.810,1.453723,0.515797
103,-10.000,0,1.251,1.714751,0.487305
104,-8.000,1,0.630,1.431075,0.621805
105,-4.000,1,0.289,1.430727,0.570191
106,-10.000,0,1.146,1.777125,0.910282
107,-10.000,0,0.776,1.394247,0.625537
108,-10.000,0,0.755,1.514583,0.498100
109,-8.000,1,0.271,1.662021,0.712368
110,-10.000,0,0.987,1.570800,0.709004
111,-10.000,0,0.786,1.566278,0.728785
112,-10.000,0,1.010,1.443870,0.564276
113,-10.000,0,1.248,1.542202,0.626530
114,-8.000,1,0.424,1.611988,0.898440
115,-10.000,0,1.317,1.578861,0.650714
116,-2.000,1,0.641,1.629129,0.733840
117,-10.000,0,1.202,1.526305,0.774090
118,-3.000,1,0.730,2.027039,0.746019
119,-10.000,0,0.837,1.710084,0.873131
120,-4.000,1,0.510,1.697278,0.761752
121,-4.000,1,0.594,1.752446,0.800084
122,-10.000,0,0.917,1.728700,0.953699
123,-10.000,0,1.258,1.848473,1.033071
124,-6.000,1,0.589,1.793161,1.056923
125,-2.000,1,0.640,1.650187,0.904187
126,-10.000,0,1.307,1.711853,0.917791
127,-6.000,1,0.627,1.786984,0.839788
128,-2.000,1,0.725,1.679435,0.986899
129,-1.000,1,0.518,1.645958,0.871884
130,-7.000,1,0.449,1.551108,0.791565
131,-10.000,0,1.076,1.637187,0.776333
132,-10.000,0,1.008,1.698981,0.841328
133,-10.000,0,0.799,1.816071,0.879920
134,-4.000,1,0.410,2.083206,1.092721
135,-10.000,0,0.818,1.798601,1.135166
136,-2.000,1,0.743,1.602331,1.121679
137,-9.000,1,0.535,1.748828,1.103035
138,-2.000,1,0.638,1.643797,1.221320
139,-4.000,1,0.691,1.871460,0.969279
140,-4.000,1,0.318,2.638135,1.666382
141,-7.000,1,0.683,1.785744,0.894604
142,-10.000,0,0.939,1.985369,0.875276
143,-5.000,1,0.349,2.046429,1.196646
144,-1.000,1,0.712,1.837677,1.022159
145,-7.000,1,0.600,1.971040,0.824802
146,-3.000,1,0.465,1.931764,1.068971
147,-9.000,1,0.694,1.912528,1.209673
148,-4.000,1,0.521,2.173966,1.196891
149,-6.000,1,0.520,2.158336,0.965822
150,-6.000,1,0.619,2.252485,1.286796
151,-1.000,1,0.219,2.400087,1.166890
152,-7.000,1,0.546,1.869498,1.301786
153,0.000,1,0.667,2.370021,1.431784
154,-10.000,0,0.771,2.285535,1.189805
155,-10.000,0,0.881,2.255627,1.243333
156,-4.000,1,0.640,2.315547,1.533758
157,-7.000,1,0.714,2.244023,1.314850
158,-3.000,1,0.312,2.283911,1.198599
159,-3.000,1,0.487,2.199856,1.183652
160,-3.000,1,0.525,2.600796,1.378261
161,-10.000,0,0.766,2.385726,1.700039
162,-10.000,0,1.239,2.693582,1.296845
163,-10.000,0,0.807,2.530240,1.719735
164,-4.000,1,0.495,2.658020,1.513016
165,-3.000,1,0.041,2.847551,1.690905
166,-6.000,1,0.571,2.533128,1.441861
167,-2.000,1,0.390,2.808769,1.621090
168,-2.000,1,0.352,2.645221,1.422841
169,-1.000,1,0.400,2.424923,1.657592
170,-10.000,0,1.332,2.828912,1.339401
171,-1.000,1,0.378,2.979074,2.058701
172,-10.000,0,1.435,2.740628,1.893789
173,-2.000,1,0.686,2.854242,1.744607
174,-3.000,1,0.482,2.949994,1.836618
175,-10.000,0,1.128,2.716562,1.472799
176,-10.000,0,0.787,3.108434,2.096735
177,-1.000,1,0.613,2.808302,1.397611
178,-2.000,1,0.568,2.916457,1.957483
179,-3.000,1,0.543,3.168324,2.159973
180,-4.000,1,0.673,2.951292,1.779108
181,-5.000,1,0.451,3.098044,2.263927
182,-2.000,1,0.600,2.711174,1.793580
183,-4.000,1,0.585,2.896112,1.945231
184,-1.000,1,0.705,3.062610,2.035394
185,-3.000,1,0.540,3.045078,1.566232
186,-10.000,0,1.203,2.692945,2.222986
187,-7.000,1,0.451,2.916010,1.852082
188,-5.000,1,0.686,3.174891,2.451714
189,-4.000,1,0.524,3.001445,1.713259
190,-10.000,0,1.391,3.082787,2.231624
191,-2.000,1,0.545,3.745810,2.720685
192,-10.000,0,0.828,3.147428,2.401255
193,-2.000,1,0.650,3.466923,2.606198
194,-10.000,0,0.846,3.826074,2.167701
195,-10.000,0,0.809,3.577483,2.128812
196,-7.000,1,0.699,3.545441,2.122585
197,-5.000,1,0.681,3.587970,2.310540
198,-10.000,0,0.809,3.570436,2.424463
199,-10.000,0,0.824,3.705353,2.286921
200,-9.000,1,0.583,3.905173,3.333230
201,-2.000,1,0.741,3.436906,1.931827
202,-2.000,1,0.728,3.085103,2.105468
203,-2.000,1,0.584,4.090735,3.218879
204,-4.000,1,0.750,4.175171,2.805489
205,-2.000,1,0.642,3.598256,2.485347
206,-4.000,1,0.725,3.663987,2.946984
207,-2.000,1,0.516,3.701699,2.594143
208,-4.000,1,0.402,4.252625,2.978618
209,-2.000,1,0.218,3.746324,2.104376
210,-4.000,1,0.583,3.960955,3.632974
211,-2.000,1,0.499,3.917238,2.311552
212,-5.000,1,0.543,3.832883,2.897967
213,-3.000,1,0.634,3.899394,4.103168
214,-2.000,1,0.458,3.764647,2.669317
215,-3.000,1,0.559,4.226561,2.893078
216,-1.000,1,0.621,3.963987,3.601865
217,-10.000,0,0.933,4.358024,3.084062
218,-1.000,1,0.739,4.725783,3.499959
219,-10.000,0,1.010,4.111727,3.736173
220,-5.000,1,0.592,4.174238,3.073309
221,-4.000,1,0.750,4.522683,3.129390
222,-2.000,1,0.624,4.096986,3.599226
223,-2.000,1,0.670,4.293444,2.668039
224,-3.000,1,0.716,4.273000,3.319780
225,-2.000,1,0.732,4.535306,3.268857
226,-2.000,1,0.742,4.398000,3.623589
227,-8.000,1,0.664,3.955617,3.997996
228,-10.000,0,1.060,4.856124,5.222164
229,-10.000,0,1.031,4.514833,3.925735
230,-7.000,1,0.397,4.978684,3.910466
231,-10.000,0,1.009,4.519197,3.475488
232,-2.000,1,0.365,4.373308,3.100477
233,-10.000,0,0.908,4.739478,2.962480
234,-10.000,0,0.796,5.180725,5.096178
235,-4.000,1,0.552,4.852310,5.059311
236,-2.000,1,0.600,4.729732,3.829032
237,-3.000,1,0.665,4.747058,3.755266
238,-4.000,1,0.519,4.815677,4.637436
239,-10.000,0,0.791,5.294105,5.011805
240,-10.000,0,0.930,4.992673,4.130524
241,-2.000,1,0.523,5.286444,4.288646
242,-3.000,1,0.563,5.289406,4.489054
243,-4.000,1,0.257,4.966768,5.364294
244,-2.000,1,0.713,5.175086,4.347594
245,-5.000,1,0.595,5.499616,5.021236
246,-4.000,1,0.105,5.179649,5.034636
247,-1.000,1,0.711,5.348739,5.592291
248,-7.000,1,0.510,4.994567,4.064878
249,-3.000,1,0.732,5.110640,6.034760
250,-1.000,1,0.388,5.150308,4.824216
251,-1.000,1,0.476,5.414515,4.597219
252,-6.000,1,0.636,5.467216,5.656953
253,-1.000,1,0.308,5.149533,4.847674
254,-3.000,1,0.609,4.838743,3.995785
255,-4.000,1,0.693,5.149286,3.700835
256,-6.000,1,0.168,5.532352,5.851864
257,-5.000,1,0.587,5.428464,4.695216
258,-3.000,1,0.535,5.678301,4.539996
259,-2.000,1,0.250,6.206027,6.282704
260,-4.000,1,0.639,5.315606,4.481143
261,-2.000,1,0.549,5.181762,4.486193
262,-7.000,1,0.413,5.929651,5.166015
263,-4.000,1,0.719,5.463185,4.819461
264,-3.000,1,0.307,5.744593,5.068853
265,-2.000,1,0.256,5.341226,5.442750
266,-7.000,1,0.402,5.312370,7.373614
267,-6.000,1,0.235,6.204379,6.708022
268,-2.000,1,0.186,5.652836,6.150250
269,-5.000,1,0.521,5.908065,5.797962
270,-2.000,1,0.708,5.798947,5.912197
271,-4.000,1,0.421,6.138486,6.342935
272,-3.000,1,0.568,6.324291,6.849998
273,-5.000,1,0.488,5.267122,5.132008
274,-1.000,1,0.722,5.817800,5.906436
275,-10.000,0,0.935,5.633827,5.913424
276,-2.000,1,0.530,5.438025,6.035681
277,-6.000,1,0.386,5.909061,7.280520
278,-4.000,1,0.562,5.552637,4.666068
279,-4.000,1,0.565,5.796104,5.160717
280,-4.000,1,0.606,5.388341,5.263638
281,-3.000,1,0.699,5.267726,6.934458
282,-10.000,0,2.831,5.207406,5.481979
283,-8.000,1,0.656,5.624688,5.782697
284,-2.000,1,0.502,5.797647,4.552996
285,-3.000,1,0.428,5.335669,4.644653
286,-2.000,1,0.606,5.718062,5.109205
287,-5.000,1,0.320,5.802675,5.303268
288,-10.000,0,3.156,5.353327,4.209039
289,-2.000,1,0.704,5.783568,7.363057
290,-5.000,1,0.223,5.406257,4.111545
291,-3.000,1,0.722,5.445388,5.302760
292,-2.000,1,0.439,5.733344,5.903565
293,-2.000,1,0.387,5.516680,4.402493
294,-2.000,1,0.485,5.095104,4.476802
295,-2.000,1,0.748,5.213799,3.656431
296,-2.000,1,0.261,5.233479,4.637253
297,-1.000,1,0.596,5.436662,4.405991
298,-3.000,1,0.688,4.886286,3.993446
299,-3.000,1,0.605,5.600950,5.449808
300,-10.000,0,1.508,5.216067,5.208149
301,-5.000,1,0.640,5.590487,6.196911
302,-4.000,1,0.566,5.682257,4.336213
303,-3.000,1,0.423,5.108911,5.168916
304,-4.000,1,0.394,5.457328,4.108455
305,-1.000,1,0.370,5.828926,5.363411
306,-10.000,0,0.753,5.372108,6.316275
307,-10.000,0,1.728,5.135723,4.472362
308,-1.000,1,0.672,5.202907,4.209918
309,-3.000,1,0.522,5.461871,4.602213
310,-2.000,1,0.310,5.391637,4.575174
311,-5.000,1,0.687,5.144992,4.132026
312,-3.000,1,0.736,5.501423,5.290848
313,-2.000,1,0.507,5.272386,4.623100
314,-10.000,0,0.793,5.667248,5.134113
315,-3.000,1,0.595,5.257088,3.724279
316,-2.000,1,0.701,5.217671,4.140030
317,-1.000,1,0.515,5.724178,5.709163
318,-5.000,1,0.728,5.373788,5.055776
319,-4.000,1,0.323,5.182239,4.385635
320,-2.000,1,0.396,5.340487,3.812305
321,-2.000,1,0.592,4.808944,4.230890
322,-5.000,1,0.713,5.188116,4.206388
323,-10.000,0,2.451,5.356747,4.850787
324,-2.000,1,0.220,5.130187,4.727483
325,-1.000,1,0.729,4.850062,3.491726
326,-3.000,1,0.426,5.059244,4.137266
327,-3.000,1,0.329,5.419374,3.964074
328,-2.000,1,0.504,5.268842,3.767130
329,-10.000,0,2.259,5.487959,4.023434
330,-4.000,1,0.460,5.408668,4.225639
331,-1.000,1,0.653,5.799002,4.722034
332,-2.000,1,0.356,5.591786,6.405521
333,-3.000,1,0.454,5.091991,4.605171
334,-2.000,1,0.729,5.327582,4.420732
335,-2.000,1,0.624,5.216263,4.033286
336,-3.000,1,0.342,4.781099,3.705480
337,-7.000,1,0.338,5.190037,4.077340
338,-3.000,1,0.463,4.885736,4.150002
339,-5.000,1,0.641,5.727511,4.651133
340,-5.000,1,0.267,5.123848,3.953479
341,-3.000,1,0.257,5.142214,4.047362
342,-3.000,1,0.336,4.846648,4.235476
343,-2.000,1,0.638,4.685729,2.970593
344,-1.000,1,0.455,4.842347,3.569610
345,-2.000,1,0.573,5.326233,3.891078
346,-2.000,1,0.523,4.939588,3.564830
347,-3.000,1,0.513,4.897800,5.245411
348,-10.000,0,3.182,5.197341,4.092322
349,-10.000,0,2.769,5.314223,4.347794
350,-2.000,1,0.474,4.879105,2.931112
351,-1.000,1,0.415,5.009446,4.358181
352,-1.000,1,0.360,5.449741,4.431496
353,-3.000,1,0.441,4.997478,3.391829
354,-10.000,0,0.787,5.225132,4.016571
355,-2.000,1,0.453,4.967496,4.036603
356,-4.000,1,0.633,5.007825,3.526553
357,-2.000,1,0.403,5.187946,5.177931
358,-2.000,1,0.115,5.233136,3.531976
359,-2.000,1,0.700,4.984286,3.776876
360,-1.000,1,0.667,4.693411,3.704349
361,-2.000,1,0.580,4.889598,4.169746
362,-1.000,1,0.625,4.809021,4.103765
363,-2.000,1,0.548,4.588216,3.434267
364,-3.000,1,0.454,4.847023,3.809015
365,-1.000,1,0.727,4.920483,3.435807
366,-5.000,1,0.641,4.864592,3.472149
367,-2.000,1,0.412,5.320372,3.402121
368,-10.000,0,3.298,4.734937,3.458435
369,-1.000,1,0.428,4.906027,4.998994
370,-5.000,1,0.579,4.700929,3.318789
371,-5.000,1,0.619,4.826109,4.755682
372,-4.000,1,0.724,4.719744,3.009555
373,-5.000,1,0.384,4.805322,3.321532
374,-2.000,1,0.156,4.795146,3.719182
375,-10.000,0,0.864,4.901391,3.412210
376,-8.000,1,0.441,4.791554,3.347951
377,-1.000,1,0.675,4.632647,3.517714
378,-10.000,0,3.730,4.359886,2.924338
379,-2.000,1,0.121,4.871172,3.317183
380,-5.000,1,0.442,4.756691,4.198434
381,-1.000,1,0.721,4.642789,3.180266
382,-2.000,1,0.434,4.717530,2.721632
383,-10.000,0,1.686,4.545070,3.191705
384,-2.000,1,0.729,4.533899,3.041567
385,-1.000,1,0.727,4.440236,3.431656
386,-2.000,1,0.424,4.645498,3.174121
387,-7.000,1,0.508,4.768798,2.934975
388,-10.000,0,1.164,4.541440,3.163681
389,-1.000,1,0.652,4.411582,3.173001
390,-3.000,1,0.261,4.402964,2.744186
391,-1.000,1,0.729,4.383686,3.331986
392,-1.000,1,0.441,4.820282,3.145080
393,-3.000,1,0.367,4.279161,2.809724
394,-10.000,0,1.448,4.454379,2.837807
395,-1.000,1,0.434,4.433945,2.846704
396,-1.000,1,0.604,4.342481,3.179026
397,-2.000,1,0.739,4.352864,2.780169
398,-10.000,0,1.170,4.517196,3.221689
399,-10.000,0,1.531,4.145658,3.250629
400,-3.000,1,0.550,4.400195,2.441593
401,-9.000,1,0.268,4.797327,3.138706
402,-10.000,0,3.732,4.417655,2.610993
403,-6.000,1,0.733,4.439462,3.402130
404,-1.000,1,0.702,4.643008,3.607979
405,-10.000,0,4.159,4.415940,3.023571
406,-1.000,1,0.331,5.228423,3.601516
407,-5.000,1,0.736,4.462575,2.598964
408,-4.000,1,0.526,4.546120,2.679929
409,-6.000,1,0.174,4.531415,2.520631
410,-1.000,1,0.484,4.648289,3.482405
411,-3.000,1,0.497,5.033057,4.281288
412,-1.000,1,0.598,4.433110,3.119573
413,-2.000,1,0.721,4.689019,2.890975
414,-10.000,0,2.536,4.838449,3.313923
415,-10.000,0,0.941,5.077727,3.145546
416,-2.000,1,0.466,4.851321,4.058848
417,-4.000,1,0.713,4.255280,2.997865
418,-2.000,1,0.331,4.480767,2.923045
419,-10.000,0,2.216,4.846390,3.564932
420,-10.000,0,1.630,4.497559,2.882908
421,-4.000,1,0.660,4.264707,2.058311
422,-4.000,1,0.565,4.335869,2.526475
423,-1.000,1,0.734,4.512944,2.703434
424,-3.000,1,0.260,4.365810,2.390751
425,-10.000,0,1.583,4.459599,2.548326
426,-10.000,0,1.133,4.405602,2.817614
427,-10.000,0,0.806,4.550225,3.430951
428,-10.000,0,6.925,4.369283,2.641637
429,-1.000,1,0.510,4.621203,2.827050
430,-4.000,1,0.589,4.735161,3.325797
431,-2.000,1,0.165,4.292498,2.839164
432,-10.000,0,3.235,4.223538,3.307287
433,-2.000,1,0.434,4.859123,3.196235
434,-10.000,0,1.370,4.630094,3.984668
435,-2.000,1,0.673,4.394671,2.989419
436,-1.000,1,0.109,4.380196,2.963711
437,-1.000,1,0.700,4.398696,2.535572
438,-3.000,1,0.677,4.412022,2.985149
439,-1.000,1,0.373,4.678848,2.921247
440,-2.000,1,0.633,4.485620,2.875235
441,-3.000,1,0.639,4.795920,3.165774
442,-7.000,1,0.715,4.532661,2.711502
443,-10.000,0,0.983,4.400694,2.802740
444,-10.000,0,0.797,4.286595,2.461686
445,-1.000,1,0.725,4.302557,3.031418
446,-1.000,1,0.707,4.655550,2.622920
447,-2.000,1,0.465,4.488493,2.269254
448,-10.000,0,5.922,4.290738,3.376424
449,-10.000,0,2.382,4.584799,2.661134
450,-1.000,1,0.665,4.088305,2.677099
451,-1.000,1,0.632,4.689229,2.774440
452,-2.000,1,0.471,4.399704,2.563499
453,-2.000,1,0.349,4.404239,3.275378
454,-1.000,1,0.634,4.369368,2.408027
455,-2.000,1,0.561,4.144943,1.755590
456,-10.000,0,3.586,5.007877,3.196458
457,-1.000,1,0.728,4.480181,2.451774
458,-2.000,1,0.467,4.254796,2.740194
459,-1.000,1,0.512,4.394551,2.192005
460,-2.000,1,0.576,4.399196,2.689470
461,-3.000,1,0.667,4.431955,2.811474
462,-3.000,1,0.719,4.661805,3.143239
463,-10.000,0,1.170,4.831482,2.999067
464,-2.000,1,0.620,4.777272,3.223171
465,-3.000,1,0.430,4.315434,2.652177
466,-3.000,1,0.446,4.567701,3.462672
467,-10.000,0,1.450,4.639062,2.960241
468,-7.000,1,0.651,4.283180,2.906559
469,-10.000,0,7.241,4.277634,3.906839
470,-8.000,1,0.720,4.440299,2.281763
471,-3.000,1,0.684,4.287653,2.914563
472,-10.000,0,3.119,4.643117,2.624632
473,-3.000,1,0.667,4.334218,2.562593
474,-2.000,1,0.452,4.289674,2.215040
475,-10.000,0,2.553,4.153555,2.498231
476,-2.000,1,0.252,4.486510,4.275355
477,-3.000,1,0.240,4.424327,2.758577
478,-1.000,1,0.488,4.808178,3.847394
479,-3.000,1,0.646,4.365281,2.575525
480,-3.000,1,0.191,4.232666,2.970834
481,-2.000,1,0.699,4.553929,3.645788
482,-1.000,1,0.497,4.527927,3.051630
483,-1.000,1,0.499,4.364708,2.879271
484,-2.000,1,0.583,4.619759,2.869902
485,-10.000,0,4.780,4.315577,3.299000
486,-2.000,1,0.505,4.372321,3.142733
487,-3.000,1,0.442,4.598927,3.048880
488,-2.000,1,0.262,4.423475,3.396336
489,-2.000,1,0.406,4.493083,3.470484
490,-2.000,1,0.641,4.346039,3.021127
491,-1.000,1,0.714,4.680476,3.086515
492,-2.000,1,0.317,4.260652,2.996685
493,-5.000,1,0.213,4.653042,2.762314
494,-10.000,0,2.511,4.412764,2.741076
495,-3.000,1,0.583,4.247777,2.406326
496,-3.000,1,0.729,4.606219,2.940168
497,-2.000,1,0.321,4.352570,2.236504
498,-1.000,1,0.214,4.285796,2.919588
499,-3.000,1,0.367,4.232542,2.594842
500,-5.000,1,0.581,4.589729,3.191126
501,-1.000,1,0.514,5.139272,3.216025
502,-1.000,1,0.621,4.414990,2.570187
503,-3.000,1,0.608,4.275712,2.325321
504,-1.000,1,0.605,4.054946,2.481913
505,-4.000,1,0.456,4.579883,3.030540
506,-2.000,1,0.710,4.313115,2.485925
507,-1.000,1,0.739,4.701038,3.202473
508,-2.000,1,0.653,4.439863,2.787768
509,-1.000,1,0.332,4.281757,2.823915
510,-10.000,0,4.971,4.331871,2.028057
511,-1.000,1,0.378,4.287671,2.454751
512,-5.000,1,0.502,4.148338,2.395957
513,-1.000,1,0.418,4.641347,3.638609
514,-1.000,1,0.704,4.291052,2.608535
515,-10.000,0,1.435,4.523507,3.520847
516,-2.000,1,0.271,4.415921,2.430125
517,-1.000,1,0.282,4.262327,2.501859
518,-10.000,0,0.874,4.388418,2.861019
519,-10.000,0,4.163,4.393079,2.889853
520,-2.000,1,0.741,4.519270,2.447908
521,-10.000,0,2.542,4.430267,2.797378
522,-1.000,1,0.372,4.446915,2.634374
523,-1.000,1,0.592,4.462315,2.068552
524,-2.000,1,0.730,4.373186,2.338686
525,-10.000,0,1.444,4.459291,2.705490
526,-10.000,0,4.171,4.606031,2.877964
527,-1.000,1,0.576,4.464656,2.367445
528,-1.000,1,0.299,4.385585,2.621275
529,-3.000,1,0.480,4.563642,2.526877
530,-3.000,1,0.629,4.562480,2.342755
531,-1.000,1,0.458,4.359396,2.571734
532,-2.000,1,0.686,4.358543,2.542472
533,-2.000,1,0.371,4.396243,3.227065
534,-3.000,1,0.470,4.400589,2.825587
535,-3.000,1,0.154,4.378440,2.736917
536,-2.000,1,0.536,4.380934,2.345814
537,-10.000,0,1.685,4.125417,2.305239
538,-1.000,1,0.543,3.993454,3.155375
539,-1.000,1,0.370,4.174008,2.727283
540,-10.000,0,5.628,4.361143,2.026014
541,-4.000,1,0.740,4.241049,2.417817
542,-2.000,1,0.424,4.283110,2.445299
543,-1.000,1,0.314,4.515039,2.348616
544,-1.000,1,0.437,4.158503,2.639808
545,-2.000,1,0.553,4.282967,2.174557
546,-3.000,1,0.512,4.250384,1.817031
547,-3.000,1,0.329,4.808555,2.375918
548,-1.000,1,0.396,4.241737,2.430106
549,-2.000,1,0.632,3.857071,2.528748
550,-2.000,1,0.416,4.814402,2.685818
551,-10.000,0,3.552,4.516751,3.717820
552,-3.000,1,0.604,4.377415,1.997217
553,-3.000,1,0.426,4.326494,2.632506
554,-10.000,0,1.085,4.275476,2.112698
555,-2.000,1,0.298,4.148642,2.656439
556,-8.000,1,0.330,4.341191,2.703044
557,-4.000,1,0.288,4.312778,2.226649
558,-2.000,1,0.684,4.147813,3.552533
559,-2.000,1,0.379,4.423617,2.191298
560,-10.000,0,1.970,4.295217,2.728474
561,-4.000,1,0.351,4.650128,2.862390
562,-2.000,1,0.187,4.494151,3.732043
563,-1.000,1,0.698,4.207023,2.140575
564,-1.000,1,0.559,4.356012,2.500438
565,-3.000,1,0.421,4.182606,2.423854
566,-2.000,1,0.640,4.421559,2.739480
567,-2.000,1,0.459,4.140589,2.434927
568,-1.000,1,0.616,4.282891,2.498960
569,-4.000,1,0.325,4.262528,1.975102
570,-3.000,1,0.690,4.191755,1.944302
571,-1.000,1,0.570,4.449654,2.040396
572,-1.000,1,0.483,3.890897,2.116923
573,-1.000,1,0.503,4.429713,2.505251
574,-1.000,1,0.657,4.294254,3.133808
575,-7.000,1,0.388,4.236619,2.118059
576,-2.000,1,0.567,4.110769,2.246444
577,-10.000,0,1.175,4.533142,2.623098
578,-3.000,1,0.285,4.212013,2.212775
579,-3.000,1,0.532,4.127678,2.450939
580,-1.000,1,0.409,4.362622,2.916907
581,-2.000,1,0.277,4.235261,2.026455
582,-1.000,1,0.516,4.227185,2.426994
583,-10.000,0,3.481,4.483794,2.499142
584,-3.000,1,0.554,4.049097,2.169398
585,-10.000,0,1.301,4.194148,2.317217
586,-3.000,1,0.426,4.517199,2.742516
587,-2.000,1,0.513,4.107124,2.544824
588,-2.000,1,0.698,4.558672,2.677685
589,-2.000,1,0.441,4.076769,1.996939
590,-2.000,1,0.579,4.334135,2.875555
591,-2.000,1,0.585,4.265373,2.740311
592,-1.000,1,0.578,4.336642,3.124452
593,-1.000,1,0.339,4.144197,1.659344
594,-9.000,1,0.531,4.343966,2.455403
595,-10.000,0,1.498,4.140655,1.965455
596,-10.000,0,2.238,4.342232,2.386758
597,-1.000,1,0.459,4.419739,2.420245
598,-1.000,1,0.591,4.490440,2.355912
599,-5.000,1,0.410,4.150610,2.588286
600,-1.000,1,0.636,3.913433,1.952093
601,-4.000,1,0.505,3.963583,2.034128
602,-10.000,0,0.805,4.206320,1.935584
603,-3.000,1,0.275,4.527605,2.178901
604,-1.000,1,0.488,4.265330,2.534817
605,-5.000,1,0.241,4.421782,2.411627
606,-10.000,0,3.170,4.239361,2.907568
607,0.000,1,0.207,4.162147,2.289409
608,-1.000,1,0.495,4.135014,2.304528
609,-2.000,1,0.564,4.201651,2.434454
