Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
62,-50.000,0,0,-5.068372,0.583758
63,-50.000,0,0,-5.054735,1.322021
64,-50.000,0,0,-4.985249,1.500911
65,-50.000,0,0,-5.111460,0.501432
66,-50.000,0,0,-5.315057,1.414807
67,-50.000,0,0,-5.168309,1.191470
68,-49.000,1,0,-5.123611,0.865433
69,-50.000,0,0,-5.120072,0.884382
70,-50.000,0,0,-5.184869,0.673475
71,-50.000,0,0,-5.334625,0.411633
72,-50.000,0,0,-5.221292,1.227763
73,-50.000,0,0,-5.225451,0.950591
74,-50.000,0,0,-5.117146,0.807347
75,-50.000,0,0,-5.183740,1.644891
76,-49.000,1,0,-5.100795,1.301496
77,-50.000,0,0,-5.211993,0.674196
78,-50.000,0,0,-5.292710,1.340494
79,-50.000,0,0,-5.417418,1.082778
80,-50.000,0,0,-5.445003,1.032336
81,-50.000,0,0,-5.348065,0.946593
82,-50.000,0,0,-5.138860,0.895409
83,-50.000,0,0,-5.254529,1.442491
84,-50.000,0,0,-5.174934,1.007826
85,-50.000,0,0,-5.368599,0.447819
86,-50.000,0,0,-5.391726,0.709214
87,-50.000,0,0,-5.435803,0.461723
88,-50.000,0,0,-5.320124,0.880987
89,-50.000,0,0,-5.291577,1.198059
90,-50.000,0,0,-5.411762,1.387456
91,-50.000,0,0,-5.408957,0.591267
92,-50.000,0,0,-5.279685,1.333172
93,-50.000,0,0,-5.318898,0.700615
94,-50.000,0,0,-5.184167,1.187009
95,-50.000,0,0,-5.294912,0.993455
96,-50.000,0,0,-5.370611,1.379961
97,-50.000,0,0,-5.320530,0.666946
98,-50.000,0,0,-5.282437,0.565845
99,-50.000,0,0,-5.196713,0.787036
100,-50.000,0,0,-5.211541,0.982061
101,-50.000,0,0,-5.325627,0.945345
102,-50.000,0,0,-5.319237,0.980353
103,-50.000,0,0,-5.150468,0.510414
104,-50.000,0,0,-5.229200,0.471676
105,-50.000,0,0,-5.260733,1.558850
106,-50.000,0,0,-5.135623,0.758847
107,-50.000,0,0,-5.137798,1.873379
108,-50.000,0,0,-5.154229,1.174671
109,-50.000,0,0,-5.076349,1.932171
110,-50.000,0,0,-4.983592,1.405276
111,-50.000,0,0,-5.148531,0.813437
112,-50.000,0,0,-5.144385,0.951581
113,-50.000,0,0,-5.085607,1.393868
114,-50.000,0,0,-5.263268,0.642725
115,-50.000,0,0,-5.089300,1.180585
116,-50.000,0,0,-5.011249,0.945153
117,-50.000,0,0,-4.933527,1.485337
118,-50.000,0,0,-5.191117,1.357249
119,-50.000,0,0,-5.017071,1.116640
120,-50.000,0,0,-4.981822,1.021653
121,-50.000,0,0,-4.973709,1.616573
122,-50.000,0,0,-5.004504,0.816924
123,-50.000,0,0,-5.007799,0.275945
124,-50.000,0,0,-4.980131,0.285993
125,-50.000,0,0,-4.898359,0.895969
126,-50.000,0,0,-4.842694,0.898874
127,-50.000,0,0,-4.985353,1.098580
128,-50.000,0,0,-4.822355,0.585066
129,-49.000,1,0,-4.863011,0.743523
130,-50.000,0,0,-4.830471,0.487397
131,-50.000,0,0,-4.572102,0.780683
132,-50.000,0,0,-4.737314,0.972591
133,-50.000,0,0,-4.710137,0.849787
134,-50.000,0,0,-4.727421,0.415812
135,-50.000,0,0,-4.562025,0.869039
136,-50.000,0,0,-4.657984,0.889267
137,-50.000,0,0,-4.535141,0.710559
138,-50.000,0,0,-4.584938,0.725995
139,-50.000,0,0,-4.581209,0.967724
140,-50.000,0,0,-4.501015,1.012922
141,-50.000,0,0,-4.564621,0.847947
142,-50.000,0,0,-4.544200,0.380271
143,-50.000,0,0,-4.304006,1.286047
144,-50.000,0,0,-4.444704,0.511412
145,-50.000,0,0,-4.219705,0.361039
146,-50.000,0,0,-4.388872,0.911799
147,-50.000,0,0,-4.354742,0.932706
148,-50.000,0,0,-4.279747,0.770446
149,-50.000,0,0,-4.239263,0.861975
150,-50.000,0,0,-4.180881,0.679529
151,-50.000,0,0,-4.190062,1.022245
152,-50.000,0,0,-4.021449,0.577832
153,-50.000,0,0,-4.146221,0.582523
154,-50.000,0,0,-4.029936,0.996332
155,-50.000,0,0,-4.031810,0.718500
156,-50.000,0,0,-4.026075,0.699361
157,-50.000,0,0,-3.911992,1.103849
158,-50.000,0,0,-3.924826,0.311874
159,-50.000,0,0,-3.896180,0.830463
160,-50.000,0,0,-3.803431,0.530397
161,-50.000,0,0,-3.816253,0.401155
162,-50.000,0,0,-3.747920,0.548777
163,-49.000,1,0,-3.644895,0.935535
164,-50.000,0,0,-3.693879,0.373202
165,-50.000,0,0,-3.655038,0.505781
166,-49.000,1,0,-3.610020,0.596094
167,-50.000,0,0,-3.586273,0.812189
168,-50.000,0,0,-3.569623,0.384608
169,-50.000,0,0,-3.360280,0.660072
170,-50.000,0,0,-3.483378,0.514264
171,-50.000,0,0,-3.466752,0.143736
172,-50.000,0,0,-3.390334,0.609133
173,-50.000,0,0,-3.298816,0.700452
174,-50.000,0,0,-3.248235,0.764930
175,-50.000,0,0,-3.282938,0.331357
176,-50.000,0,0,-3.200152,0.192657
177,-50.000,0,0,-3.179540,0.826112
178,-50.000,0,0,-3.063956,0.421534
179,-50.000,0,0,-3.031428,0.379921
180,-50.000,0,0,-3.031238,0.345502
181,-50.000,0,0,-2.985931,0.532214
182,-50.000,0,0,-2.919451,0.641192
183,-50.000,0,0,-2.895459,0.291846
184,-50.000,0,0,-2.932876,0.225628
185,-50.000,0,0,-2.770682,0.560822
186,-50.000,0,0,-2.791564,0.378682
187,-50.000,0,0,-2.725191,0.184261
188,-50.000,0,0,-2.733907,0.377983
189,-50.000,0,0,-2.603489,0.479918
190,-50.000,0,0,-2.535874,0.379409
191,-50.000,0,0,-2.529335,0.265979
192,-50.000,0,0,-2.462735,0.152715
193,-50.000,0,0,-2.394064,0.109380
194,-50.000,0,0,-2.327701,0.254778
195,-50.000,0,0,-2.307541,0.238158
196,-49.000,1,0,-2.282905,0.173135
197,-50.000,0,0,-2.222263,0.395464
198,-50.000,0,0,-2.165452,0.165577
199,-50.000,0,0,-2.069723,0.414632
200,-50.000,0,0,-2.058129,0.239707
201,-49.000,1,0,-2.079013,0.144203
202,-50.000,0,0,-2.002300,0.154705
203,-49.000,1,0,-1.912050,0.532399
204,-50.000,0,0,-1.900734,0.204716
205,-50.000,0,0,-1.819957,0.285527
206,-50.000,0,0,-1.777022,0.234117
207,-50.000,0,0,-1.731185,0.137602
208,-50.000,0,0,-1.636521,0.158700
209,-50.000,0,0,-1.644300,0.277420
210,-50.000,0,0,-1.573437,0.169641
211,-50.000,0,0,-1.504173,0.182724
212,-50.000,0,0,-1.465450,0.147676
213,-50.000,0,0,-1.384221,0.137028
214,-50.000,0,0,-1.372961,0.081497
215,-50.000,0,0,-1.325376,0.071460
216,-50.000,0,0,-1.264596,0.098487
217,-50.000,0,0,-1.201733,0.095374
218,-50.000,0,0,-1.113271,0.095449
219,-49.000,1,0,-1.082125,0.099456
220,-50.000,0,0,-1.059062,0.049016
221,-50.000,0,0,-0.975025,0.127140
222,-50.000,0,0,-0.929943,0.094402
223,-50.000,0,0,-0.896752,0.056292
224,-50.000,0,0,-0.829304,0.088831
225,-50.000,0,0,-0.767572,0.059263
226,-50.000,0,0,-0.726859,0.028488
227,-50.000,0,0,-0.657267,0.051988
228,-50.000,0,0,-0.599977,0.058252
229,-50.000,0,0,-0.585092,0.052053
230,-49.000,1,0,-0.546744,0.063085
231,-50.000,0,0,-0.488653,0.089021
232,-49.000,1,0,-0.436868,0.040658
233,-50.000,0,0,-0.406521,0.033580
234,-50.000,0,0,-0.333550,0.012802
235,-49.000,1,0,-0.306053,0.051533
236,-50.000,0,0,-0.244038,0.050007
237,-50.000,0,0,-0.198763,0.035883
238,-50.000,0,0,-0.129982,0.027116
239,-50.000,0,0,-0.113557,0.020378
240,-50.000,0,0,-0.043972,0.025998
241,-50.000,0,0,-0.016524,0.018928
242,-50.000,0,0,0.055624,0.026566
243,-50.000,0,0,0.079491,0.012921
244,-50.000,0,0,0.152652,0.019747
245,-50.000,0,0,0.156290,0.025020
246,-50.000,0,0,0.237385,0.008078
247,-50.000,0,0,0.284143,0.018137
248,-50.000,0,0,0.323598,0.007705
249,-50.000,0,0,0.378552,0.006090
250,-49.000,1,0,0.428847,0.007347
251,-50.000,0,0,0.484236,0.006429
252,-50.000,0,0,0.535853,0.014547
253,-50.000,0,0,0.587630,0.011397
254,-50.000,0,0,0.614138,0.008811
255,-50.000,0,0,0.684368,0.004972
256,-50.000,0,0,0.716977,0.020487
257,-50.000,0,0,0.776765,0.006301
258,-49.000,1,0,0.812571,0.013788
259,-50.000,0,0,0.861258,0.007432
260,-50.000,0,0,0.938215,0.021927
261,-50.000,0,0,0.980991,0.016883
262,-50.000,0,0,1.040269,0.023762
263,-50.000,0,0,1.076837,0.025344
264,-50.000,0,0,1.144086,0.012359
265,-50.000,0,0,1.213034,0.009779
266,-50.000,0,0,1.222303,0.031986
267,-50.000,0,0,1.287044,0.046483
268,-50.000,0,0,1.354061,0.039233
269,-50.000,0,0,1.396099,0.062401
270,-50.000,0,0,1.468727,0.044063
271,-50.000,0,0,1.490545,0.037559
272,-50.000,0,0,1.496001,0.072622
273,-50.000,0,0,1.639636,0.036050
274,-50.000,0,0,1.604744,0.072519
275,-50.000,0,0,1.723773,0.100553
276,-50.000,0,0,1.749090,0.058879
277,-50.000,0,0,1.855425,0.088790
278,-50.000,0,0,1.840624,0.095729
279,-50.000,0,0,1.919157,0.098717
280,-50.000,0,0,1.981697,0.087888
281,-50.000,0,0,2.057084,0.051232
282,-50.000,0,0,2.110409,0.086744
283,-50.000,0,0,2.142219,0.086355
284,-50.000,0,0,2.177214,0.088813
285,-50.000,0,0,2.203092,0.218004
286,-50.000,0,0,2.317456,0.128473
287,-50.000,0,0,2.351639,0.149521
288,-49.000,1,0,2.344965,0.182605
289,-50.000,0,0,2.501951,0.147706
290,-50.000,0,0,2.520587,0.124344
291,-50.000,0,0,2.604638,0.264067
292,-50.000,0,0,2.672175,0.243735
293,-50.000,0,0,2.738568,0.158035
294,-49.000,1,0,2.728275,0.147570
295,-50.000,0,0,2.753496,0.448028
296,-50.000,0,0,2.715831,0.404960
297,-50.000,0,0,2.977911,0.224179
298,-50.000,0,0,2.994236,0.063355
299,-50.000,0,0,3.085770,0.216469
300,-50.000,0,0,3.139954,0.257586
301,-50.000,0,0,3.125099,0.255189
302,-50.000,0,0,3.170126,0.422227
303,-50.000,0,0,3.284764,0.229870
304,-50.000,0,0,3.265078,0.478047
305,-50.000,0,0,3.415398,0.171587
306,-50.000,0,0,3.460457,0.208878
307,-50.000,0,0,3.497015,0.165895
308,-50.000,0,0,3.551429,0.454061
309,-50.000,0,0,3.620535,0.279390
310,-50.000,0,0,3.707509,0.144731
311,-50.000,0,0,3.714556,0.679096
312,-50.000,0,0,3.738403,0.735192
313,-50.000,0,0,3.845963,0.178642
314,-50.000,0,0,3.967393,0.341341
315,-50.000,0,0,3.938863,0.203775
316,-50.000,0,0,3.923966,0.607037
317,-50.000,0,0,4.108769,0.281990
318,-49.000,1,0,4.177321,0.396544
319,-50.000,0,0,4.066667,0.514234
320,-50.000,0,0,4.199906,0.586117
321,-50.000,0,0,4.252872,0.257302
322,-50.000,0,0,4.368045,0.326059
323,-49.000,1,0,4.393702,0.124804
324,-50.000,0,0,4.265742,0.461128
325,-50.000,0,0,4.579510,0.774804
326,-50.000,0,0,4.481551,1.123919
327,-50.000,0,0,4.648733,0.715933
328,-50.000,0,0,4.598738,0.871414
329,-50.000,0,0,4.631279,0.754956
330,-50.000,0,0,4.659622,0.913410
331,-50.000,0,0,4.809639,0.532515
332,-50.000,0,0,4.803794,0.711670
333,-50.000,0,0,4.886525,0.455360
334,-50.000,0,0,4.989125,0.574205
335,-49.000,1,0,4.974199,0.733541
336,-49.000,1,0,5.262612,0.793960
337,-50.000,0,0,5.017420,0.419287
338,-49.000,1,0,5.138787,0.933843
339,-50.000,0,0,5.351264,0.668336
340,-50.000,0,0,5.345157,0.996162
341,-50.000,0,0,5.365621,0.557476
342,-50.000,0,0,5.330502,0.654834
343,-50.000,0,0,5.497544,0.521767
344,-50.000,0,0,5.683121,1.144922
345,-50.000,0,0,5.535751,0.446404
346,-50.000,0,0,5.651132,1.218324
347,-50.000,0,0,5.619504,1.519952
348,-50.000,0,0,5.821351,0.991138
349,-50.000,0,0,5.736460,1.586362
350,-50.000,0,0,5.770929,0.942278
351,-50.000,0,0,5.947547,0.862684
352,-50.000,0,0,6.152142,0.664108
353,-50.000,0,0,5.976877,1.273129
354,-50.000,0,0,5.988406,1.557180
355,-50.000,0,0,6.054985,1.371706
356,-50.000,0,0,6.333979,0.487069
357,-50.000,0,0,6.089087,1.047990
358,-50.000,0,0,6.327088,1.545106
359,-50.000,0,0,6.384289,1.721879
360,-50.000,0,0,6.492894,1.094042
361,-50.000,0,0,6.548236,0.816280
362,-49.000,1,0,6.505393,0.836030
363,-50.000,0,0,6.404464,1.357018
364,-50.000,0,0,6.613715,1.312078
365,-85.000,1,0,6.552531,2.054264
366,-50.000,0,0,6.774278,2.857142
367,-50.000,0,0,6.882014,2.280085
368,-50.000,0,0,6.865159,0.900950
369,-50.000,0,0,6.891203,0.948802
370,-50.000,0,0,6.976889,1.862742
371,-50.000,0,0,6.904228,3.325659
372,-49.000,1,0,7.068662,1.913289
373,-50.000,0,0,7.174426,0.838549
374,-50.000,0,0,7.051996,3.054440
375,-49.000,1,0,7.343368,1.915157
376,-50.000,0,0,7.342696,1.292891
377,-50.000,0,0,7.402858,1.961888
378,-50.000,0,0,7.321110,2.048388
379,-49.000,1,0,7.343432,2.369493
380,-50.000,0,0,7.634923,2.213914
381,-50.000,0,0,7.730248,1.887102
382,-50.000,0,0,7.591184,2.635716
383,-50.000,0,0,7.686966,1.920360
384,-50.000,0,0,7.746677,1.823737
385,-50.000,0,0,7.914496,16.430664
386,-49.000,1,0,7.810043,4.186561
387,-50.000,0,0,7.814754,3.089836
388,-50.000,0,0,7.955605,2.822511
389,-49.000,1,0,8.078264,0.973980
390,-50.000,0,0,7.765758,3.699481
391,-50.000,0,0,8.139953,2.105379
392,-50.000,0,0,8.145165,3.647519
393,-50.000,0,0,8.151549,3.560509
394,-50.000,0,0,8.157178,2.061902
395,-49.000,1,0,8.234518,3.135490
396,-50.000,0,0,8.477767,2.536339
397,-50.000,0,0,8.362249,1.863695
398,-50.000,0,0,8.564989,4.118207
399,-50.000,0,0,8.619019,1.992486
400,-50.000,0,0,8.692602,2.394473
401,-50.000,0,0,8.659204,0.536856
402,-50.000,0,0,8.730045,1.057387
403,-50.000,0,0,8.767012,3.133238
404,-50.000,0,0,8.667592,4.798594
405,-50.000,0,0,8.648703,1.246222
406,-48.000,2,0,8.781615,2.633021
407,-50.000,0,0,9.182494,3.917242
408,-50.000,0,0,9.022495,2.597557
409,-50.000,0,0,8.952152,15.831759
410,-50.000,0,0,9.041344,3.541210
411,-50.000,0,0,9.147537,14.773310
412,-50.000,0,0,9.104626,2.791272
413,-49.000,1,0,9.234707,2.334895
414,-50.000,0,0,9.134909,5.996898
415,-50.000,0,0,9.466605,2.220071
416,-50.000,0,0,9.517965,3.446972
417,-50.000,0,0,9.358335,1.396382
418,-50.000,0,0,9.731317,3.173217
419,-50.000,0,0,9.641250,3.670085
420,-50.000,0,0,9.571211,4.161758
421,-50.000,0,0,9.624405,3.539072
422,-50.000,0,0,9.743879,4.546445
423,-50.000,0,0,9.816890,4.336317
424,-50.000,0,0,9.677197,4.100433
425,-50.000,0,0,10.200862,0.760625
426,-50.000,0,0,10.032749,0.815223
427,-50.000,0,0,10.024332,5.968957
428,-49.000,1,0,10.121208,2.126096
429,-50.000,0,0,9.950924,4.502132
430,-50.000,0,0,9.981717,2.852756
431,-49.000,1,0,10.281662,1.538763
432,-50.000,0,0,10.250788,4.957627
433,-50.000,0,0,10.316427,2.197454
434,-50.000,0,0,10.326418,1.660869
435,-50.000,0,0,10.259452,4.074503
436,-50.000,0,0,10.564541,5.064302
437,-50.000,0,0,10.510402,6.924902
438,-50.000,0,0,10.506789,5.228426
439,-50.000,0,0,10.703574,1.574481
440,-50.000,0,0,10.702562,3.759061
441,-50.000,0,0,10.691794,7.813275
442,-50.000,0,0,10.674951,4.809416
443,-49.000,1,0,10.931127,7.420307
444,-50.000,0,0,10.714739,3.230540
445,-50.000,0,0,10.794773,3.991444
446,-50.000,0,0,11.045321,4.117859
447,-50.000,0,0,10.884888,3.378439
448,-50.000,0,0,10.973528,2.423648
449,-50.000,0,0,11.068421,4.196353
450,-50.000,0,0,11.095076,4.991768
451,-50.000,0,0,11.086491,4.838226
452,-50.000,0,0,11.370424,4.029651
453,-50.000,0,0,11.099661,3.520874
454,-50.000,0,0,11.364985,5.271866
455,-50.000,0,0,11.488325,6.628433
456,-50.000,0,0,11.397097,4.768324
457,-50.000,0,0,11.601431,3.620560
458,-50.000,0,0,11.646359,6.161017
459,-50.000,0,0,11.232199,4.735272
460,-50.000,0,0,11.484622,4.368186
461,-50.000,0,0,11.649450,4.691448
462,-50.000,0,0,11.395177,10.132456
463,-50.000,0,0,11.362214,5.768873
464,-50.000,0,0,11.624728,5.921899
465,-50.000,0,0,11.856993,4.860118
466,-50.000,0,0,11.920650,7.887058
467,-50.000,0,0,11.986147,4.063270
468,-93.000,0,0,12.252063,3.103333
469,-54.000,0,0,12.151232,2.132930
470,-50.000,0,0,12.134342,19.827862
471,-50.000,0,0,12.129428,3.655725
472,-50.000,0,0,12.292883,11.038317
473,-50.000,0,0,12.304367,6.812961
474,-50.000,0,0,12.446349,4.052250
475,-50.000,0,0,12.460535,1.834351
476,-50.000,0,0,12.565639,4.350021
477,-53.000,0,0,12.578810,1.785432
478,-56.000,0,0,12.646715,4.308356
479,-54.000,0,0,12.411673,6.213169
480,-50.000,0,0,12.374999,24.026917
481,-50.000,0,0,12.394108,6.796856
482,-50.000,0,0,12.365731,10.938740
483,-50.000,0,0,12.789248,5.577428
484,-50.000,0,0,12.712934,3.633810
485,-50.000,0,0,12.847225,5.348974
486,-50.000,0,0,13.061161,6.651441
487,-50.000,0,0,12.892262,3.697141
488,-50.000,0,0,13.028490,8.281151
489,-50.000,0,0,13.160763,4.814188
490,-49.000,1,0,12.999031,5.596250
491,-50.000,0,0,13.157618,5.133586
492,-50.000,0,0,13.035541,6.179609
493,-50.000,0,0,13.161556,2.637376
494,-50.000,0,0,13.226072,6.570067
495,-49.000,1,0,13.211747,1.631114
496,-50.000,0,0,13.490579,2.539714
497,-50.000,0,0,13.372437,3.958277
498,-50.000,0,0,13.728991,2.590621
499,-50.000,0,0,13.368523,2.867999
500,-49.000,1,0,13.624934,7.247105
