Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
229,-57.000,3,0,-1.761268,0.350316
230,-55.000,5,0,-1.874623,0.167803
231,-56.000,4,0,-1.786071,0.145656
232,-59.000,1,0,-1.592701,0.168967
233,-57.000,3,0,-1.614789,0.245591
234,-56.000,4,0,-1.601461,0.258514
235,-57.000,3,0,-1.520308,0.305690
236,-54.000,6,0,-1.467381,0.233620
237,-57.000,3,0,-1.411545,0.160649
238,-56.000,4,0,-1.144669,0.127966
239,-58.000,2,0,-1.366655,0.155800
240,-56.000,4,0,-1.381963,0.159641
241,-59.000,1,0,-1.137426,0.303248
242,-60.000,0,0,-1.070150,0.215768
243,-59.000,1,0,-1.041097,0.235017
244,-56.000,4,0,-1.059224,0.152108
245,-58.000,2,0,-1.143445,0.224171
246,-59.000,1,0,-0.824784,0.153366
247,-58.000,2,0,-0.825087,0.255350
248,-56.000,4,0,-0.821588,0.232506
249,-56.000,4,0,-0.869985,0.162750
250,-55.000,5,0,-0.712014,0.173945
251,-56.000,4,0,-0.727911,0.216091
252,-51.000,9,0,-0.547822,0.170786
253,-56.000,4,0,-0.402103,0.174262
254,-55.000,5,0,-0.545858,0.201619
255,-53.000,7,0,-0.457235,0.122690
256,-60.000,0,0,-0.327250,0.197757
257,-57.000,3,0,-0.319963,0.184402
258,-56.000,4,0,-0.288061,0.176863
259,-57.000,3,0,-0.193275,0.197319
260,-57.000,3,0,-0.088059,0.191824
261,-57.000,3,0,-0.147262,0.160284
262,-58.000,2,0,-0.127366,0.192254
263,-58.000,2,0,0.112608,0.187031
264,-57.000,3,0,0.194881,0.192908
265,-54.000,6,0,0.004453,0.213607
266,-58.000,2,0,0.207309,0.170963
267,-60.000,0,0,0.276306,0.178270
268,-55.000,5,0,0.347596,0.167317
269,-54.000,6,0,0.332487,0.153463
270,-56.000,4,0,0.343363,0.231044
271,-57.000,3,0,0.370094,0.168238
272,-57.000,3,0,0.455574,0.185871
273,-57.000,3,0,0.621497,0.168223
274,-57.000,3,0,0.698080,0.203156
275,-55.000,5,0,0.735504,0.237620
276,-56.000,4,0,0.748526,0.139734
277,-56.000,4,0,0.719025,0.264125
278,-56.000,4,0,0.991987,0.228042
279,-58.000,2,0,0.952207,0.178055
280,-57.000,3,0,1.024684,0.160943
281,-55.000,5,0,0.954596,0.128813
282,-53.000,7,0,1.024007,0.191344
283,-57.000,3,0,1.063219,0.291978
284,-58.000,2,0,1.191226,0.212925
285,-55.000,5,0,1.193463,0.184259
286,-58.000,2,0,1.405338,0.354316
287,-58.000,2,0,1.317844,0.255522
288,-58.000,2,0,1.361646,0.179676
289,-56.000,4,0,1.338751,0.131547
290,-59.000,1,0,1.470665,0.197954
291,-57.000,3,0,1.562006,0.256231
292,-53.000,7,0,1.731616,0.227981
293,-56.000,4,0,1.679950,0.233255
294,-57.000,3,0,1.759891,0.361300
295,-60.000,0,0,1.765192,0.351323
296,-54.000,6,0,1.810960,0.237232
297,-54.000,6,0,1.919682,0.205949
298,-57.000,3,0,1.955866,0.308186
299,-58.000,2,0,2.016401,0.337942
300,-56.000,4,0,2.123241,0.273674
301,-57.000,3,0,2.045756,0.219683
302,-58.000,2,0,2.245503,0.279178
303,-56.000,4,0,2.200298,0.172725
304,-57.000,3,0,2.183881,0.433090
305,-55.000,5,0,2.264791,0.340243
306,-53.000,7,0,2.400772,0.499306
307,-60.000,0,0,2.421780,0.233895
308,-58.000,2,0,2.466867,0.253244
309,-55.000,5,0,2.453956,0.397457
310,-56.000,4,0,2.538925,0.355600
311,-53.000,7,0,2.660160,0.337531
312,-56.000,4,0,2.740311,0.211175
313,-52.000,8,0,2.812398,0.396627
314,-60.000,0,0,2.887941,0.416630
315,-58.000,2,0,2.959452,0.681440
316,-55.000,5,0,2.851789,0.523299
317,-55.000,5,0,3.022638,0.246395
318,-55.000,5,0,3.109245,0.592225
319,-57.000,3,0,3.211442,0.135484
320,-57.000,3,0,3.248907,0.186336
321,-57.000,3,0,3.236875,0.835649
322,-55.000,5,0,3.233399,0.466158
323,-56.000,4,0,3.346400,0.896177
324,-57.000,3,0,3.368316,0.310545
325,-58.000,2,0,3.371418,0.534622
326,-57.000,3,0,3.534174,0.411904
327,-55.000,5,0,3.616137,0.401614
328,-54.000,6,0,3.671274,0.294354
329,-54.000,6,0,3.736974,0.267254
330,-57.000,3,0,3.737130,0.691443
331,-60.000,0,0,3.764874,0.345458
332,-60.000,0,0,3.806004,0.482229
333,-56.000,4,0,3.892871,0.522618
334,-54.000,6,0,3.961128,0.484925
335,-55.000,5,0,4.052836,0.416252
336,-53.000,7,0,3.999786,1.059624
337,-56.000,4,0,4.054624,0.943322
338,-51.000,9,0,4.050153,0.784483
339,-55.000,5,0,4.256952,0.745540
340,-57.000,3,0,4.280323,0.353785
341,-58.000,2,0,4.370741,0.828102
342,-58.000,2,0,4.473021,0.664442
343,-58.000,2,0,4.444779,1.099020
344,-56.000,4,0,4.235168,0.731329
345,-55.000,5,0,4.575716,0.521903
346,-55.000,5,0,4.616787,0.278669
347,-58.000,2,0,4.603534,0.912622
348,-56.000,4,0,4.684673,0.655046
349,-59.000,1,0,4.763102,0.711848
350,-58.000,2,0,4.855509,0.474555
