Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
176,-4.000,1,0.495,-4.782246,9.167447
177,-7.000,1,0.799,-4.516521,9.579322
178,-8.000,1,0.358,-4.269835,8.792171
179,-10.000,0,6.292,-4.839718,7.976537
180,-1.000,1,0.730,-4.484025,5.773815
181,-6.000,1,0.767,-4.087372,10.784231
182,-3.000,1,0.709,-4.518328,7.989496
183,0.000,1,0.723,-4.231478,8.125118
184,-2.000,1,0.600,-5.106388,8.237779
185,-4.000,1,0.520,-5.243255,8.751277
186,-10.000,0,1.007,-4.021764,8.333222
187,-1.000,1,0.505,-4.390005,10.624032
188,-10.000,0,1.398,-4.257771,9.374181
189,-10.000,0,2.199,-4.214708,12.044768
190,-3.000,1,0.597,-2.993237,9.763866
191,-2.000,1,0.958,-4.552665,8.527992
192,-3.000,1,0.775,-5.468516,7.124892
193,-1.000,1,0.826,-3.605317,8.407612
194,-1.000,1,0.864,-4.578545,11.592264
195,-3.000,1,0.802,-4.923934,7.269276
196,-1.000,1,0.856,-3.802475,10.710022
197,-2.000,1,0.681,-4.629445,8.585501
198,-10.000,0,1.152,-3.997000,8.769422
199,-2.000,1,0.444,-4.085720,8.025355
200,-2.000,1,0.723,-4.715520,6.731400
201,-1.000,1,0.878,-4.602798,7.368451
202,-1.000,1,0.497,-4.839990,9.175504
203,-2.000,1,0.323,-4.619261,7.355083
204,-1.000,1,0.668,-5.115053,9.219482
205,-2.000,1,0.426,-4.736337,7.780241
206,-2.000,1,0.572,-4.409016,8.349319
207,-1.000,1,0.571,-4.738253,9.009720
208,-10.000,0,1.759,-5.076690,10.059503
209,-3.000,1,0.348,-4.094559,12.017364
210,-1.000,1,0.686,-4.713549,9.121557
211,-2.000,1,0.844,-4.290570,8.915462
212,-1.000,1,0.631,-4.057962,7.457554
213,-10.000,0,1.506,-4.185374,11.643313
214,-4.000,1,0.977,-4.814888,8.098104
215,-2.000,1,0.758,-4.271179,8.192613
216,-2.000,1,0.912,-4.153173,8.899870
217,-2.000,1,0.961,-4.041656,10.974593
218,-1.000,1,0.672,-3.627919,10.471121
219,-1.000,1,0.532,-4.008719,8.156590
220,-1.000,1,0.810,-4.759341,9.161970
221,-2.000,1,0.917,-5.153258,6.942389
222,-1.000,1,0.897,-5.113650,9.560442
223,-1.000,1,0.962,-4.269114,7.077314
224,-1.000,1,0.861,-3.674279,12.109449
225,-1.000,1,0.767,-5.097765,7.093146
226,-1.000,1,0.382,-4.966850,9.013217
227,-10.000,0,6.883,-4.250993,8.972069
228,-3.000,1,0.934,-5.575077,7.629985
229,0.000,1,0.766,-4.920107,11.813454
230,-1.000,1,0.629,-3.744537,10.974954
231,-2.000,1,0.546,-4.122313,8.743213
232,-1.000,1,0.433,-4.773744,9.339252
233,-1.000,1,0.811,-4.693146,8.719101
234,-10.000,0,1.334,-4.988116,7.477648
235,-4.000,1,0.863,-4.620655,7.855659
236,-10.000,0,1.176,-4.583088,8.549311
237,-2.000,1,0.433,-4.969986,10.009390
238,-4.000,1,0.468,-4.515717,11.571445
239,-7.000,1,0.564,-4.288810,7.824253
240,-1.000,1,0.608,-4.836129,7.781941
241,-1.000,1,0.197,-4.276400,8.165054
242,-2.000,1,0.721,-4.466130,7.457525
243,-10.000,0,12.434,-4.513412,7.360031
244,-10.000,0,1.042,-4.510131,8.210239
245,-1.000,1,0.843,-4.553132,8.058640
246,-3.000,1,0.624,-4.648629,8.588372
247,-2.000,1,0.605,-3.815457,7.942563
248,-1.000,1,0.843,-4.866663,8.512613
249,0.000,1,0.918,-4.351145,8.324787
250,-10.000,0,1.373,-4.933481,7.535612
251,-10.000,0,1.763,-4.150073,9.702941
252,-8.000,1,0.893,-3.783049,8.067282
253,-7.000,1,0.886,-4.626373,8.597041
254,-2.000,1,0.804,-4.552243,6.502278
255,-2.000,1,0.444,-4.207333,8.783772
256,-4.000,1,0.563,-4.481577,9.322981
257,-10.000,0,4.720,-4.900759,7.719925
258,-10.000,0,1.155,-4.614006,8.037657
259,-2.000,1,0.365,-4.531350,7.629577
260,-10.000,0,8.229,-3.816036,9.617056
261,-1.000,1,0.875,-4.304671,7.655597
262,-10.000,0,1.771,-4.591003,8.591679
263,-7.000,1,0.702,-5.172513,8.222999
264,-10.000,0,1.169,-4.166685,7.925355
265,-1.000,1,0.437,-5.300224,8.493765
266,-2.000,1,0.552,-4.278784,11.069183
267,-2.000,1,0.264,-4.012886,9.348215
268,0.000,1,0.561,-4.366426,10.084244
269,-5.000,1,0.502,-4.436365,9.857829
270,-1.000,1,0.791,-4.706919,7.717652
271,-2.000,1,0.746,-4.374639,7.763088
272,-2.000,1,0.775,-4.952871,7.387502
273,-10.000,0,1.880,-4.513367,8.333608
274,-2.000,1,0.838,-4.813647,8.959530
275,-1.000,1,0.803,-4.080246,8.062648
276,-10.000,0,1.945,-4.287272,9.674309
277,-10.000,0,8.540,-4.266927,10.118254
278,-10.000,0,1.047,-3.431756,12.099844
279,-3.000,1,0.268,-4.809380,8.371210
280,-10.000,0,1.020,-4.870955,7.963632
281,-2.000,1,0.514,-3.586279,9.999376
282,-4.000,1,0.838,-4.441233,8.316160
283,-2.000,1,0.372,-4.946057,6.679837
284,-8.000,1,0.925,-4.418643,7.670450
285,-10.000,0,1.441,-4.854040,7.430005
286,-2.000,1,0.794,-4.867616,8.415501
287,-1.000,1,0.668,-5.227888,7.041686
288,-1.000,1,0.380,-4.393294,11.779304
289,-2.000,1,0.363,-4.103927,10.177389
290,0.000,1,0.615,-4.114541,7.929600
291,-10.000,0,1.275,-4.667624,10.627737
292,-10.000,0,2.372,-3.819283,9.565342
293,-1.000,1,0.505,-4.464458,9.430729
294,-10.000,0,4.385,-4.341696,8.333193
295,-2.000,1,0.397,-5.151963,8.173237
296,-4.000,1,0.839,-5.027890,7.120341
297,-1.000,1,0.558,-4.747972,8.151304
298,-10.000,0,1.758,-5.272567,6.863233
299,-10.000,0,2.435,-4.848917,10.309114
300,-6.000,1,0.909,-4.943453,7.341493
301,-1.000,1,0.567,-4.359578,9.742466
302,-8.000,1,0.651,-4.379706,8.447250
303,-1.000,1,0.692,-4.055048,9.824902
304,-10.000,0,2.768,-4.099262,8.404215
305,-10.000,0,1.843,-4.311248,7.126494
306,-10.000,0,3.241,-4.601862,8.514896
307,-10.000,0,12.982,-4.169061,7.791992
308,-10.000,0,1.792,-3.783986,9.529650
309,-1.000,1,0.964,-4.320716,10.036856
310,-3.000,1,0.687,-4.549108,9.137743
311,-1.000,1,0.536,-5.400786,8.160919
312,-1.000,1,0.683,-4.181284,7.566566
313,-2.000,1,0.762,-4.339806,7.948666
314,-10.000,0,6.740,-5.011699,8.736311
315,-10.000,0,2.474,-4.288354,9.719078
316,-2.000,1,0.795,-5.222395,8.383713
317,-10.000,0,1.321,-4.489212,9.131596
318,-1.000,1,0.977,-4.269950,7.972398
319,-1.000,1,0.513,-3.385724,10.417984
320,-1.000,1,0.907,-4.342075,8.267779
321,-10.000,0,3.017,-4.427625,9.529723
322,-10.000,0,6.842,-4.600113,7.183206
323,-2.000,1,0.795,-4.045196,11.059372
324,-10.000,0,2.638,-4.374223,10.238398
325,-10.000,0,1.080,-4.498407,8.218360
326,-2.000,1,0.330,-3.795038,9.559500
327,-1.000,1,0.412,-4.681871,9.063250
328,-5.000,1,0.805,-3.648675,10.509486
329,-1.000,1,0.926,-4.252891,8.296221
330,-1.000,1,0.794,-4.094241,12.613929
331,-9.000,1,0.949,-4.142063,10.755619
332,-2.000,1,0.926,-4.505337,10.208014
333,-1.000,1,0.555,-3.356002,10.704243
334,-8.000,1,0.541,-3.810973,10.581507
335,-2.000,1,0.753,-4.516389,9.303465
336,-1.000,1,0.810,-3.419868,9.739860
337,-10.000,0,1.114,-4.739484,8.585209
338,-10.000,0,1.691,-3.857308,8.394968
339,-1.000,1,0.956,-4.217388,10.279253
340,-3.000,1,0.628,-3.804740,7.568662
341,-1.000,1,0.733,-3.808007,9.881508
342,-10.000,0,7.841,-4.044538,7.746830
343,-4.000,1,0.943,-4.215089,7.997689
344,-10.000,0,2.467,-4.366004,9.508865
345,-10.000,0,11.089,-3.308547,11.560948
346,-1.000,1,0.773,-3.752998,10.265654
347,-1.000,1,0.850,-4.007722,10.162561
348,-10.000,0,5.075,-4.195573,9.838889
349,-10.000,0,4.457,-3.267545,9.309502
350,-1.000,1,0.640,-4.502884,6.174775
351,-1.000,1,0.628,-4.699682,8.821188
352,-6.000,1,0.749,-4.582366,8.013067
353,-1.000,1,0.960,-4.593606,8.326052
354,-3.000,1,0.727,-5.037328,8.282090
355,-2.000,1,0.599,-4.631119,9.007229
356,-4.000,1,0.805,-4.274658,9.338833
357,-1.000,1,0.909,-4.182561,8.444246
358,-1.000,1,0.491,-4.626185,9.665516
359,-10.000,0,6.809,-4.601246,9.030405
360,-10.000,0,11.611,-4.380388,8.873510
361,-3.000,1,0.942,-4.196184,10.285759
362,-1.000,1,0.800,-3.857569,10.240541
363,-5.000,1,0.956,-3.826957,10.789064
364,-4.000,1,0.671,-4.818797,10.091878
365,-8.000,1,0.698,-4.092309,8.979293
366,-10.000,0,1.026,-4.767140,10.398661
367,-1.000,1,0.956,-4.365725,8.083790
368,-1.000,1,0.994,-3.945171,9.127140
369,-6.000,1,0.542,-4.650397,7.648458
370,-10.000,0,1.274,-4.489805,9.947578
371,-10.000,0,2.504,-3.776692,10.942131
372,0.000,1,0.649,-5.296289,7.799921
373,-3.000,1,0.811,-4.404989,9.390803
374,-1.000,1,0.971,-4.351357,11.673252
375,-1.000,1,0.681,-5.098691,9.775620
376,-1.000,1,0.955,-3.873237,10.778982
377,-2.000,1,0.592,-4.732199,8.796435
378,-10.000,0,7.601,-5.072415,9.232600
379,-2.000,1,0.651,-3.161952,9.195642
380,-10.000,0,7.138,-4.802901,8.234340
381,-2.000,1,0.480,-4.434557,7.841594
382,-2.000,1,0.324,-4.275572,11.287342
383,-10.000,0,7.278,-4.236109,10.451906
384,-4.000,1,0.740,-4.688656,8.960934
385,-1.000,1,0.367,-4.146296,8.816772
386,0.000,1,0.992,-4.754200,10.560968
387,-10.000,0,1.151,-3.740941,8.882591
388,0.000,1,0.776,-4.852558,8.574714
389,-3.000,1,0.548,-4.162110,8.684439
390,-1.000,1,0.650,-4.901817,8.031989
391,-2.000,1,0.492,-3.779995,8.146746
392,-10.000,0,1.458,-4.066930,8.905897
393,-10.000,0,5.275,-4.209491,9.346430
394,-10.000,0,7.811,-5.042128,9.805815
395,-1.000,1,0.873,-4.509261,7.874810
396,-10.000,0,2.373,-5.108362,7.667789
397,-2.000,1,0.600,-4.144281,7.350543
398,-10.000,0,1.148,-4.383022,9.380504
399,-1.000,1,0.215,-4.264495,9.734655
400,-10.000,0,1.316,-3.292965,11.965818
401,-2.000,1,0.763,-4.184841,9.389667
402,-1.000,1,0.779,-3.948100,8.552788
403,-1.000,1,0.779,-3.798720,10.365887
404,-1.000,1,0.631,-4.740118,7.865863
405,-4.000,1,0.609,-4.015738,9.207547
406,-1.000,1,0.910,-4.447963,10.485953
407,0.000,1,0.692,-3.717115,9.518299
408,-1.000,1,0.583,-4.320719,8.180851
409,-8.000,1,0.976,-3.587635,9.228912
410,0.000,1,0.662,-3.682183,9.776033
411,0.000,1,0.416,-4.577066,11.416414
412,-10.000,0,1.843,-4.659806,10.392763
413,-1.000,1,0.675,-3.716871,12.310478
414,-1.000,1,0.256,-4.238171,9.310824
415,-10.000,0,1.073,-2.584988,12.458212
416,-2.000,1,0.811,-4.425932,12.032101
417,-10.000,0,1.002,-3.875963,9.308781
418,-4.000,1,0.968,-3.649093,10.513309
419,-4.000,1,0.768,-4.566601,10.673468
420,-2.000,1,0.712,-4.397380,9.282260
421,-2.000,1,0.521,-4.556288,9.602062
422,-10.000,0,2.609,-3.942629,10.241802
423,-1.000,1,0.697,-3.720164,11.717483
424,-1.000,1,0.562,-4.182835,10.195307
425,-3.000,1,0.900,-4.579508,9.435497
426,-6.000,1,0.968,-4.946692,8.923521
427,-1.000,1,0.465,-4.065689,7.350368
428,-4.000,1,0.999,-3.825159,10.502167
429,-1.000,1,0.866,-5.342567,10.076994
430,-10.000,0,1.421,-3.860986,8.188496
431,-1.000,1,0.834,-4.108814,9.778578
432,-3.000,1,0.616,-3.872433,10.244457
433,-10.000,0,9.258,-4.911901,11.494101
434,-9.000,1,0.932,-4.815342,7.743488
435,-1.000,1,0.984,-4.329115,9.293434
436,-1.000,1,0.584,-5.026637,8.533882
437,-1.000,1,0.556,-4.730919,12.452292
438,-2.000,1,0.303,-4.376325,10.175003
439,-1.000,1,0.481,-4.803901,7.657223
440,-6.000,1,0.508,-3.921664,9.685158
441,-1.000,1,0.466,-4.257025,7.887354
442,-10.000,0,11.877,-5.165725,7.494962
443,-10.000,0,1.378,-4.260756,8.590803
444,-2.000,1,0.822,-4.618277,9.864613
445,-7.000,1,0.491,-5.010158,7.876620
446,-1.000,1,0.720,-3.903605,10.289589
447,-1.000,1,0.588,-4.111873,10.077337
448,-9.000,1,0.911,-4.041307,8.856192
449,-3.000,1,0.809,-4.265777,9.389336
450,-1.000,1,0.450,-4.234589,9.126004
451,-10.000,0,1.358,-3.105564,9.798474
452,-1.000,1,0.668,-4.148086,10.149213
453,0.000,1,0.342,-5.180708,8.830303
454,-1.000,1,0.615,-5.063242,8.573081
455,-10.000,0,1.058,-3.730783,12.714226
456,-10.000,0,1.528,-4.626061,10.299143
457,-1.000,1,0.392,-4.438768,11.896289
458,-10.000,0,1.282,-4.753668,8.931708
459,0.000,1,0.832,-4.173909,9.185709
460,-1.000,1,0.811,-4.671961,7.484838
461,-7.000,1,0.956,-4.031379,10.123959
462,0.000,1,0.636,-4.439384,9.842537
463,-10.000,0,2.761,-4.229568,9.609207
464,-5.000,1,0.713,-4.372135,8.399927
465,-2.000,1,0.999,-3.477907,10.092570
466,-2.000,1,0.626,-4.302774,8.862061
467,-2.000,1,0.568,-5.076221,10.079378
468,-2.000,1,0.239,-5.399425,9.508347
469,-10.000,0,1.336,-3.496473,10.345469
470,-2.000,1,0.906,-4.226551,10.318024
471,-7.000,1,0.445,-4.815591,11.256596
472,-1.000,1,0.865,-4.661322,11.637503
473,-1.000,1,0.944,-4.076406,8.998253
474,-3.000,1,0.857,-4.322210,10.882112
475,-6.000,1,0.758,-4.426906,11.885353
476,-9.000,1,0.844,-3.502283,11.105485
477,-5.000,1,0.923,-4.560882,11.835955
478,-3.000,1,0.970,-4.976417,9.940693
479,0.000,1,0.877,-5.139677,8.135661
480,-10.000,0,2.253,-3.963312,7.479878
481,-10.000,0,3.902,-3.694925,9.682084
482,-2.000,1,0.485,-3.860696,10.734243
483,-1.000,1,0.402,-4.312881,8.501304
484,-2.000,1,0.914,-3.581959,8.993671
485,-4.000,1,0.361,-4.526115,9.654743
486,-2.000,1,0.309,-4.955711,9.219820
487,-10.000,0,1.948,-4.609576,8.469408
488,-10.000,0,5.319,-4.740170,10.337821
489,-1.000,1,0.943,-3.879431,10.123237
490,0.000,1,0.915,-4.811523,7.428205
491,-10.000,0,1.301,-3.845964,9.908527
492,-2.000,1,0.676,-3.983552,10.664216
493,-10.000,0,1.767,-4.578070,10.666173
494,-10.000,0,1.222,-4.399264,10.643492
495,-10.000,0,1.451,-4.866808,10.133253
496,-1.000,1,0.436,-4.194469,10.503199
497,-10.000,0,2.340,-4.234272,10.400079
498,-10.000,0,1.902,-4.275839,9.909418
499,-1.000,1,0.732,-4.922569,10.764879
500,-1.000,1,0.629,-3.650660,10.355650
501,-1.000,1,0.534,-4.832877,12.478160
502,-10.000,0,2.196,-4.426402,8.841304
503,-10.000,0,1.556,-4.479714,11.453558
504,-10.000,0,2.421,-4.140857,9.291442
505,-2.000,1,0.657,-3.563774,9.759211
506,-10.000,0,2.483,-4.157223,8.589637
507,-10.000,0,2.589,-4.009889,9.972363
508,-3.000,1,0.588,-4.186299,9.350586
509,-1.000,1,0.991,-3.716180,9.653320
510,-8.000,1,0.860,-4.054515,11.177938
511,-1.000,1,0.975,-3.846983,13.072145
512,-4.000,1,0.922,-4.378230,8.088302
513,-1.000,1,0.856,-3.687412,11.824572
514,-3.000,1,0.650,-4.717843,9.452211
515,-10.000,0,2.966,-4.552812,9.627694
516,-4.000,1,0.720,-5.421813,14.633271
517,-1.000,1,0.663,-3.903531,9.805828
518,-10.000,0,1.881,-4.643332,9.759129
519,-3.000,1,0.390,-4.667849,9.287510
520,-10.000,0,1.063,-4.296532,10.337707
521,-1.000,1,0.368,-4.427641,10.118149
522,-1.000,1,0.640,-4.579619,8.656189
523,-2.000,1,0.698,-4.176915,10.029414
524,-10.000,0,1.179,-5.485766,8.720995
525,-1.000,1,0.455,-4.525113,8.170444
526,-10.000,0,3.648,-4.503116,8.545998
527,-4.000,1,0.739,-4.348965,10.231597
528,-2.000,1,0.250,-3.735721,7.741645
529,-10.000,0,1.505,-5.649982,8.323128
530,-1.000,1,0.638,-4.475676,10.749167
531,-2.000,1,0.699,-4.240924,10.229774
532,-2.000,1,0.259,-4.934058,9.378178
533,-3.000,1,0.836,-3.585459,8.807816
534,-8.000,1,0.703,-3.786283,11.700853
535,-2.000,1,0.387,-5.497855,7.342405
536,-4.000,1,0.427,-3.587848,11.986978
537,-10.000,0,2.762,-4.178870,7.672956
538,-7.000,1,0.392,-4.960022,8.633212
539,-1.000,1,0.975,-4.937305,9.692091
540,-10.000,0,5.998,-4.816292,10.274105
541,-2.000,1,0.454,-4.108993,9.355654
542,-9.000,1,0.603,-4.809967,7.222809
543,-10.000,0,5.342,-4.809542,8.608181
544,-10.000,0,1.035,-3.878558,9.530810
545,-2.000,1,0.829,-4.598289,9.533943
546,-1.000,1,0.643,-5.192554,8.977498
547,-3.000,1,0.975,-4.028308,11.957281
548,-4.000,1,0.753,-5.120834,10.465149
549,-10.000,0,6.100,-4.736669,10.576483
550,-4.000,1,0.914,-4.497245,9.829073
551,-10.000,0,2.896,-4.239555,10.429346
552,-2.000,1,0.516,-4.416382,14.450096
553,-3.000,1,0.724,-3.949045,10.353994
554,-10.000,0,1.136,-4.122901,8.303741
555,-10.000,0,10.541,-3.626624,11.752182
556,-2.000,1,0.827,-4.521958,10.995167
557,-7.000,1,0.889,-4.469689,11.863243
558,-3.000,1,0.676,-4.768774,10.152350
559,-3.000,1,0.407,-3.999833,11.525537
560,-2.000,1,0.589,-4.171454,13.170748
561,-2.000,1,0.129,-4.214075,11.057374
562,-2.000,1,0.753,-4.543585,10.117131
563,-2.000,1,0.669,-4.348258,10.303426
564,-1.000,1,0.528,-3.785778,8.665934
565,-10.000,0,2.166,-4.162605,12.744544
566,-1.000,1,0.632,-4.138714,10.107786
567,-10.000,0,1.157,-4.798207,8.130239
568,-2.000,1,0.578,-4.274115,11.107796
569,-2.000,1,0.430,-4.098015,8.563883
570,-2.000,1,0.894,-4.442511,8.865107
571,-1.000,1,0.772,-4.752424,9.399197
572,-1.000,1,0.999,-3.632890,10.625016
573,-2.000,1,0.977,-4.128016,9.512016
574,-1.000,1,0.416,-4.615961,9.298198
575,-4.000,1,0.697,-4.407369,12.656565
576,-1.000,1,0.898,-5.192881,8.218861
577,-4.000,1,0.596,-4.781790,12.618407
578,-10.000,0,1.698,-4.368361,8.917965
579,-1.000,1,0.624,-3.471247,10.814495
580,-1.000,1,0.865,-4.094168,9.103419
581,-2.000,1,0.476,-4.629651,11.362293
582,-3.000,1,0.826,-4.617095,7.475750
583,-1.000,1,0.710,-5.255751,9.976145
584,0.000,1,0.986,-4.131609,11.764309
