Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
1,-99.000,1,0,,
2,-100.000,0,0,,
3,-100.000,0,0,,
4,-100.000,0,0,,
5,-99.000,1,0,,
