Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
79,-10.000,0,0,,
80,-10.000,0,0,,
81,-10.000,0,0,,
82,-9.000,1,0,,
83,-10.000,0,0,,
84,-10.000,0,0,,
85,-10.000,0,0,,
86,-10.000,0,0,,
87,-10.000,0,0,,
88,-10.000,0,0,,
89,-10.000,0,0,,
90,-9.000,1,0,,
91,-10.000,0,0,,
92,-9.000,1,0,,
93,-9.000,1,0,,
94,-10.000,0,0,,
95,-10.000,0,0,,
96,-10.000,0,0,,
97,-9.000,1,0,,
98,-9.000,1,0,,
99,-10.000,0,0,,
100,-10.000,0,0,-2.862125,0.887547
101,-10.000,0,0,-3.158240,0.769052
102,-10.000,0,0,-3.183335,0.905434
103,-10.000,0,0,-3.183250,1.062240
104,-10.000,0,0,-3.332729,1.122363
105,-10.000,0,0,-3.272716,1.010385
106,-10.000,0,0,-3.352016,0.957981
107,-10.000,0,0,-3.401218,1.266093
108,-10.000,0,0,-3.291975,1.045661
109,-10.000,0,0,-3.557086,1.101696
110,-10.000,0,0,-3.500934,1.226222
111,-8.000,2,0,-3.596057,0.999648
112,-10.000,0,0,-3.428669,1.250674
113,-10.000,0,0,-3.580150,1.234876
114,-10.000,0,0,-3.556274,1.224263
115,-9.000,1,0,-3.662925,1.126811
116,-9.000,1,0,-3.747579,1.267261
117,-9.000,1,0,-3.911681,0.873437
118,-10.000,0,0,-3.903980,1.004375
119,-10.000,0,0,-3.727394,1.352585
120,-9.000,1,0,-3.849917,1.195430
121,-10.000,0,0,-3.772321,1.233888
122,-10.000,0,0,-3.878802,1.100027
123,-9.000,1,0,-3.903368,1.209518
124,-10.000,0,0,-3.985100,1.126334
125,-9.000,1,0,-3.965346,1.169510
126,-10.000,0,0,-3.616477,1.138505
127,-10.000,0,0,-3.875968,1.105125
128,-10.000,0,0,-3.886796,0.915509
129,-9.000,1,0,-3.891865,1.191789
130,-9.000,1,0,-3.874226,1.173420
131,-10.000,0,0,-3.844322,1.418411
132,-10.000,0,0,-3.867441,1.264445
133,-10.000,0,0,-3.847772,1.187704
134,-10.000,0,0,-3.925019,1.052428
135,-9.000,1,0,-3.864493,1.359571
136,-10.000,0,0,-3.723230,1.206356
137,-9.000,1,0,-3.744077,1.285679
138,-9.000,1,0,-3.627657,1.348648
139,-10.000,0,0,-3.897552,1.089759
140,-10.000,0,0,-3.681520,1.119049
141,-9.000,1,0,-3.708566,1.037214
142,-10.000,0,0,-3.725141,0.857329
143,-9.000,1,0,-3.749681,1.020808
144,-10.000,0,0,-3.647856,1.246813
145,-10.000,0,0,-3.693778,0.984246
146,-9.000,1,0,-3.844322,0.937881
147,-10.000,0,0,-3.889255,1.092480
148,-10.000,0,0,-3.661201,1.508528
149,-10.000,0,0,-3.602925,1.149195
150,-10.000,0,0,-3.639471,1.126077
151,-9.000,1,0,-3.521649,1.228848
152,-9.000,1,0,-3.465763,1.283658
153,-10.000,0,0,-3.356806,1.127479
154,-10.000,0,0,-3.631464,0.742009
155,-9.000,1,0,-3.370116,1.125586
156,-9.000,1,0,-3.422990,0.695511
157,-10.000,0,0,-3.387010,1.083820
158,-10.000,0,0,-3.299942,0.904979
159,-9.000,1,0,-3.341714,0.970833
160,-10.000,0,0,-3.315752,0.711538
161,-9.000,1,0,-3.321216,0.904266
162,-8.000,2,0,-3.391685,0.785005
163,-10.000,0,0,-3.270749,0.851739
164,-9.000,1,0,-3.332197,0.847744
165,-9.000,1,0,-3.268492,0.907482
166,-9.000,1,0,-3.280924,0.716408
167,-10.000,0,0,-3.103745,0.860535
168,-10.000,0,0,-3.131422,0.809919
169,-10.000,0,0,-2.916183,0.680785
170,-10.000,0,0,-3.026721,0.873330
171,-9.000,1,0,-3.152624,0.711517
172,-10.000,0,0,-2.910792,0.746525
173,-10.000,0,0,-2.877909,0.703956
174,-10.000,0,0,-3.167073,0.585867
175,-10.000,0,0,-2.912971,0.865054
176,-10.000,0,0,-2.798381,0.661802
177,-10.000,0,0,-2.785957,0.687863
178,-10.000,0,0,-2.711563,0.710536
179,-10.000,0,0,-2.803045,0.699126
180,-10.000,0,0,-2.690350,0.473413
181,-10.000,0,0,-2.607189,0.645505
182,-10.000,0,0,-2.847334,0.565744
183,-10.000,0,0,-2.511587,0.646809
184,-10.000,0,0,-2.592851,0.500805
185,-10.000,0,0,-2.420763,0.669849
186,-8.000,2,0,-2.541336,0.555358
187,-10.000,0,0,-2.463058,0.565878
188,-10.000,0,0,-2.574344,0.393166
189,-9.000,1,0,-2.151183,0.515664
190,-10.000,0,0,-2.322498,0.419968
191,-10.000,0,0,-2.338645,0.458146
192,-10.000,0,0,-2.437757,0.410805
193,-9.000,1,0,-2.284850,0.488989
194,-9.000,1,0,-2.290379,0.346865
195,-9.000,1,0,-2.070530,0.357893
196,-10.000,0,0,-2.147254,0.421313
197,-10.000,0,0,-2.173368,0.350451
198,-9.000,1,0,-2.093576,0.332734
199,-10.000,0,0,-1.972910,0.396834
200,-10.000,0,0,-1.950145,0.268789
201,-10.000,0,0,-1.925715,0.305101
202,-9.000,1,0,-2.013497,0.320219
203,-10.000,0,0,-1.791080,0.349129
204,-10.000,0,0,-1.964624,0.303533
205,-10.000,0,0,-1.641804,0.296245
206,-10.000,0,0,-1.663198,0.279823
207,-10.000,0,0,-1.749082,0.264050
208,-10.000,0,0,-1.650875,0.265166
209,-9.000,1,0,-1.516103,0.255922
210,-9.000,1,0,-1.585544,0.250868
211,-10.000,0,0,-1.601969,0.223592
212,-10.000,0,0,-1.619496,0.219561
213,-10.000,0,0,-1.508167,0.231118
214,-10.000,0,0,-1.471943,0.179821
215,-9.000,1,0,-1.374755,0.170150
216,-10.000,0,0,-1.259970,0.160395
217,-10.000,0,0,-1.286290,0.201313
218,-9.000,1,0,-1.159047,0.185844
219,-10.000,0,0,-1.200561,0.187433
220,-10.000,0,0,-1.104172,0.235951
221,-10.000,0,0,-1.205502,0.173823
222,-10.000,0,0,-1.114416,0.126290
223,-10.000,0,0,-0.990130,0.181496
224,-10.000,0,0,-1.022401,0.146699
225,-10.000,0,0,-0.927935,0.144931
226,-10.000,0,0,-0.966685,0.131511
227,-10.000,0,0,-0.881430,0.113143
228,-9.000,1,0,-0.835991,0.132484
229,-10.000,0,0,-0.897454,0.134949
230,-9.000,1,0,-0.848902,0.128340
231,-10.000,0,0,-0.778155,0.117779
232,-9.000,1,0,-0.685794,0.113908
233,-10.000,0,0,-0.611827,0.131581
234,-9.000,1,0,-0.581632,0.112359
235,-10.000,0,0,-0.537076,0.108851
236,-10.000,0,0,-0.528454,0.106637
237,-10.000,0,0,-0.549570,0.104707
238,-10.000,0,0,-0.473373,0.107384
239,-9.000,1,0,-0.501699,0.089624
240,-10.000,0,0,-0.451468,0.083582
241,-10.000,0,0,-0.365887,0.109052
242,-10.000,0,0,-0.372933,0.102420
243,-10.000,0,0,-0.265218,0.085106
244,-9.000,1,0,-0.245748,0.113842
245,-9.000,1,0,-0.294407,0.077859
246,-10.000,0,0,-0.202262,0.083192
247,-10.000,0,0,-0.171674,0.076924
248,-10.000,0,0,-0.168261,0.098868
249,-10.000,0,0,-0.107143,0.090748
250,-9.000,1,0,-0.066227,0.093676
251,-10.000,0,0,-0.082595,0.089714
252,-10.000,0,0,-0.029004,0.065630
253,-9.000,1,0,0.029388,0.076969
254,-10.000,0,0,0.059756,0.077284
255,-10.000,0,0,0.119854,0.078108
256,-9.000,1,0,0.125680,0.074869
257,-9.000,1,0,0.123935,0.085154
258,-10.000,0,0,0.150732,0.070504
259,-9.000,1,0,0.209639,0.085279
260,-9.000,1,0,0.231933,0.083863
261,-10.000,0,0,0.272518,0.097713
262,-9.000,1,0,0.269034,0.068462
263,-10.000,0,0,0.304238,0.069954
264,-9.000,1,0,0.381575,0.061590
265,-10.000,0,0,0.376322,0.069546
266,-10.000,0,0,0.408927,0.072559
267,-10.000,0,0,0.400785,0.084400
268,-10.000,0,0,0.498229,0.070367
269,-8.000,2,0,0.449881,0.101290
270,-10.000,0,0,0.543888,0.112419
271,-10.000,0,0,0.523443,0.090853
272,-10.000,0,0,0.592613,0.090643
273,-9.000,1,0,0.624771,0.090198
274,-10.000,0,0,0.634760,0.102134
275,-10.000,0,0,0.699437,0.086598
276,-10.000,0,0,0.731413,0.084342
277,-10.000,0,0,0.713112,0.085214
278,-10.000,0,0,0.789132,0.098165
279,-10.000,0,0,0.805827,0.088804
280,-10.000,0,0,0.845357,0.112156
281,-10.000,0,0,0.856475,0.102012
282,-9.000,1,0,0.895137,0.105184
283,-10.000,0,0,0.902606,0.126511
284,-10.000,0,0,0.929420,0.109442
285,-9.000,1,0,0.994995,0.148714
286,-10.000,0,0,0.968899,0.098588
287,-9.000,1,0,1.016517,0.086697
288,-10.000,0,0,1.008512,0.150651
289,-8.000,2,0,1.031345,0.109475
290,-9.000,1,0,1.081171,0.112782
291,-10.000,0,0,1.171467,0.139912
292,-9.000,1,0,1.179437,0.124107
293,-10.000,0,0,1.149597,0.104926
294,-10.000,0,0,1.212469,0.150133
295,-10.000,0,0,1.201846,0.192598
296,-10.000,0,0,1.211813,0.135507
297,-9.000,1,0,1.316754,0.143568
298,-10.000,0,0,1.315425,0.174316
299,-10.000,0,0,1.325370,0.163330
300,-9.000,1,0,1.348559,0.164025
