Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
200,-46.000,4,0,-6.409089,0.675989
201,-44.000,6,0,-6.122849,0.676508
202,-44.000,6,0,-6.152402,0.555189
203,-43.000,7,0,-6.232098,0.499364
204,-48.000,2,0,-6.184720,1.508668
205,-44.000,6,0,-6.163681,0.526333
206,-46.000,4,0,-6.251573,0.604184
207,-45.000,5,0,-6.263000,0.739061
208,-46.000,4,0,-6.303048,0.441269
209,-42.000,8,0,-6.178122,0.794651
210,-41.000,9,0,-6.382369,1.118749
211,-45.000,5,0,-6.389330,0.981643
212,-42.000,8,0,-6.434967,1.271192
213,-45.000,5,0,-6.530141,0.546221
214,-43.000,7,0,-6.538119,0.295139
215,-40.000,10,0,-6.649856,0.814271
216,-45.000,5,0,-6.208713,0.446258
217,-45.000,5,0,-6.495283,0.624809
218,-43.000,7,0,-6.456803,1.582830
219,-45.000,5,0,-6.557816,0.631560
220,-46.000,4,0,-6.328890,1.366501
221,-41.000,9,0,-6.569347,0.652268
222,-47.000,3,0,-6.760915,0.716310
223,-43.000,7,0,-6.385668,1.182406
224,-44.000,6,0,-6.602406,0.739399
225,-43.000,7,0,-6.678153,1.052967
226,-45.000,5,0,-6.661746,0.893180
227,-34.000,16,0,-6.245118,1.205490
228,-42.000,8,0,-6.310555,0.514719
229,-46.000,4,0,-6.352892,0.889818
230,-41.000,9,0,-6.568689,0.967605
231,-43.000,7,0,-6.626068,0.615354
232,-41.000,9,0,-6.681983,0.683273
233,-44.000,6,0,-6.510072,0.654467
234,-46.000,4,0,-6.624682,1.230282
235,-50.000,0,0,-6.513145,0.867852
236,-44.000,6,0,-6.666209,1.043298
237,-47.000,3,0,-6.467966,0.985602
238,-43.000,7,0,-6.686926,1.617869
239,-46.000,4,0,-6.909711,1.715267
240,-43.000,7,0,-6.896906,0.908194
241,-42.000,8,0,-6.897738,0.647632
242,-44.000,6,0,-6.807634,0.715738
243,-44.000,6,0,-6.822930,0.712171
244,-44.000,6,0,-6.564231,0.768628
245,-44.000,6,0,-6.798718,0.846515
246,-46.000,4,0,-6.877664,0.680456
247,-48.000,2,0,-6.733631,1.153918
248,-40.000,10,0,-6.980303,0.932454
249,-41.000,9,0,-6.976901,0.444323
250,-43.000,7,0,-6.845675,1.072821
251,-42.000,8,0,-6.830478,0.643175
252,-47.000,3,0,-6.928585,0.401414
253,-42.000,8,0,-6.806602,0.721824
254,-46.000,4,0,-6.880064,1.146641
255,-47.000,3,0,-7.097140,0.734595
256,-39.000,11,0,-7.052997,0.980728
257,-46.000,4,0,-7.133426,0.583885
258,-43.000,7,0,-7.121297,0.479212
259,-47.000,3,0,-7.198431,0.438402
260,-40.000,10,0,-7.058351,0.682518
261,-45.000,5,0,-7.083574,1.047800
262,-43.000,7,0,-7.223946,0.965516
263,-44.000,6,0,-7.056013,0.691251
264,-46.000,4,0,-7.076395,1.426531
265,-47.000,3,0,-7.174349,0.879776
266,-42.000,8,0,-7.140738,0.403415
267,-46.000,4,0,-6.939434,1.174971
268,-46.000,4,0,-6.875763,1.284057
269,-44.000,6,0,-6.939589,1.018495
270,-46.000,4,0,-7.203064,0.914946
271,-44.000,6,0,-7.073375,0.646749
272,-42.000,8,0,-6.945906,0.717073
273,-44.000,6,0,-7.222456,0.616701
274,-41.000,9,0,-7.259829,0.429962
275,-42.000,8,0,-7.401598,0.937905
276,-48.000,2,0,-7.046367,0.569103
277,-45.000,5,0,-7.279729,0.711924
278,-49.000,1,0,-7.192446,0.435088
279,-46.000,4,0,-7.063695,0.976969
280,-40.000,10,0,-7.323673,0.539530
281,-45.000,5,0,-7.113250,0.718092
282,-42.000,8,0,-7.320319,0.683389
283,-42.000,8,0,-7.522789,0.633448
284,-45.000,5,0,-7.348221,0.808522
285,-45.000,5,0,-7.283967,0.462273
286,-44.000,6,0,-7.131612,0.657401
287,-42.000,8,0,-7.619024,0.575385
288,-43.000,7,0,-7.504990,0.684263
289,-47.000,3,0,-7.591964,1.128453
290,-46.000,4,0,-7.765073,0.360450
291,-44.000,6,0,-7.671555,0.606896
292,-46.000,4,0,-7.423985,0.811378
293,-45.000,5,0,-6.945662,0.762638
294,-43.000,7,0,-7.391190,1.224240
295,-42.000,8,0,-7.570004,0.443165
296,-45.000,5,0,-7.317524,1.042435
297,-41.000,9,0,-7.483891,0.678692
298,-45.000,5,0,-7.696281,0.451926
299,-40.000,10,0,-7.416248,0.350016
300,-44.000,6,0,-7.448245,0.480512
301,-46.000,4,0,-7.349278,0.690319
302,-45.000,5,0,-7.595655,1.456847
303,-42.000,8,0,-7.728883,0.679546
304,-44.000,6,0,-7.346240,0.926778
305,-42.000,8,0,-7.823386,0.651590
306,-41.000,9,0,-7.509451,1.427878
307,-46.000,4,0,-7.452292,0.705628
308,-42.000,8,0,-7.543769,1.625223
309,-44.000,6,0,-7.923568,0.398029
310,-45.000,5,0,-7.666980,1.110366
311,-44.000,6,0,-7.111137,1.406609
312,-44.000,6,0,-7.719495,0.617906
313,-44.000,6,0,-7.348344,1.091792
314,-42.000,8,0,-7.382467,0.968019
315,-46.000,4,0,-7.427673,1.011810
316,-42.000,8,0,-7.787812,0.491166
317,-44.000,6,0,-7.561266,0.777985
318,-43.000,7,0,-7.568829,0.893547
319,-45.000,5,0,-7.812773,1.031639
320,-44.000,6,0,-7.768489,1.072542
321,-45.000,5,0,-7.532082,0.931566
322,-42.000,8,0,-7.523112,0.754453
323,-44.000,6,0,-7.746355,0.399432
324,-43.000,7,0,-7.830468,0.968678
325,-45.000,5,0,-7.715697,0.610690
326,-48.000,2,0,-7.545260,0.711212
327,-41.000,9,0,-7.445832,1.090128
328,-42.000,8,0,-7.629387,0.426435
329,-44.000,6,0,-7.921184,0.460995
330,-41.000,9,0,-7.666543,0.935676
331,-45.000,5,0,-7.995585,0.814445
332,-43.000,7,0,-7.825618,0.524336
333,-43.000,7,0,-7.911155,0.922167
334,-47.000,3,0,-7.561158,1.502655
335,-46.000,4,0,-7.549278,0.866184
336,-46.000,4,0,-7.650767,0.685856
337,-46.000,4,0,-7.505953,1.017766
338,-45.000,5,0,-7.923893,1.186640
339,-47.000,3,0,-8.042527,0.836201
340,-47.000,3,0,-8.254386,1.458677
341,-45.000,5,0,-7.595747,1.432368
342,-44.000,6,0,-7.677797,0.797796
343,-47.000,3,0,-7.653712,0.647083
344,-48.000,2,0,-8.023197,1.642592
345,-49.000,1,0,-7.799253,0.809219
346,-45.000,5,0,-8.127196,0.947817
347,-46.000,4,0,-7.853627,1.429131
348,-44.000,6,0,-7.794053,1.122962
349,-45.000,5,0,-7.997391,0.502293
350,-45.000,5,0,-7.660153,1.062078
351,-44.000,6,0,-7.637840,0.932311
352,-48.000,2,0,-7.849295,0.892787
353,-46.000,4,0,-7.885338,1.109946
354,-41.000,9,0,-8.129918,0.720663
355,-44.000,6,0,-7.653749,0.883419
356,-44.000,6,0,-7.923530,2.621608
357,-45.000,5,0,-7.885388,0.633878
358,-46.000,4,0,-8.000710,0.407337
359,-41.000,9,0,-8.010208,0.906958
360,-40.000,10,0,-7.728153,0.855585
361,-46.000,4,0,-7.800303,0.917833
362,-47.000,3,0,-7.972638,0.656771
363,-45.000,5,0,-8.059397,0.646935
364,-47.000,3,0,-7.798577,1.162523
365,-45.000,5,0,-7.927405,2.181384
366,-42.000,8,0,-7.747674,1.288315
367,-48.000,2,0,-8.093451,0.672088
368,-47.000,3,0,-8.066522,0.668760
369,-41.000,9,0,-7.735093,1.227351
370,-41.000,9,0,-8.063178,0.752791
371,-42.000,8,0,-7.740701,0.998915
372,-44.000,6,0,-7.739034,0.814049
373,-45.000,5,0,-8.064312,0.863920
374,-42.000,8,0,-7.872020,1.226551
375,-44.000,6,0,-8.187831,0.867572
376,-45.000,5,0,-8.265863,0.486662
377,-40.000,10,0,-8.461924,0.723327
378,-43.000,7,0,-8.021415,0.999599
379,-44.000,6,0,-8.215054,1.052996
380,-46.000,4,0,-8.025966,0.710706
381,-44.000,6,0,-8.470276,0.542952
382,-49.000,1,0,-7.875793,0.976126
383,-44.000,6,0,-8.129560,0.684079
384,-39.000,11,0,-7.962352,0.945782
385,-46.000,4,0,-7.848625,1.945085
386,-46.000,4,0,-8.166867,0.699759
387,-42.000,8,0,-7.793011,1.068005
388,-46.000,4,0,-8.050264,1.000267
389,-44.000,6,0,-8.212616,0.599754
390,-42.000,8,0,-8.231498,1.212480
391,-44.000,6,0,-8.215483,0.968739
392,-43.000,7,0,-8.225558,0.726948
393,-43.000,7,0,-7.979877,1.295103
394,-45.000,5,0,-8.356305,1.014481
395,-43.000,7,0,-8.130812,0.526699
396,-45.000,5,0,-8.277196,1.032552
397,-45.000,5,0,-8.153559,1.721374
398,-45.000,5,0,-8.305721,0.922300
399,-46.000,4,0,-8.441145,0.930677
400,-42.000,8,0,-8.341726,0.840453
401,-42.000,8,0,-8.570290,0.525918
402,-46.000,4,0,-8.216121,0.721135
403,-43.000,7,0,-8.128530,0.795228
404,-44.000,6,0,-8.124971,0.770680
405,-46.000,4,0,-7.821997,1.376611
406,-39.000,11,0,-8.273496,0.782279
407,-43.000,7,0,-8.410220,0.816499
408,-41.000,9,0,-8.050494,0.715538
409,-42.000,8,0,-8.607018,0.717908
410,-45.000,5,0,-8.159515,1.492011
411,-47.000,3,0,-7.962184,1.382125
412,-46.000,4,0,-8.248558,1.334186
413,-42.000,8,0,-8.546534,0.413218
414,-45.000,5,0,-8.386154,0.507621
415,-43.000,7,0,-8.424453,0.774684
416,-46.000,4,0,-8.303925,1.232310
417,-45.000,5,0,-8.107162,0.551206
418,-43.000,7,0,-7.859975,1.249356
419,-46.000,4,0,-8.506954,1.303862
420,-44.000,6,0,-8.523497,0.822926
421,-41.000,9,0,-8.267849,0.815331
422,-45.000,5,0,-8.055772,1.674632
423,-47.000,3,0,-7.958222,1.036985
424,-45.000,5,0,-8.319361,2.393686
425,-40.000,10,0,-7.896033,0.769688
426,-42.000,8,0,-8.198669,1.754095
427,-43.000,7,0,-8.372778,0.569810
428,-45.000,5,0,-8.372747,1.924002
429,-43.000,7,0,-8.269797,0.647073
430,-45.000,5,0,-8.361572,1.369860
431,-41.000,9,0,-8.235857,0.504557
432,-50.000,0,0,-8.309092,0.777680
433,-44.000,6,0,-8.663628,0.714412
434,-47.000,3,0,-8.131736,1.101220
435,-47.000,3,0,-8.562798,1.622829
436,-45.000,5,0,-8.647877,0.992359
437,-47.000,3,0,-7.963041,1.772886
438,-46.000,4,0,-8.480459,1.225847
439,-45.000,5,0,-8.301137,1.072476
440,-44.000,6,0,-8.577511,1.367918
441,-46.000,4,0,-8.352806,0.499513
442,-42.000,8,0,-7.940258,0.964782
443,-44.000,6,0,-8.699837,0.782080
444,-46.000,4,0,-8.289224,2.267355
445,-47.000,3,0,-8.294550,0.986482
446,-46.000,4,0,-8.310642,0.807276
447,-47.000,3,0,-8.495892,0.698686
448,-43.000,7,0,-8.564462,0.682292
449,-45.000,5,0,-8.152915,0.750290
450,-42.000,8,0,-8.418956,0.866649
451,-46.000,4,0,-8.439820,1.185332
452,-45.000,5,0,-8.382687,1.297247
453,-44.000,6,0,-8.499844,0.804150
454,-41.000,9,0,-8.505418,1.119280
455,-43.000,7,0,-8.278347,1.422191
456,-43.000,7,0,-8.439228,0.993930
457,-47.000,3,0,-8.412927,0.504866
458,-44.000,6,0,-8.361169,0.810548
459,-48.000,2,0,-8.508877,0.614803
460,-48.000,2,0,-8.290413,1.135741
461,-47.000,3,0,-8.160296,0.653293
462,-42.000,8,0,-8.179176,0.401265
463,-46.000,4,0,-8.701380,1.702041
464,-46.000,4,0,-8.369232,1.890039
465,-46.000,4,0,-8.233190,2.191134
466,-40.000,10,0,-8.147631,1.296185
467,-48.000,2,0,-8.149384,1.248135
468,-42.000,8,0,-8.490899,0.740571
469,-46.000,4,0,-8.682563,0.527296
470,-47.000,3,0,-8.594696,0.506637
471,-45.000,5,0,-8.322731,0.808373
472,-44.000,6,0,-8.412754,0.944404
473,-43.000,7,0,-8.470452,0.758008
474,-44.000,6,0,-8.489187,0.642009
475,-44.000,6,0,-8.224308,0.824966
476,-45.000,5,0,-8.122122,0.957333
477,-47.000,3,0,-8.296562,1.054540
478,-39.000,11,0,-8.627413,1.008631
479,-44.000,6,0,-8.769551,0.571267
480,-44.000,6,0,-8.303753,0.618827
481,-47.000,3,0,-8.590710,1.558390
482,-44.000,6,0,-8.320677,0.578945
483,-43.000,7,0,-8.702411,0.590552
484,-48.000,2,0,-8.628857,0.895128
485,-42.000,8,0,-8.364238,0.509566
486,-45.000,5,0,-8.789429,1.111939
487,-43.000,7,0,-8.447855,1.355485
488,-47.000,3,0,-8.606805,1.345531
489,-43.000,7,0,-8.735832,0.927838
490,-44.000,6,0,-8.843585,1.271097
491,-45.000,5,0,-8.569686,1.185278
492,-45.000,5,0,-8.335276,1.270483
493,-45.000,5,0,-8.497257,1.104101
494,-45.000,5,0,-8.694843,1.110549
495,-44.000,6,0,-8.794692,0.759883
496,-50.000,0,0,-8.075181,1.071125
497,-44.000,6,0,-8.774870,0.852430
498,-44.000,6,0,-8.300323,0.725859
499,-41.000,9,0,-8.221203,1.434271
500,-45.000,5,0,-8.547626,1.471557
