Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
73,-23.030,0,14.978,-16.573547,55.557453
74,-22.499,0,14.016,-16.899220,24.577782
75,-28.473,0,16.459,-16.693110,49.188118
76,-22.777,0,12.438,-16.380083,20.160530
77,-22.478,0,20.944,-16.046162,18.769112
78,-21.714,0,17.992,-16.345125,18.951319
79,-21.327,0,11.655,-15.968616,12.692919
80,-26.233,0,14.365,-15.834868,16.947102
81,-30.718,0,14.855,-15.674462,12.841330
82,-21.954,0,10.216,-15.472316,46.932049
83,-22.459,0,10.021,-15.473410,23.942587
84,-19.136,0,8.091,-15.349680,10.980538
85,-29.744,0,13.475,-15.319068,10.711412
86,-20.763,0,15.433,-14.988523,12.917418
87,-24.817,0,12.022,-15.016273,17.093599
88,-23.059,0,7.093,-15.104317,11.268072
89,-21.902,0,8.949,-14.645637,15.964163
90,-25.882,0,6.707,-14.667871,9.846529
91,-24.290,0,13.602,-14.982212,12.769941
92,-18.717,0,11.520,-14.744527,40.565624
93,-28.999,0,15.393,-14.445286,6.675386
94,-55.507,0,11.987,-14.622495,8.157552
95,-21.272,0,6.895,-14.260669,10.681433
96,-30.754,0,19.612,-13.976717,11.871122
97,-23.067,0,11.796,-13.852973,13.437672
98,-26.693,0,28.964,-13.767949,8.992172
99,-20.832,0,23.201,-13.692427,12.848109
100,-20.453,0,8.328,-13.426100,10.073586
101,-66.267,0,10.683,-13.758846,7.110324
102,-60.679,0,29.291,-13.560734,9.048030
103,-29.495,0,10.457,-13.513546,12.116351
104,-24.729,0,6.986,-13.365996,7.053656
105,-68.939,0,11.072,-13.340215,37.125854
106,-19.237,0,16.108,-13.035461,4.180283
107,-18.991,0,12.060,-13.157128,30.495758
108,-17.258,0,16.372,-12.796430,9.479090
109,-16.227,0,14.068,-12.941990,13.308741
110,-25.640,0,16.250,-12.796851,4.597179
111,-17.492,0,8.926,-12.643623,32.976330
112,-21.158,0,14.810,-12.511022,9.908752
113,-29.554,0,14.580,-12.444901,33.735291
114,-18.915,0,9.607,-12.380788,30.921574
115,-30.189,0,29.153,-12.205581,11.521900
116,-33.483,0,22.841,-12.192833,10.476379
117,-28.457,0,11.935,-12.207777,9.131479
118,-28.673,0,3.413,-12.123709,6.584780
119,-25.609,0,7.238,-11.849545,6.976814
120,-26.052,0,19.748,-12.084261,9.070297
121,-23.113,0,10.727,-11.807526,5.590282
122,-23.699,0,3.273,-11.688506,3.623392
123,-26.466,0,15.570,-11.645769,31.701778
124,-16.941,0,10.803,-11.552954,6.496685
125,-15.078,0,13.693,-11.408552,4.830297
126,-22.221,0,9.509,-11.299409,9.419318
127,-15.689,0,8.566,-11.330058,3.515176
128,-16.012,0,5.502,-11.389894,4.062726
129,-17.430,0,11.673,-11.226567,5.080604
130,-24.968,0,17.607,-11.116575,3.749724
131,-18.756,0,8.874,-11.029060,4.429388
132,-17.167,0,9.070,-11.093248,4.689547
133,-19.899,0,18.061,-11.072714,2.323214
134,-21.411,0,15.746,-10.980270,4.677615
135,-21.977,0,11.481,-10.630453,2.013596
136,-28.217,0,10.902,-10.595805,3.808399
137,-16.300,0,6.225,-10.725064,6.259388
138,-23.718,0,11.309,-10.603137,6.293886
139,-19.206,0,23.888,-10.454925,3.869380
140,-30.386,0,12.926,-10.287190,32.525124
141,-18.315,0,4.870,-10.293414,7.734385
142,-19.504,0,8.812,-10.475025,3.885304
143,-17.255,0,6.038,-10.228434,27.421894
144,-22.805,0,10.750,-10.184207,2.188201
145,-20.029,0,9.192,-10.326714,1.137081
146,-17.486,0,18.183,-10.097006,2.608253
147,-25.428,0,20.709,-10.099855,5.020426
148,-21.871,0,16.910,-10.024117,5.707764
149,-19.832,0,16.767,-9.882771,4.705567
150,-24.064,0,24.683,-9.777258,3.280830
151,-22.704,0,6.775,-9.892136,7.678628
152,-19.384,0,18.729,-9.740029,4.776366
153,-19.729,0,15.312,-9.664993,7.948605
154,-14.130,0,4.540,-9.810565,51.862007
155,-12.981,0,10.435,-9.609058,5.497722
156,-22.718,0,22.187,-9.616219,6.571426
157,-20.909,0,11.745,-9.438650,8.183590
158,-15.411,0,15.250,-9.602954,30.603304
159,-20.069,0,9.405,-9.561178,46.439606
160,-12.228,0,6.642,-9.171198,7.077687
161,-19.641,0,9.209,-9.197424,7.235935
162,-18.199,0,10.798,-9.276836,5.558267
163,-22.259,0,16.800,-9.164261,26.197739
164,-13.944,0,9.363,-9.056379,50.241768
165,-17.604,0,9.405,-8.956450,6.436536
166,-21.783,0,13.439,-9.089964,9.969367
167,-22.874,0,12.133,-8.987689,25.992111
168,-18.233,0,9.465,-9.130676,5.749069
169,-14.018,0,7.858,-8.847324,5.754413
170,-25.964,0,23.861,-8.875648,5.418029
171,-17.291,0,15.052,-8.856243,23.814314
172,-19.457,0,14.035,-9.010910,3.457656
173,-16.955,0,2.651,-8.870666,26.213692
174,-23.177,0,13.255,-8.754090,29.219599
175,-21.608,0,7.741,-8.589679,4.577431
176,-9.602,0,5.948,-8.657787,6.296304
177,-14.735,0,6.505,-8.738756,7.896027
178,-17.881,0,5.315,-8.591244,6.153458
179,-13.784,0,9.690,-8.584284,31.679813
180,-16.247,0,8.133,-8.429981,7.238584
181,-13.300,0,9.817,-8.437449,3.937463
182,-19.525,0,17.082,-8.405663,30.603374
183,-12.410,0,7.228,-8.363789,8.205171
184,-20.085,0,18.397,-8.583603,8.336443
185,-16.422,0,5.556,-8.514347,6.002017
186,-16.498,0,4.984,-8.373648,30.494242
187,-14.169,0,6.227,-8.597733,6.342637
188,-12.908,0,6.851,-8.145464,7.559895
189,-17.503,0,10.429,-8.221901,7.260708
190,-11.938,0,5.847,-8.192688,6.781568
191,-11.094,0,5.121,-8.207220,9.486446
192,-17.077,0,13.226,-8.208464,5.470319
193,-15.175,0,9.216,-8.148509,7.188531
194,-13.841,0,3.583,-8.164379,27.824867
195,-13.923,0,14.290,-8.084354,5.635534
196,-11.852,0,3.351,-8.005145,26.822971
197,-16.998,0,2.908,-8.190145,29.324341
198,-12.393,0,6.014,-8.028214,12.001944
199,-17.090,0,4.797,-8.143982,7.696904
200,-14.198,0,4.972,-8.224544,6.748568
201,-15.185,0,3.384,-8.262150,7.649578
202,-13.052,0,8.843,-7.852803,7.288180
203,-14.237,0,1.780,-8.070198,6.722206
204,-16.979,0,12.486,-7.817367,26.582424
205,-15.275,0,14.466,-7.761416,9.393183
206,-15.340,0,12.272,-7.743634,5.390438
207,-15.282,0,8.034,-7.784613,7.954968
208,-13.834,0,10.142,-8.058425,5.147869
209,-14.279,0,8.061,-7.881624,6.653556
210,-14.338,0,10.948,-7.926741,46.959118
211,-13.659,0,8.080,-7.832429,33.896317
212,-13.684,0,4.782,-7.796567,7.696738
213,-14.678,0,3.379,-7.952243,6.984632
214,-15.985,0,8.925,-7.901098,6.944783
215,-19.027,0,1.901,-7.854113,6.316446
216,-7.818,0,3.307,-7.869953,29.121803
217,-13.150,0,12.379,-7.876201,5.587091
218,-12.048,0,4.867,-7.807923,12.797262
219,-15.973,0,16.526,-7.581449,8.687794
220,-12.100,0,3.277,-7.831229,7.317374
221,-9.532,0,9.941,-7.802418,7.332682
222,-12.891,0,13.703,-7.577765,7.665152
223,-15.614,0,10.441,-7.963036,7.656327
224,-14.387,0,11.248,-7.670230,9.625277
225,-12.058,0,9.207,-7.520131,24.879780
226,-12.019,0,7.444,-7.558641,8.725077
227,-12.450,0,4.971,-7.811222,36.113762
228,-10.607,0,7.723,-7.403926,6.824089
229,-13.893,0,4.924,-7.736876,8.600360
230,-11.378,0,5.991,-7.662009,25.517227
231,-9.893,0,4.306,-7.607065,23.212982
232,-11.789,0,8.320,-7.589315,8.800577
233,-7.512,0,1.581,-7.623965,5.776186
234,-12.256,0,9.851,-7.709530,6.581071
235,-11.569,0,10.229,-7.526982,35.527824
236,-11.341,0,3.737,-7.540567,23.732567
237,-15.693,0,7.260,-7.681254,6.596227
238,-9.436,0,3.617,-7.431092,8.017187
239,-7.093,0,3.988,-7.294842,29.092001
240,-11.642,0,11.896,-7.751500,9.490923
241,-10.187,0,5.894,-7.817734,6.667554
242,-15.062,0,14.906,-7.438244,7.205622
243,-9.685,0,6.811,-7.592989,8.141748
244,-15.121,0,13.240,-7.538015,10.035097
245,-11.307,0,6.128,-7.461873,10.734097
246,-9.121,0,3.163,-7.627090,7.220942
247,-8.760,0,5.945,-7.561371,7.397378
248,-48.007,0,4.443,-7.483721,6.517652
249,-14.160,0,12.972,-7.392897,9.301203
250,-10.618,0,3.142,-7.477976,6.948431
251,-8.983,0,4.062,-7.516797,7.821806
252,-13.323,0,8.363,-7.740175,8.420266
253,-9.206,0,8.063,-7.411855,7.948986
254,-10.584,0,10.792,-7.710261,7.436279
255,-9.016,0,4.983,-7.378781,8.648925
256,-11.754,0,8.629,-7.388239,7.561553
257,-9.601,0,9.397,-7.450310,8.990240
258,-8.886,0,2.833,-7.373642,10.538519
259,-11.405,0,5.987,-7.498841,7.555734
260,-9.635,0,7.787,-7.335999,8.654386
261,-7.347,0,7.061,-7.348648,26.995115
262,-11.588,0,6.181,-7.300157,8.556290
263,-9.729,0,10.346,-7.578917,9.698257
264,-11.193,0,10.734,-7.338435,8.067740
265,-6.471,0,4.313,-7.357267,30.576077
266,-6.441,0,1.269,-7.431987,9.315280
267,-13.276,0,4.199,-7.510830,32.338264
268,-10.090,0,7.120,-7.549194,7.949162
269,-10.997,0,6.202,-7.668599,6.876195
270,-8.861,0,5.771,-7.562196,7.693195
271,-11.081,0,8.072,-7.535689,8.515604
272,-9.124,0,8.051,-7.496272,10.604883
273,-11.729,0,6.528,-7.743614,8.459871
274,-10.281,0,7.723,-7.545937,8.859241
275,-12.699,0,3.941,-7.407979,9.126312
276,-7.699,0,6.499,-7.439429,7.810513
277,-15.107,0,15.272,-7.262451,6.648541
278,-6.039,0,3.130,-7.501193,29.201588
279,-10.197,0,3.644,-7.313860,8.536248
280,-11.523,0,11.896,-7.597549,8.462051
281,-9.567,0,5.237,-7.142292,33.323421
282,-15.197,0,15.315,-7.469883,9.320482
283,-15.824,0,18.215,-7.437288,8.101758
284,-11.724,0,9.682,-7.519634,8.221381
285,-6.470,0,3.105,-7.284333,7.233648
286,-16.295,0,17.541,-7.433962,31.894844
287,-12.489,0,8.629,-7.393274,11.286164
288,-8.010,0,5.234,-7.384850,9.126565
289,-11.978,0,8.824,-7.598091,6.827409
290,-13.623,0,14.730,-7.412230,9.297077
291,-13.564,0,14.540,-7.405510,8.956281
292,-9.527,0,8.519,-7.453290,7.475180
293,-9.959,0,6.870,-7.523355,8.039320
294,-8.927,0,7.157,-7.371259,11.253789
295,-4.920,0,2.606,-7.499979,9.271400
296,-8.755,0,6.414,-7.246174,8.522537
297,-6.285,0,3.981,-7.488627,8.079103
298,-14.926,0,16.190,-7.462291,6.867352
299,-8.343,0,2.230,-7.447948,57.843315
300,-4.006,0,2.643,-7.386354,10.520384
301,-3.037,0,1.452,-7.638889,6.439281
302,-6.390,0,6.151,-7.504120,8.041496
303,-4.276,0,3.688,-7.457770,7.127524
304,10.128,1,0.936,-7.260825,6.111470
305,-4.131,0,1.601,-7.428374,7.832707
306,-10.152,0,10.196,-7.553178,9.336454
307,-9.249,0,9.204,-7.476611,9.479372
308,-15.604,0,15.260,-7.418153,26.309710
309,-2.934,0,1.555,-7.428603,9.799657
310,-9.491,0,6.648,-7.289566,28.788548
311,-10.974,0,4.792,-7.396342,11.445423
312,-2.338,0,1.151,-7.393026,8.046505
313,-6.995,0,5.528,-7.559949,7.664049
314,-5.927,0,4.850,-7.520792,29.016838
315,-6.910,0,5.854,-7.414016,11.206386
316,-4.534,0,3.220,-7.351303,18.896097
317,-3.586,0,3.581,-7.572080,22.600296
318,-8.111,0,4.301,-7.215455,31.424572
319,-12.463,0,11.461,-7.485825,5.847928
320,-7.457,0,7.803,-7.420402,6.160853
321,-8.738,0,5.782,-7.120245,7.843197
322,-6.081,0,2.673,-7.563635,31.213932
323,-5.660,0,4.622,-7.077162,8.401373
324,-6.122,0,4.311,-7.457594,8.467175
325,-3.751,0,4.509,-7.253030,7.146382
326,-11.788,0,11.682,-7.379590,7.703138
327,-9.257,0,4.227,-7.694632,7.788136
328,-7.976,0,7.136,-7.296062,11.542977
329,-4.429,0,4.783,-7.353154,8.021935
330,-6.586,0,4.570,-7.459642,8.664764
331,-8.363,0,4.426,-7.206709,31.179790
332,-8.245,0,6.708,-7.426084,43.240211
333,-14.171,0,11.380,-7.444146,7.309888
334,-6.254,0,1.725,-7.280978,6.882498
335,-11.551,0,13.242,-7.411432,5.918406
336,5.873,1,0.964,-7.494812,6.603120
337,-6.293,0,5.036,-7.254253,8.343680
338,-6.122,0,3.824,-7.495139,6.050744
339,-7.951,0,7.753,-7.305253,7.940349
340,9.298,1,0.663,-7.705725,7.680707
341,-10.982,0,10.423,-7.438822,6.107157
342,-5.315,0,2.526,-7.572642,7.263622
343,-5.008,0,6.519,-7.592438,8.380036
344,-6.058,0,2.880,-7.392048,8.424515
345,9.516,1,0.600,-7.506889,8.616570
346,-6.829,0,5.718,-7.700628,8.187314
347,-4.452,0,3.580,-7.453691,8.957934
348,-5.765,0,1.552,-7.563675,33.994659
349,-10.529,0,9.358,-7.482785,26.564266
350,7.226,1,0.718,-7.440187,7.216625
351,-2.920,0,1.767,-7.701615,9.363071
352,-4.294,0,3.753,-7.417090,7.322813
353,-5.943,0,5.658,-7.223527,13.539692
354,-5.644,0,3.759,-7.522336,7.081442
355,-10.026,0,10.032,-7.562453,8.967134
356,-5.738,0,5.799,-7.321451,8.460304
357,-3.883,0,2.511,-7.429263,6.943454
358,-5.766,0,4.314,-7.467237,7.121009
359,9.045,1,0.891,-7.517578,7.327202
360,-9.797,0,8.919,-7.504956,6.879273
361,-6.113,0,3.742,-7.514943,7.732742
362,-6.017,0,5.729,-7.408312,20.214979
363,-9.394,0,10.391,-7.603680,6.828793
364,-4.622,0,4.862,-7.505611,18.438972
365,-7.748,0,6.884,-7.389749,7.968012
366,-4.541,0,2.368,-7.854031,6.994703
367,-5.543,0,4.427,-7.543142,8.176632
368,-3.414,0,1.208,-7.563381,8.702240
369,-2.569,0,2.096,-7.758983,8.652447
370,-5.895,0,4.636,-7.670278,8.872528
371,-3.940,0,1.874,-7.638887,6.549095
372,-8.308,0,7.978,-7.528605,32.524498
373,-3.426,0,1.446,-7.571044,26.432001
374,10.000,1,0.371,-7.550729,25.658413
375,-4.637,0,2.445,-7.658960,6.311036
376,9.537,1,0.715,-7.739507,6.522677
377,-3.062,0,1.226,-7.579301,17.953556
378,-10.156,0,7.795,-7.624386,9.692106
379,-6.597,0,7.035,-7.494434,7.037015
380,-5.668,0,1.740,-7.653450,8.070467
381,-7.028,0,4.334,-7.542172,8.304435
382,-10.984,0,11.788,-7.744045,6.856953
383,-7.185,0,3.791,-7.671640,6.873259
384,-5.962,0,4.450,-7.451000,6.824961
385,-4.388,0,2.946,-7.658031,8.177635
386,-3.341,0,2.872,-7.630839,6.640624
387,-6.453,0,1.290,-7.669337,7.719091
388,-9.506,0,8.877,-7.480320,23.547256
389,-5.783,0,3.748,-7.499215,31.481649
390,-5.453,0,1.940,-7.733751,25.697441
391,-3.835,0,2.681,-7.735497,8.175241
392,-10.232,0,8.275,-7.631892,31.018734
393,-6.088,0,3.828,-7.680421,6.982692
394,-11.046,0,7.730,-7.642770,6.789761
395,-5.742,0,4.275,-7.640773,10.946629
396,-9.210,0,6.296,-7.503157,9.877900
397,-3.092,0,2.334,-7.518476,20.149742
398,-2.562,0,2.851,-7.877921,16.780220
399,-7.800,0,4.752,-7.524268,8.806384
400,-4.975,0,3.211,-7.674791,6.815091
401,-6.879,0,3.391,-7.886741,8.725532
402,-4.661,0,1.912,-7.745481,5.646284
403,-4.065,0,2.847,-7.340420,7.963891
404,-3.224,0,2.174,-7.740911,8.503084
405,-4.608,0,1.927,-7.614628,7.293953
406,-10.844,0,11.962,-7.609385,7.251531
407,-8.566,0,7.643,-7.384218,6.936751
408,-5.235,0,4.253,-7.700715,8.197362
409,-6.931,0,3.974,-7.527778,9.605148
410,-3.521,0,1.257,-7.519063,8.149258
411,-5.964,0,4.706,-7.660324,8.946110
412,-2.726,0,1.333,-7.613347,11.396648
413,-10.811,0,8.417,-7.624061,7.601307
414,-6.342,0,5.727,-7.524229,7.095385
415,-10.596,0,8.054,-7.910530,7.317654
416,-5.139,0,6.868,-7.901674,8.786821
417,-13.641,0,10.194,-7.654462,17.385885
418,-4.074,0,4.863,-7.810384,8.499254
419,-4.439,0,2.878,-7.631195,8.910109
420,-6.647,0,6.315,-7.685758,31.332998
421,-5.678,0,1.992,-7.646864,7.067052
422,-6.572,0,4.261,-7.529577,5.900083
423,-16.974,0,12.839,-7.533279,6.871192
424,-7.566,0,6.657,-7.637326,31.745907
425,-7.962,0,5.618,-7.731821,6.280355
426,-5.341,0,2.906,-7.785001,6.346854
427,-6.598,0,5.241,-7.589049,6.345007
428,-4.585,0,2.233,-7.565402,18.560181
429,-8.615,0,3.748,-7.832042,6.188677
430,-4.927,0,5.883,-7.577518,19.232576
431,-3.796,0,1.873,-7.751404,7.796378
432,-5.340,0,4.359,-7.662210,6.367864
433,-6.962,0,6.326,-7.555764,11.343242
434,-5.715,0,4.152,-7.712101,8.534316
435,-6.640,0,3.237,-7.827998,7.800513
436,-4.131,0,1.824,-7.653654,7.335030
437,-7.660,0,5.391,-7.671357,6.678699
438,-8.708,0,7.969,-7.691547,9.274530
439,-4.814,0,2.708,-7.522825,11.994310
440,-9.118,0,8.149,-7.510259,8.627318
441,-8.387,0,8.392,-7.626137,7.659543
442,-4.900,0,1.971,-7.709318,7.461462
443,-8.112,0,6.839,-7.636187,9.306940
444,9.080,1,0.933,-7.691122,8.261223
445,-7.885,0,5.656,-7.654906,8.432535
446,-7.259,0,6.288,-7.729822,8.829759
447,-8.244,0,7.119,-7.769636,6.314674
448,-2.479,0,1.881,-7.704439,6.695307
449,-2.284,0,1.258,-7.633779,7.373399
450,-4.416,0,1.735,-7.694284,4.911780
451,-8.443,0,9.247,-7.816027,5.704867
452,-4.910,0,1.968,-7.656700,7.717506
453,-3.554,0,1.601,-7.656399,21.698063
454,-6.099,0,2.520,-7.713810,6.071702
455,-3.969,0,2.674,-7.630535,6.886352
456,-2.172,0,1.422,-7.577285,25.613045
457,-4.216,0,2.002,-7.542588,6.488982
458,-3.269,0,2.038,-7.659690,10.226266
459,-1.711,0,1.205,-7.754370,18.401627
460,-3.498,0,1.878,-7.719122,6.399141
461,-9.477,0,7.396,-7.957038,7.318464
462,-6.680,0,2.293,-7.666053,9.432152
463,-3.258,0,2.006,-7.673406,7.308604
464,-5.485,0,4.415,-7.890714,18.005718
465,10.255,1,0.112,-7.616176,33.439774
466,7.677,1,0.954,-7.821307,6.632559
467,-7.510,0,5.410,-7.779944,11.052639
468,-7.409,0,5.144,-7.663326,15.763126
469,4.621,1,0.314,-7.857497,7.280566
470,-14.430,0,17.701,-7.589016,25.607071
471,-4.779,0,3.285,-7.688615,8.770426
472,-5.606,0,5.571,-7.680293,5.258662
473,-18.649,0,24.509,-7.616973,8.602416
474,-8.072,0,3.526,-7.741087,5.892245
475,-6.124,0,1.374,-7.698716,7.726028
476,-11.765,0,13.764,-7.616094,7.679069
477,-8.686,0,3.374,-7.533370,7.538008
478,-6.829,0,1.945,-7.766519,7.922636
479,-4.676,0,1.425,-7.558890,7.689929
480,-8.396,0,7.913,-7.834509,6.686840
481,-4.212,0,1.371,-7.520658,4.491438
482,-6.166,0,3.429,-7.708626,6.714896
483,-2.821,0,1.605,-7.661272,6.629632
484,-4.335,0,2.445,-7.666853,10.768262
485,-8.011,0,4.101,-7.520113,8.894232
486,8.285,1,0.346,-7.555184,6.934124
487,-4.792,0,1.534,-7.531478,7.533284
488,-6.953,0,2.601,-7.680054,26.316711
489,-6.309,0,4.382,-7.727572,32.223671
490,-13.655,0,12.162,-7.506782,17.908369
491,-5.529,0,2.654,-7.701239,9.674843
492,-6.741,0,6.664,-7.502590,6.425447
493,-3.316,0,1.957,-7.620595,21.715143
494,-12.947,0,3.054,-7.584673,6.122607
495,-12.623,0,7.296,-7.553941,9.156810
496,-15.359,0,15.016,-7.683928,6.210923
497,-3.878,0,1.768,-7.679520,6.861488
498,-4.068,0,3.764,-7.664476,19.018597
499,-2.244,0,2.112,-7.490554,9.444423
500,-3.286,0,2.589,-7.808562,6.882191
501,-8.203,0,4.783,-7.485979,6.441787
502,-2.970,0,2.047,-7.674051,6.483307
503,-4.156,0,2.719,-7.505104,5.246923
504,-6.039,0,3.666,-7.644758,4.750349
505,-4.566,0,1.257,-7.662187,6.418618
506,-7.224,0,3.771,-7.561023,9.706806
507,-3.984,0,2.654,-7.530115,6.565835
508,-48.578,0,13.338,-7.779764,10.270041
509,-4.391,0,1.014,-7.449927,7.772611
510,-4.495,0,1.993,-7.463604,7.316960
511,-4.046,0,1.375,-7.809647,6.657126
512,-4.557,0,1.263,-7.607028,15.921039
513,-12.935,0,6.412,-7.489570,11.113010
514,11.372,1,0.964,-7.460285,7.965541
515,-4.197,0,1.816,-7.721621,8.897297
516,-3.035,0,1.916,-7.654343,7.037508
517,-9.239,0,4.945,-7.735400,10.237482
518,-13.211,0,10.594,-7.501960,6.786016
519,-7.552,0,8.970,-7.732809,7.826600
520,-8.663,0,5.313,-7.596556,11.508855
521,9.757,1,0.614,-7.486134,9.375562
522,-5.182,0,2.736,-7.410625,5.887693
523,-5.007,0,5.635,-7.596217,17.312355
524,-6.498,0,1.677,-7.635099,7.085759
525,-5.659,0,1.016,-7.439983,7.603080
526,-14.126,0,12.882,-7.601267,9.884315
527,-5.733,0,4.164,-7.806666,8.616602
528,-3.799,0,3.205,-7.635605,6.831381
529,-10.073,0,8.567,-7.732421,7.084591
530,-5.420,0,2.483,-7.616767,7.432557
531,-7.017,0,4.760,-7.544840,10.903006
532,-4.870,0,4.056,-7.787628,6.568624
533,-6.233,0,1.905,-7.678594,21.191742
534,-5.644,0,4.002,-7.664816,6.111945
535,-4.708,0,3.488,-7.306039,18.817713
536,-4.652,0,1.371,-7.496353,6.726056
537,-5.912,0,2.039,-7.651965,7.343311
538,-3.010,0,2.682,-7.675464,14.016182
539,-7.264,0,4.399,-7.708299,17.218287
540,8.524,1,0.587,-7.465435,7.801903
541,-11.478,0,9.741,-7.559141,19.223019
542,8.435,1,0.900,-7.237065,12.876368
543,-3.872,0,1.239,-7.653135,7.990486
544,-4.771,0,1.346,-7.475720,7.129238
545,-8.110,0,1.265,-7.456103,7.238870
546,7.754,1,0.876,-7.427504,6.486081
547,-3.670,0,1.562,-7.602402,7.687437
548,-12.972,0,10.392,-7.498032,7.503198
549,-6.838,0,2.547,-7.465117,9.953712
550,-6.951,0,2.924,-7.600009,7.078761
551,10.317,1,0.357,-7.701102,6.909614
552,-9.433,0,1.161,-7.512550,7.888219
553,-16.581,0,7.138,-7.548319,5.385186
554,-13.657,0,7.716,-7.504700,8.453424
555,-2.608,0,1.042,-7.548388,8.560099
556,-7.088,0,5.498,-7.507889,6.934298
557,-3.084,0,1.723,-7.568860,6.971502
558,-3.224,0,1.343,-7.718856,7.102034
559,-10.357,0,8.154,-7.404999,7.304533
560,-6.031,0,4.229,-7.389922,6.935038
561,-10.508,0,7.016,-7.591218,6.258439
562,-5.480,0,1.661,-7.400995,7.363391
563,-3.659,0,3.632,-7.553196,6.772640
564,-1.641,0,1.285,-7.651292,8.764678
565,-2.676,0,1.148,-7.589355,7.910373
566,-3.285,0,1.888,-7.409733,7.464827
567,6.184,1,0.438,-7.566157,8.662974
568,-3.093,0,2.644,-7.476624,8.042213
569,-9.966,0,3.211,-7.589293,6.727670
570,-4.574,0,1.367,-7.373705,7.231675
571,-2.784,0,1.012,-7.479713,8.770322
572,-7.939,0,4.608,-7.682298,9.889346
573,-6.473,0,2.693,-7.517705,5.527375
574,-5.433,0,1.648,-7.353163,33.538399
575,-4.909,0,2.973,-7.465698,5.854886
576,-11.340,0,4.999,-7.339878,11.528844
577,-8.531,0,5.850,-7.546031,6.999834
578,-2.702,0,1.119,-7.458988,7.959326
579,7.894,1,0.995,-7.387342,7.164069
580,-5.440,0,3.236,-7.520935,5.762165
581,-4.227,0,1.416,-7.499922,10.191427
582,-5.134,0,1.143,-7.423908,6.327220
583,-7.967,0,2.337,-7.379368,6.955773
584,-4.042,0,1.523,-7.693395,6.877366
