Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
133,-124.000,1,0,6.920412,0.779076
134,-119.000,6,0,6.847194,0.683195
135,-121.000,4,0,6.964772,0.608197
136,-121.000,4,0,7.060733,0.278279
137,-119.000,6,0,7.048221,0.262061
138,-118.000,7,0,7.140643,0.534658
139,-123.000,2,0,7.103726,0.558393
140,-124.000,1,0,7.175145,1.087266
141,-117.000,8,0,7.249850,1.238590
142,-119.000,6,0,7.395860,0.205649
143,-117.000,8,0,7.373843,0.161060
144,-119.000,6,0,7.563019,0.281308
145,-119.000,6,0,7.395681,0.261200
146,-121.000,4,0,7.642891,0.157007
147,-119.000,6,0,7.762903,0.225760
148,-121.000,4,0,7.628035,1.289818
149,-119.000,6,0,7.733389,0.592897
150,-120.000,5,0,7.736862,0.734411
151,-120.000,5,0,7.784797,0.496527
152,-120.000,5,0,7.840470,0.242354
153,-122.000,3,0,8.031202,0.219135
154,-119.000,6,0,7.920286,0.201999
155,-122.000,3,0,7.898170,1.944559
156,-120.000,5,0,8.063903,1.348071
157,-121.000,4,0,8.275423,1.069373
158,-123.000,2,0,8.243017,0.172830
159,-120.000,5,0,8.210339,1.016714
160,-121.000,4,0,8.397179,0.608539
161,-118.000,7,0,8.353158,0.216441
162,-117.000,8,0,8.438121,0.240114
163,-120.000,5,0,8.487124,1.701765
164,-74.000,13,1,8.558802,1.544599
165,-121.000,4,0,8.470544,1.977885
166,-123.000,2,0,8.703527,1.166471
167,-121.000,4,0,8.567826,1.814561
168,-122.000,3,0,8.652799,1.368098
169,-122.000,3,0,8.912906,0.749651
170,-124.000,1,0,8.773581,1.130265
171,-120.000,5,0,8.783161,1.659086
172,-122.000,3,0,8.832910,1.261904
173,-114.000,11,0,8.954954,1.101790
174,-121.000,4,0,9.037733,0.222745
175,-121.000,4,0,9.180762,1.247573
176,-119.000,6,0,9.240871,0.255041
177,-121.000,4,0,9.226384,0.673726
178,-119.000,6,0,9.102460,1.361217
179,-118.000,7,0,9.155563,0.282813
180,-121.000,4,0,9.537188,0.856397
181,-119.000,6,0,9.435287,0.790794
182,-116.000,9,0,9.492896,0.865647
183,-119.000,6,0,9.400312,1.349377
184,-118.000,7,0,9.735743,0.798233
185,-119.000,6,0,9.567092,1.096301
186,-118.000,7,0,9.745274,0.209245
187,-119.000,6,0,9.805923,1.490944
188,-123.000,2,0,9.836817,0.898364
189,-121.000,4,0,9.907737,1.989790
190,-120.000,5,0,9.701643,0.365951
191,-121.000,4,0,9.867478,0.643830
192,-122.000,3,0,9.947028,0.290646
193,-120.000,5,0,10.008788,1.019600
194,-121.000,4,0,10.226499,0.830763
195,-118.000,7,0,10.075964,1.489254
196,-124.000,1,0,10.256248,0.226019
197,-120.000,5,0,10.248260,1.555213
198,-117.000,8,0,10.144350,2.287932
199,-121.000,4,0,10.121282,0.649585
200,-120.000,5,0,10.391691,1.049237
