Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
1,-54.645,0,9.268,,
2,-26.665,0,11.432,,
3,-73.300,0,15.109,,
4,-27.149,0,19.118,,
5,-70.434,0,20.430,,
6,-19.316,0,10.236,,
7,-27.897,0,15.036,,
8,-57.010,0,12.221,,
9,-28.651,0,16.538,,
10,-63.453,0,25.583,,
11,-55.945,0,35.083,-11.514192,41.252018
12,-28.657,0,8.796,-11.440971,13.714758
13,-27.162,0,21.555,-11.604853,37.657608
14,-22.452,0,9.992,-12.044530,7.186897
15,-30.506,0,22.431,-12.339098,8.651320
16,-51.486,0,22.752,-12.885347,5.600740
17,-21.930,0,15.701,-13.094755,6.070467
18,-26.290,0,12.745,-13.569257,4.365083
19,-69.919,0,27.958,-14.007149,4.151645
20,-69.279,0,6.222,-14.440405,3.033149
21,-62.379,0,11.784,-14.831903,4.324518
22,-21.894,0,15.302,-15.195665,5.918601
23,-21.482,0,6.723,-15.520588,32.272087
24,-61.388,0,13.563,-15.761356,12.450247
25,-29.088,0,9.490,-16.078941,6.149257
26,-58.919,0,13.481,-16.419235,11.134678
27,-20.724,0,6.259,-16.762611,73.644943
28,-57.885,0,23.038,-17.054331,12.166686
29,-53.975,0,14.996,-17.417725,13.367897
30,-23.581,0,8.019,-17.586340,20.746529
31,-51.565,0,18.426,-17.749077,19.102741
32,-51.951,0,17.198,-18.163052,56.184601
33,-23.909,0,4.949,-18.380325,17.514477
34,-20.293,0,5.305,-18.586788,19.913570
35,-28.281,0,5.137,-18.694832,25.442646
36,-18.442,0,10.535,-18.782835,22.278336
37,-62.448,0,15.423,-19.162584,28.763485
38,-21.574,0,19.316,-19.458839,61.768890
39,-25.608,0,7.537,-19.552828,36.038013
40,-20.837,0,6.015,-19.550011,24.722002
41,-66.325,0,16.384,-19.872444,65.857414
42,-57.483,0,15.484,-20.313322,32.479366
43,-28.445,0,23.008,-20.274950,31.849419
44,-21.839,0,17.107,-20.188564,33.089867
45,-27.686,0,22.888,-20.393539,39.567764
46,-56.594,0,37.319,-20.403055,115.432098
47,-69.844,0,26.018,-20.671129,68.461517
48,-27.051,0,9.660,-20.527157,36.773533
49,-63.672,0,21.287,-20.702152,39.884617
50,-27.622,0,13.143,-21.001856,37.612518
51,-27.049,0,23.240,-20.959078,41.008751
52,-22.002,0,15.772,-20.730072,38.674023
53,-28.966,0,27.001,-20.884640,42.604317
54,-18.780,0,6.519,-21.163244,49.908783
55,-73.594,0,16.512,-20.772644,52.143112
56,-50.000,0,37.960,-21.416946,40.434669
57,-24.454,0,7.609,-21.250114,45.598602
58,-32.041,0,6.411,-21.570452,81.811768
59,-62.638,0,18.415,-21.404350,52.671883
60,-55.697,0,18.646,-21.233442,88.720848
61,-48.806,0,10.222,-21.367899,51.108410
62,-26.137,0,9.120,-21.467396,42.231846
63,-25.492,0,9.876,-21.622791,47.650391
64,-22.203,0,10.564,-21.496981,44.331219
