Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
96,-10.000,0,1.660,-5.969195,7.794747
97,-10.000,0,2.737,-5.980124,7.288076
98,-10.000,0,2.764,-6.564656,5.333670
99,-6.000,1,0.540,-5.753040,5.204868
100,-10.000,0,3.657,-5.636639,6.110346
101,-10.000,0,1.271,-6.054913,6.524588
102,-10.000,0,1.158,-5.136572,6.114429
103,-10.000,0,6.418,-6.154814,4.985692
104,-10.000,0,5.141,-5.653286,6.539072
105,-2.000,1,0.714,-5.510259,7.751504
106,-10.000,0,1.455,-5.476553,7.242070
107,-4.000,1,0.644,-6.097593,6.463707
108,-10.000,0,1.667,-5.988574,5.944264
109,-10.000,0,2.464,-6.311394,6.382596
110,-10.000,0,3.302,-5.577960,6.332758
111,-10.000,0,2.613,-5.486958,6.157289
112,-10.000,0,1.773,-5.875082,5.727039
113,-10.000,0,1.669,-5.727785,7.063634
114,-10.000,0,1.942,-5.551175,6.311945
115,-10.000,0,1.217,-4.960549,6.827849
116,-10.000,0,1.486,-5.254083,6.013644
117,-10.000,0,2.596,-6.379730,5.274434
118,-10.000,0,4.428,-5.937247,6.492444
119,-10.000,0,1.900,-5.822350,5.328266
120,-7.000,1,0.599,-6.077550,6.649817
121,-2.000,1,0.881,-5.407608,7.064208
122,-10.000,0,4.241,-5.793700,6.473033
123,-10.000,0,2.824,-5.691241,6.260950
124,-10.000,0,1.158,-5.695249,6.153224
125,-3.000,1,0.692,-5.117203,8.015153
126,-10.000,0,2.983,-5.678454,5.759203
127,-10.000,0,3.208,-5.792566,6.388417
128,-10.000,0,2.808,-5.904005,6.529842
129,-10.000,0,3.276,-6.188501,6.618400
130,-3.000,1,0.790,-6.149815,5.869827
131,-10.000,0,1.967,-6.002910,5.640698
132,-5.000,1,0.996,-5.675095,5.700365
133,-10.000,0,2.697,-5.621963,7.341428
134,-2.000,1,0.933,-6.016485,7.472473
135,-2.000,1,0.762,-5.397955,6.504876
136,-10.000,0,2.161,-6.288550,7.085525
137,-10.000,0,2.092,-5.871812,6.635778
138,-10.000,0,2.548,-5.377275,6.581643
139,-2.000,1,0.303,-4.775577,7.151633
140,-7.000,1,0.985,-5.426029,9.100202
141,-10.000,0,5.921,-5.861997,6.117211
142,-2.000,1,0.785,-5.436471,5.523067
143,-10.000,0,1.490,-5.954198,6.421921
144,-10.000,0,4.072,-6.218394,5.457086
145,-10.000,0,1.122,-5.998575,6.943295
146,-1.000,1,0.865,-5.358253,7.125635
147,-10.000,0,1.981,-5.919592,5.719272
148,-8.000,1,0.371,-5.717394,6.116097
149,-2.000,1,0.690,-5.805417,6.798363
150,-10.000,0,1.499,-5.925824,5.891136
151,-10.000,0,1.924,-5.610915,5.931289
152,-4.000,1,0.517,-5.201247,5.811588
153,-2.000,1,0.669,-5.210931,9.508593
154,-4.000,1,0.597,-5.840770,5.667835
155,-10.000,0,1.281,-5.041127,6.398785
156,-2.000,1,0.889,-5.954398,5.145263
157,-10.000,0,1.066,-5.323719,5.523600
158,-4.000,1,0.623,-5.642597,6.779597
159,-10.000,0,1.465,-5.642537,5.276880
160,-2.000,1,0.624,-5.584698,5.415236
161,-5.000,1,0.975,-4.967489,6.616459
162,-10.000,0,1.738,-6.075390,6.668471
163,-10.000,0,1.151,-6.414058,6.037066
164,-10.000,0,3.159,-4.669671,8.134041
165,-10.000,0,1.412,-5.715690,6.343202
166,-2.000,1,0.956,-4.771743,7.392777
167,-10.000,0,3.384,-5.625863,6.080294
168,-8.000,1,0.651,-5.684759,6.076599
169,-6.000,1,0.823,-5.844513,6.295523
170,-6.000,1,0.868,-5.489225,6.584703
171,-9.000,1,0.565,-5.391057,8.289814
172,-5.000,1,0.960,-5.736976,6.096454
173,-10.000,0,1.977,-6.109260,6.513985
174,-5.000,1,0.974,-5.918418,7.044146
175,-2.000,1,0.746,-5.002347,6.811312
176,-10.000,0,1.335,-5.638747,6.910765
177,-1.000,1,0.219,-5.046603,7.679691
178,-4.000,1,0.931,-5.088362,7.213013
179,-10.000,0,1.465,-5.854253,7.090532
180,-10.000,0,3.993,-5.398190,7.269572
181,-10.000,0,2.294,-5.552629,6.428538
182,-10.000,0,2.065,-4.960454,6.832164
183,-10.000,0,1.031,-5.175347,6.270752
184,-10.000,0,3.231,-5.567791,6.880745
185,-3.000,1,0.664,-5.513797,7.219311
186,-10.000,0,3.584,-5.477365,6.719568
187,-10.000,0,2.960,-5.487077,6.708256
188,-10.000,0,2.741,-4.909619,8.895250
189,-2.000,1,0.288,-5.292865,5.782455
190,-10.000,0,1.291,-5.470885,8.044453
191,-10.000,0,2.925,-5.250168,8.051092
192,-4.000,1,0.661,-6.012579,8.582449
193,-2.000,1,0.854,-5.618984,6.511201
194,-3.000,1,0.699,-4.976313,8.279181
195,-10.000,0,2.702,-6.149662,5.381011
196,-10.000,0,4.789,-4.875311,9.206291
197,-10.000,0,1.118,-5.141683,6.823686
198,-2.000,1,0.815,-6.015908,5.036581
199,-3.000,1,0.812,-5.591887,6.924371
200,-10.000,0,2.178,-5.851861,6.414116
201,-10.000,0,3.827,-5.420281,6.482915
202,-1.000,1,0.888,-5.398320,7.895515
203,-2.000,1,0.603,-5.831449,6.174798
204,-10.000,0,2.169,-6.080274,6.148817
205,-10.000,0,2.404,-5.972169,7.209894
206,-10.000,0,1.296,-5.746874,7.034755
207,-10.000,0,2.803,-5.066995,7.252426
208,-7.000,1,0.649,-5.433455,6.040398
209,-10.000,0,3.910,-4.916481,7.692519
210,-3.000,1,0.911,-5.207543,7.738192
211,-10.000,0,5.813,-6.331402,6.727661
212,-10.000,0,2.100,-5.669607,6.890611
213,-10.000,0,1.396,-5.784904,7.697679
214,-10.000,0,1.296,-5.398778,7.153298
215,-10.000,0,2.355,-5.550886,7.105618
216,-10.000,0,5.597,-5.441414,6.246666
217,-7.000,1,0.884,-5.218806,7.226184
218,-7.000,1,0.588,-5.639948,9.000635
219,-10.000,0,2.193,-5.667554,6.110970
220,-10.000,0,1.026,-5.301773,7.598637
221,-10.000,0,1.772,-4.697869,7.126328
222,-10.000,0,1.868,-5.294490,7.321556
223,-2.000,1,0.684,-6.109748,6.785311
224,-10.000,0,3.319,-5.278682,7.300727
225,-6.000,1,0.822,-5.854122,5.589494
226,-2.000,1,0.818,-6.043112,7.226719
227,-7.000,1,0.724,-5.463081,5.004146
228,-10.000,0,3.210,-5.046383,6.650810
229,-10.000,0,1.023,-5.502306,5.509224
230,-10.000,0,2.483,-5.223821,6.402903
231,-10.000,0,3.623,-5.520138,6.759667
232,-1.000,1,0.834,-5.657846,5.373929
233,-10.000,0,2.780,-5.548546,7.778043
234,-10.000,0,2.749,-5.242626,6.310558
235,-10.000,0,2.346,-5.679302,7.055339
236,-10.000,0,1.547,-5.476263,7.073530
237,-10.000,0,1.062,-5.878947,5.727720
238,-10.000,0,2.163,-5.091002,5.802619
239,-10.000,0,1.478,-5.141665,6.359065
240,-10.000,0,1.337,-5.723326,6.800988
241,-2.000,1,0.710,-5.418403,6.251995
242,-2.000,1,0.798,-5.644999,6.777774
243,-10.000,0,1.277,-5.065314,6.022500
244,-10.000,0,1.138,-5.686487,6.932197
245,-10.000,0,1.276,-4.645275,6.473389
246,-1.000,1,0.993,-5.833604,6.343510
247,-10.000,0,1.367,-5.182224,6.878471
248,-10.000,0,2.587,-5.088793,5.803109
249,-10.000,0,2.289,-5.793873,6.499828
250,-10.000,0,3.449,-6.247748,6.211782
251,-10.000,0,1.808,-5.160979,6.555533
252,-1.000,1,0.971,-5.475947,6.737577
253,-10.000,0,7.018,-5.573289,6.647728
254,-10.000,0,3.810,-5.688037,7.345579
255,-10.000,0,2.253,-5.537694,5.807759
256,-2.000,1,0.971,-5.756763,5.633948
257,-10.000,0,2.765,-5.318531,5.833916
258,-10.000,0,1.505,-5.180575,6.016768
259,-2.000,1,0.956,-5.006726,6.243532
260,-7.000,1,0.915,-4.796714,6.010489
261,-10.000,0,1.346,-5.062269,5.680450
262,-10.000,0,1.037,-5.606915,7.052203
263,-10.000,0,2.908,-5.257808,6.089067
264,-9.000,1,0.976,-5.210788,7.542240
265,-10.000,0,1.087,-6.245237,6.249951
266,-10.000,0,2.198,-5.222760,6.406536
267,-10.000,0,1.597,-6.090979,6.104058
268,-2.000,1,0.894,-5.068529,6.481803
269,-4.000,1,0.636,-5.679605,6.920773
270,-1.000,1,0.743,-4.898437,5.351642
271,-7.000,1,0.883,-6.258116,5.392879
272,-1.000,1,0.776,-5.935122,6.315935
273,-2.000,1,0.400,-5.591371,6.923692
274,-10.000,0,1.208,-4.986412,7.323080
275,-3.000,1,0.727,-6.431166,4.844283
276,-10.000,0,1.137,-4.930386,5.548467
277,-10.000,0,4.588,-4.686706,6.925434
278,-10.000,0,1.853,-5.161076,5.574074
279,-10.000,0,2.138,-5.343823,6.200716
280,-10.000,0,1.654,-5.297195,7.254152
281,-5.000,1,0.851,-5.159419,6.756736
282,-3.000,1,0.948,-5.820724,6.561882
283,-10.000,0,4.881,-5.868534,6.266873
284,-10.000,0,6.425,-5.813971,6.284616
285,-10.000,0,1.229,-5.241501,7.047111
286,-3.000,1,0.826,-6.710462,5.852618
287,-10.000,0,2.063,-6.055133,6.119697
288,-10.000,0,1.117,-5.712164,5.378260
289,-5.000,1,0.786,-5.383657,5.915897
290,-5.000,1,0.688,-5.410426,5.804953
291,-5.000,1,0.873,-5.350330,7.685417
292,-5.000,1,0.822,-5.826110,6.793937
293,-2.000,1,0.591,-4.957894,7.530038
294,-10.000,0,5.810,-5.443569,5.531492
295,-3.000,1,0.653,-5.084707,7.609663
296,-5.000,1,0.636,-5.105003,7.099599
297,-10.000,0,1.719,-5.302412,7.697906
298,-10.000,0,1.464,-5.900690,5.779481
299,-10.000,0,1.801,-5.624654,7.536552
300,-10.000,0,2.797,-5.593105,6.304748
301,-10.000,0,10.734,-6.076382,5.922342
302,-10.000,0,1.091,-5.941047,5.110405
303,-5.000,1,0.583,-5.852064,5.374104
304,-10.000,0,1.037,-5.661770,6.811239
305,-2.000,1,0.968,-4.847505,7.191194
306,-3.000,1,0.963,-5.979923,6.081992
307,-1.000,1,0.894,-4.887664,7.290498
308,-9.000,1,0.465,-5.300294,7.230454
309,-2.000,1,0.794,-5.802164,6.101755
310,-10.000,0,2.851,-5.988949,6.855453
311,-10.000,0,1.265,-5.734954,6.963538
312,-3.000,1,0.822,-5.714621,6.017484
313,-5.000,1,0.477,-5.713882,5.962031
314,-10.000,0,8.814,-5.382301,6.802445
315,-10.000,0,3.646,-4.977879,6.934358
316,-3.000,1,0.705,-5.484057,7.116843
317,-10.000,0,1.758,-5.704512,6.466927
318,-2.000,1,0.482,-5.395921,6.966274
319,-2.000,1,0.630,-5.721659,6.488777
320,-2.000,1,0.592,-5.548041,6.234892
321,-2.000,1,0.959,-5.632039,6.671568
322,-10.000,0,3.151,-4.691861,6.919809
323,-3.000,1,0.715,-5.867527,8.101056
324,-10.000,0,2.236,-5.525316,6.211902
325,-10.000,0,1.210,-5.393067,7.107448
326,-2.000,1,0.632,-5.552581,6.739724
327,-8.000,1,0.964,-5.473035,7.041114
328,-10.000,0,1.207,-5.298041,6.354131
329,-4.000,1,0.773,-5.657764,6.083128
330,-3.000,1,0.802,-5.432177,5.888835
331,-6.000,1,0.701,-5.052104,7.372324
332,-2.000,1,0.833,-5.600989,6.351650
333,-10.000,0,1.714,-5.655498,6.369812
334,-4.000,1,0.346,-5.873472,7.004104
335,-10.000,0,2.581,-4.800802,6.390961
336,-3.000,1,0.785,-5.221949,5.775654
337,-10.000,0,2.040,-5.276655,7.231673
338,-10.000,0,1.147,-5.366171,6.934069
339,-1.000,1,0.929,-5.387778,6.279809
340,-10.000,0,1.156,-5.356289,6.333250
341,-10.000,0,1.359,-5.621040,6.552192
342,-4.000,1,0.833,-6.093394,8.319826
343,-6.000,1,0.823,-5.374030,7.118767
344,-1.000,1,0.909,-5.493603,6.934441
345,-10.000,0,1.626,-5.779295,5.213204
346,-4.000,1,0.595,-5.653612,5.981731
347,-6.000,1,0.937,-5.088314,6.829967
348,-3.000,1,0.638,-5.573405,6.298699
349,-10.000,0,1.921,-5.369470,7.187317
350,-10.000,0,1.410,-5.952324,5.574925
351,-10.000,0,1.432,-5.979362,7.021847
352,-3.000,1,0.751,-5.465182,8.223929
353,-6.000,1,0.170,-6.160295,6.672884
354,-10.000,0,4.228,-5.299302,7.094290
355,-4.000,1,0.672,-5.521886,5.801636
356,-10.000,0,1.656,-5.359927,6.626800
357,-3.000,1,0.610,-5.073834,6.833024
358,-1.000,1,0.911,-6.053782,6.232855
359,0.000,1,0.988,-5.993759,6.169754
360,-5.000,1,0.814,-5.588778,5.958894
361,-1.000,1,0.820,-5.745341,6.260976
362,-4.000,1,0.784,-5.607741,5.639785
363,-3.000,1,0.670,-5.024409,6.383236
364,-10.000,0,1.302,-5.442550,5.582016
365,-6.000,1,0.980,-5.827351,5.437001
366,-10.000,0,1.306,-6.229344,5.753376
367,-1.000,1,0.938,-5.861810,6.292270
368,-10.000,0,1.524,-5.437512,6.750121
369,-1.000,1,0.483,-5.357169,5.977942
370,-10.000,0,2.142,-4.882529,7.356925
371,-2.000,1,0.538,-5.337179,6.435571
372,-10.000,0,2.037,-5.556951,5.634030
373,-1.000,1,0.798,-5.924177,5.990874
374,-10.000,0,1.212,-5.024321,7.456120
375,-10.000,0,1.630,-5.207069,6.900612
376,-1.000,1,0.621,-5.715725,7.456862
377,-10.000,0,1.028,-5.062188,7.396699
378,-10.000,0,8.896,-6.315008,7.440060
379,-2.000,1,0.618,-5.701105,6.971553
380,-1.000,1,0.349,-5.331590,6.177613
381,-10.000,0,1.339,-6.131133,6.168909
382,-10.000,0,13.355,-5.588729,5.540340
383,-2.000,1,0.842,-6.203773,6.192747
384,-10.000,0,3.277,-5.704903,6.127223
385,-10.000,0,8.279,-5.815747,6.831318
386,-5.000,1,0.789,-5.197216,6.367770
387,-1.000,1,0.468,-5.824230,5.486696
388,-9.000,1,0.966,-5.977909,6.095968
389,-1.000,1,0.876,-5.796697,7.001734
390,-2.000,1,0.951,-4.849204,5.443659
391,-10.000,0,1.586,-5.130984,6.299250
392,-4.000,1,0.651,-5.834141,8.112854
393,-10.000,0,1.068,-5.647460,6.985665
394,-10.000,0,1.851,-5.105450,6.020196
395,-10.000,0,1.593,-4.957753,6.570608
396,-3.000,1,0.740,-5.894319,5.204496
397,-1.000,1,0.574,-5.838850,7.790340
398,-1.000,1,0.779,-5.443441,7.716036
399,-2.000,1,0.604,-5.369215,6.833536
400,-2.000,1,0.584,-5.229240,6.280058
401,-1.000,1,0.797,-5.025328,7.493685
402,-1.000,1,0.290,-5.351308,6.143042
403,-7.000,1,0.803,-5.291619,5.484015
404,-10.000,0,1.002,-5.660095,6.430155
405,-3.000,1,0.993,-4.990334,6.450589
406,-2.000,1,0.718,-5.138162,8.356563
407,-10.000,0,1.225,-5.116353,6.117852
408,-2.000,1,0.558,-5.803603,7.687007
409,-10.000,0,1.620,-5.466239,7.673473
410,-1.000,1,0.893,-5.191907,6.818605
411,-2.000,1,0.447,-5.730844,6.406639
412,-4.000,1,0.961,-5.357782,7.524833
413,-3.000,1,0.955,-5.812164,7.045581
414,-1.000,1,0.715,-4.810550,5.622798
415,-2.000,1,0.995,-6.039174,7.359117
416,-10.000,0,1.094,-6.632790,4.592018
417,-3.000,1,0.784,-5.461240,6.638871
418,-3.000,1,0.790,-5.386168,5.539940
419,-10.000,0,2.048,-5.849208,6.370162
420,-1.000,1,0.910,-5.707544,7.008376
421,-2.000,1,0.440,-5.482247,7.082377
422,-3.000,1,0.885,-5.553732,7.507294
423,-1.000,1,0.790,-5.958263,6.985383
424,-10.000,0,1.129,-5.416528,5.432346
425,-10.000,0,5.105,-4.805985,6.716797
426,-1.000,1,0.748,-5.543992,7.755477
427,-10.000,0,1.187,-6.044726,6.915805
428,-10.000,0,1.429,-5.607852,7.385152
429,-2.000,1,0.629,-5.932919,6.440010
430,-10.000,0,1.953,-6.292030,6.023157
431,-2.000,1,0.640,-5.919771,6.352003
432,-1.000,1,0.278,-6.099063,6.436776
433,-4.000,1,0.848,-5.266001,8.769772
434,-8.000,1,0.929,-5.114016,6.906599
435,-2.000,1,0.670,-5.091807,7.335011
436,-10.000,0,1.568,-5.038187,8.887096
437,-3.000,1,0.383,-5.462487,6.004244
438,-10.000,0,1.108,-5.806022,6.470442
439,-10.000,0,2.371,-5.867681,6.341702
440,-3.000,1,0.538,-5.621189,6.626514
441,-10.000,0,1.857,-5.652016,5.571679
442,-4.000,1,0.415,-5.415951,6.217003
443,-10.000,0,9.881,-5.158852,7.955482
444,-2.000,1,0.283,-5.142939,5.788616
445,-1.000,1,0.933,-5.718874,7.671721
446,-3.000,1,0.422,-5.425107,7.711277
447,-4.000,1,0.779,-5.648271,7.784396
448,-10.000,0,2.642,-5.913213,10.414948
449,-10.000,0,1.420,-5.705775,7.300727
450,-10.000,0,1.016,-4.700470,7.338689
451,-2.000,1,0.933,-5.182954,5.795126
452,-1.000,1,0.863,-4.877354,7.840995
453,-1.000,1,0.326,-4.479733,7.407912
454,-3.000,1,0.859,-5.216146,7.368519
455,-1.000,1,0.572,-5.561932,5.962586
456,-5.000,1,0.902,-5.379014,6.516150
457,-3.000,1,0.822,-5.368863,6.266861
458,-10.000,0,1.899,-5.071729,5.303219
459,-1.000,1,0.909,-4.967739,5.696922
460,-10.000,0,3.400,-4.988348,6.462588
461,-2.000,1,0.835,-5.678270,6.333443
462,-10.000,0,1.474,-5.123906,7.228347
463,-1.000,1,0.983,-4.591980,8.766096
464,-10.000,0,2.638,-5.684562,6.484623
465,-2.000,1,0.813,-5.144285,6.220290
466,-10.000,0,2.276,-5.629716,8.365690
467,-2.000,1,0.809,-5.329638,5.804477
468,-3.000,1,0.418,-5.050763,6.838570
469,-10.000,0,1.916,-5.659623,6.881107
470,-10.000,0,9.684,-4.945685,6.838367
471,-7.000,1,0.369,-5.192257,7.275368
472,-1.000,1,0.873,-5.503132,8.167929
473,-3.000,1,0.938,-5.748606,8.018731
474,-10.000,0,1.009,-5.461457,6.683062
475,-6.000,1,0.904,-5.060681,7.211945
476,-10.000,0,2.053,-5.165450,6.205517
477,-10.000,0,6.849,-5.646500,5.347396
478,-10.000,0,2.514,-5.268439,6.556962
479,-2.000,1,0.411,-5.104241,6.903196
480,-3.000,1,0.996,-5.850919,5.571917
481,-8.000,1,0.442,-5.105658,7.377866
482,-2.000,1,0.654,-5.495516,8.554430
483,-2.000,1,0.616,-5.752542,5.859395
484,-1.000,1,0.531,-5.149694,6.386554
485,-1.000,1,0.448,-5.534921,8.233433
486,-5.000,1,0.902,-5.275374,5.844287
487,-10.000,0,1.040,-5.189636,5.300247
488,-1.000,1,0.536,-5.577927,6.968772
489,0.000,1,0.812,-4.122840,7.067357
490,-2.000,1,0.712,-6.203290,7.128458
491,-10.000,0,1.397,-5.682889,7.361516
492,-3.000,1,0.550,-5.072073,6.840589
493,-10.000,0,1.787,-5.457866,6.829638
494,-1.000,1,0.928,-5.160346,6.651000
495,-10.000,0,1.835,-6.007118,6.890814
496,-10.000,0,1.501,-4.514524,6.084953
497,-10.000,0,1.144,-4.754852,7.504192
498,-7.000,1,0.911,-5.441972,5.541392
499,-10.000,0,1.120,-5.073436,7.552124
500,-10.000,0,1.282,-5.339537,7.206733
501,-10.000,0,1.045,-5.111483,7.866382
502,-2.000,1,0.736,-4.671810,9.057837
503,-10.000,0,1.201,-5.719202,7.841893
504,-10.000,0,1.184,-5.183930,6.600075
505,-5.000,1,0.705,-5.224979,5.984736
506,-1.000,1,0.405,-5.080158,7.072657
507,-1.000,1,0.580,-6.105936,6.429456
508,-10.000,0,1.073,-5.041459,6.227233
509,-5.000,1,0.636,-5.600161,6.537666
510,-6.000,1,0.809,-4.726945,5.712224
511,-2.000,1,0.703,-5.172401,6.085862
512,-10.000,0,2.214,-5.348255,6.103983
513,-2.000,1,0.962,-4.186834,5.550019
514,-3.000,1,0.319,-4.960031,8.105337
515,-2.000,1,0.809,-6.007874,5.712031
516,-1.000,1,0.814,-5.456576,6.768357
517,-2.000,1,0.733,-4.776710,7.401432
518,-10.000,0,1.346,-5.628512,6.305583
519,-10.000,0,1.408,-5.143064,7.033150
520,-2.000,1,0.685,-5.594988,6.800446
521,-10.000,0,1.340,-5.452357,7.619911
522,-3.000,1,0.927,-5.479774,8.058354
523,-10.000,0,1.837,-5.142068,9.509562
524,-2.000,1,0.788,-5.227142,6.380038
525,-3.000,1,0.498,-4.895614,6.893201
526,-10.000,0,1.889,-5.463672,8.195807
527,-2.000,1,0.814,-5.055710,8.249640
528,-5.000,1,0.682,-5.587584,7.698751
529,-10.000,0,1.099,-5.658993,6.957706
530,-1.000,1,0.792,-5.339154,6.889439
531,-2.000,1,0.941,-5.533864,5.078135
532,-2.000,1,0.934,-5.625525,5.828685
533,-1.000,1,0.497,-5.593956,7.658693
534,-10.000,0,1.092,-5.550462,6.759098
535,-10.000,0,1.416,-5.335053,7.777812
536,-2.000,1,0.765,-4.703749,7.254864
537,-2.000,1,0.627,-5.800235,6.113236
538,-9.000,1,0.911,-5.532521,8.191867
539,-10.000,0,2.350,-5.635342,6.255774
540,-10.000,0,3.196,-5.298373,7.186365
541,-10.000,0,7.163,-4.664816,7.167210
542,-2.000,1,0.539,-5.582023,6.439037
543,-1.000,1,0.674,-5.362833,6.643435
544,-10.000,0,1.707,-5.489622,7.073094
545,-3.000,1,0.381,-5.435312,8.368797
546,-2.000,1,0.789,-5.006851,7.546000
547,-6.000,1,0.872,-4.739228,7.029919
548,-2.000,1,0.967,-4.911632,6.856231
549,-4.000,1,0.671,-5.959602,7.751994
550,-10.000,0,3.560,-5.910813,5.405635
551,-10.000,0,1.550,-5.216552,7.728089
552,-6.000,1,0.849,-5.038712,6.086502
553,-10.000,0,1.451,-5.629941,6.650139
554,-2.000,1,0.790,-5.094776,7.656568
555,-3.000,1,0.675,-4.790644,6.977047
556,-1.000,1,0.902,-4.452777,6.128384
557,-10.000,0,1.806,-5.691820,6.886761
558,-3.000,1,0.800,-4.988648,6.381934
559,-2.000,1,0.767,-5.367059,6.869030
560,-5.000,1,0.936,-5.306563,6.617663
561,-1.000,1,0.747,-5.534242,8.042307
562,-10.000,0,2.244,-5.052541,7.822721
563,-3.000,1,0.915,-5.264450,7.547902
564,-10.000,0,2.927,-4.308216,8.730669
565,-7.000,1,0.608,-5.561741,8.034164
566,-2.000,1,0.306,-5.122446,8.575327
567,-10.000,0,8.616,-5.687696,5.065613
568,-10.000,0,6.677,-5.258325,7.559578
569,-1.000,1,0.492,-5.253262,7.555828
570,-2.000,1,0.300,-4.667315,7.276433
571,-2.000,1,0.572,-5.331233,6.303877
572,-9.000,1,0.594,-4.982299,6.631670
573,-2.000,1,0.806,-4.993161,6.033278
574,-10.000,0,1.036,-5.339010,7.531105
575,-2.000,1,0.711,-5.473269,6.016593
576,-3.000,1,0.820,-4.972206,8.509047
577,-10.000,0,2.643,-5.415788,6.286505
578,0.000,1,0.689,-5.013814,7.249911
579,-3.000,1,0.898,-5.111833,7.257157
580,-3.000,1,0.425,-5.266346,7.097073
581,-1.000,1,0.520,-5.340353,6.491360
582,-2.000,1,0.950,-5.343821,7.422664
583,-10.000,0,1.415,-4.692170,9.120161
584,-6.000,1,0.792,-4.528567,7.121105
585,-10.000,0,1.785,-5.817772,4.977128
586,-10.000,0,1.421,-4.183395,8.567944
587,-2.000,1,0.933,-4.311062,8.827997
