Episode,Reward,Waypoints_Reached,Shape_Complete,Actor_Loss,Critic_Loss
163,-27.000,10,1,5.311464,4.038613
164,-34.000,10,1,5.077699,2.737386
165,-24.000,10,1,5.243596,3.647592
166,-35.000,10,1,5.408197,3.816105
167,-41.000,9,0,5.247265,2.704083
168,-28.000,10,1,5.069081,2.833642
169,-30.000,10,1,5.247280,4.267974
170,-21.000,10,1,5.011024,3.188952
171,-24.000,10,1,5.283768,4.338408
172,-29.000,10,1,5.484499,5.004330
173,-33.000,10,1,4.927802,3.543738
174,-19.000,10,1,5.699570,3.915803
175,-41.000,9,0,5.380157,3.457906
176,-41.000,9,0,5.130901,3.743018
177,-27.000,10,1,4.987168,3.764887
178,-43.000,7,0,4.765895,3.357327
179,-35.000,10,1,5.567169,3.273054
180,-37.000,10,1,5.525490,3.945995
181,-24.000,10,1,5.119817,3.496020
182,-43.000,7,0,5.189312,3.646946
183,-31.000,10,1,5.000162,2.892602
184,-22.000,10,1,5.432559,3.502186
185,-36.000,10,1,5.023423,3.181441
186,-32.000,10,1,4.762756,3.987229
187,-43.000,7,0,5.247455,3.844087
188,-25.000,10,1,5.088760,3.701574
189,-42.000,8,0,5.063657,3.390831
190,-28.000,10,1,4.922559,4.032825
191,-34.000,10,1,4.514555,4.690150
192,-43.000,7,0,5.041517,3.037895
193,-29.000,10,1,4.613908,4.134943
194,-27.000,10,1,5.091928,2.169120
195,-26.000,10,1,5.479321,4.201922
196,-29.000,10,1,5.591344,2.364374
197,-36.000,10,1,5.464812,3.467192
198,-34.000,10,1,5.024162,3.291525
199,-41.000,9,0,5.024640,4.047645
200,-37.000,10,1,4.892878,3.665519
201,-44.000,6,0,4.653222,3.067733
202,-21.000,10,1,4.890278,2.859552
203,-21.000,10,1,4.784146,3.441978
204,-20.000,10,1,4.987514,3.097920
205,-27.000,10,1,4.697853,3.110595
206,-40.000,10,1,4.776910,3.351412
207,-17.000,10,1,5.085034,2.677856
208,-20.000,10,1,4.991142,3.132328
209,-25.000,10,1,4.940894,3.737637
210,-19.000,10,1,5.196784,3.420040
211,-19.000,10,1,4.494977,2.664131
212,-14.000,10,1,4.999441,3.026035
213,-26.000,10,1,4.868283,3.250255
214,-20.000,10,1,4.837554,3.697129
215,-21.000,10,1,4.740607,3.020577
216,-35.000,10,1,5.207430,2.526060
217,-30.000,10,1,5.341908,4.473134
218,-31.000,10,1,5.433235,3.186179
219,-18.000,10,1,4.839171,3.016365
220,-30.000,10,1,5.356884,2.984736
221,-27.000,10,1,5.248640,2.779252
222,-20.000,10,1,4.687056,3.134409
223,-27.000,10,1,5.016251,2.867390
224,-25.000,10,1,4.806025,3.768053
225,-31.000,10,1,5.625084,3.175217
226,-24.000,10,1,4.579039,3.072468
227,-25.000,10,1,4.589478,2.549088
228,-31.000,10,1,5.065501,2.556739
229,-22.000,10,1,5.324916,2.410713
230,-23.000,10,1,4.949845,2.199177
231,-18.000,10,1,5.073996,2.764813
232,-23.000,10,1,5.095579,3.828159
233,-27.000,10,1,5.103262,3.293469
234,-27.000,10,1,5.200495,3.558097
235,-24.000,10,1,5.080888,5.010253
236,-20.000,10,1,4.747518,3.168558
237,-24.000,10,1,5.517701,3.668077
238,-28.000,10,1,4.899787,4.140891
239,-19.000,10,1,5.223504,3.493085
240,-20.000,10,1,4.954616,3.158066
241,-27.000,10,1,5.288692,3.230061
242,-16.000,10,1,5.143710,3.834042
243,-20.000,10,1,5.191423,3.298200
244,-17.000,10,1,5.572645,3.390733
245,-20.000,10,1,4.979329,4.126160
246,-20.000,10,1,4.948956,3.524888
247,-26.000,10,1,5.325212,2.824953
248,-19.000,10,1,5.295310,3.870798
249,-17.000,10,1,4.440380,4.015584
250,-16.000,10,1,4.757243,3.010229
251,-16.000,10,1,5.228671,2.943770
252,-22.000,10,1,4.917910,3.732524
253,-21.000,10,1,5.580966,3.419319
254,-23.000,10,1,4.694131,2.929494
255,-19.000,10,1,5.055444,2.956794
256,-22.000,10,1,4.992786,2.853910
257,-21.000,10,1,5.452803,3.159160
258,-17.000,10,1,4.840177,3.281447
259,-20.000,10,1,4.667380,2.914257
260,-28.000,10,1,5.591981,3.432351
261,-18.000,10,1,5.483501,2.734113
262,-23.000,10,1,5.183846,2.916269
263,-27.000,10,1,5.332695,3.477719
264,-16.000,10,1,5.197032,3.416144
265,-12.000,10,1,4.981631,3.095250
266,-21.000,10,1,5.300373,4.634763
267,-23.000,10,1,5.114010,2.629915
268,-21.000,10,1,5.201152,3.736011
269,-25.000,10,1,5.393943,3.666282
270,-18.000,10,1,4.872987,3.355582
271,-25.000,10,1,5.229942,3.293410
272,-15.000,10,1,4.541321,3.750754
273,-22.000,10,1,5.310758,2.895948
274,-22.000,10,1,5.140793,3.486421
275,-19.000,10,1,5.329817,3.348851
276,-17.000,10,1,5.032643,3.440640
277,-17.000,10,1,5.461226,3.808310
278,-21.000,10,1,4.580694,2.473135
279,-25.000,10,1,4.898807,3.059984
280,-17.000,10,1,4.436051,3.186451
281,-22.000,10,1,4.822345,3.186845
282,-14.000,10,1,5.624484,2.506848
283,-17.000,10,1,5.177902,3.458532
284,-26.000,10,1,5.020255,3.292912
285,-44.000,6,0,5.402146,3.348145
286,-18.000,10,1,5.119314,3.022926
287,-15.000,10,1,4.882583,3.168270
288,-14.000,10,1,4.770934,3.419052
289,-18.000,10,1,4.701801,3.925044
290,-16.000,10,1,5.015712,2.912987
291,-19.000,10,1,4.680565,3.729609
292,-14.000,10,1,4.746567,3.090703
293,-22.000,10,1,4.594631,2.508366
294,-17.000,10,1,4.914827,2.747813
295,-13.000,10,1,4.684341,2.993900
296,-17.000,10,1,4.741188,2.443128
297,-15.000,10,1,4.579674,2.781977
298,-19.000,10,1,4.916706,2.643373
299,-17.000,10,1,5.003171,2.811271
300,-18.000,10,1,4.868815,2.871496
301,-20.000,10,1,4.688402,2.566542
302,-25.000,10,1,4.536604,3.481764
303,-24.000,10,1,5.019625,2.700207
304,-13.000,10,1,4.724434,2.383243
305,-15.000,10,1,4.552982,2.613539
306,-13.000,10,1,4.716612,2.789629
307,-16.000,10,1,4.979290,2.517621
308,-17.000,10,1,4.711343,3.566600
309,-29.000,10,1,4.603251,2.097819
310,-22.000,10,1,4.594493,2.593471
311,-16.000,10,1,4.760481,2.636656
312,-21.000,10,1,4.976050,2.512232
313,-17.000,10,1,4.500809,2.624230
314,-17.000,10,1,4.560289,3.115282
315,-15.000,10,1,4.848868,3.327141
316,-21.000,10,1,4.306562,2.366947
317,-17.000,10,1,4.805285,2.997745
318,-20.000,10,1,4.729075,2.898309
319,-20.000,10,1,4.793178,2.622650
320,-13.000,10,1,4.790033,2.966024
321,-21.000,10,1,4.955296,2.619051
322,-11.000,10,1,4.850857,2.637252
323,-24.000,10,1,4.669490,3.220144
324,-16.000,10,1,4.916255,2.529061
325,-20.000,10,1,4.495586,3.029220
326,-15.000,10,1,4.598621,2.503664
327,-16.000,10,1,4.123412,2.459330
328,-20.000,10,1,4.770142,2.607315
329,-19.000,10,1,4.797560,2.646774
330,-15.000,10,1,4.983356,2.910261
331,-16.000,10,1,4.805237,2.452053
332,-23.000,10,1,4.470094,2.573459
333,-13.000,10,1,4.489429,2.856941
334,-20.000,10,1,4.233930,2.976936
335,-13.000,10,1,5.112396,2.560934
336,-14.000,10,1,4.776933,2.921514
337,-16.000,10,1,5.048693,2.883345
338,-31.000,10,1,4.709336,2.343945
339,-15.000,10,1,4.689124,2.775683
340,-11.000,10,1,5.138992,2.935196
341,-16.000,10,1,4.806884,3.090332
342,-13.000,10,1,4.816605,2.443391
343,-18.000,10,1,4.226325,2.530891
344,-14.000,10,1,4.717898,2.016749
345,-12.000,10,1,4.501815,2.125501
346,-18.000,10,1,4.459966,2.619723
347,-14.000,10,1,4.793460,2.666579
348,-11.000,10,1,4.301511,2.163143
349,-14.000,10,1,4.615070,2.317509
350,-17.000,10,1,4.369334,3.063011
351,-16.000,10,1,5.109316,2.617591
352,-15.000,10,1,4.508401,2.798161
353,-14.000,10,1,4.365086,2.764534
354,-15.000,10,1,4.506255,2.454572
355,-19.000,10,1,4.710929,2.336005
356,-24.000,10,1,4.487595,2.653809
357,-16.000,10,1,4.539434,2.910410
358,-21.000,10,1,4.767349,2.324284
359,-14.000,10,1,4.472192,3.114832
360,-15.000,10,1,4.890239,1.882235
361,-13.000,10,1,4.647997,2.389041
362,-13.000,10,1,4.654469,2.390403
363,-13.000,10,1,4.900039,2.825775
364,-21.000,10,1,4.537261,2.546566
365,-18.000,10,1,4.359982,2.347124
366,-15.000,10,1,4.331504,2.041085
367,-15.000,10,1,4.661291,2.708988
368,-15.000,10,1,4.854489,2.300777
369,-14.000,10,1,4.841794,3.806786
370,-17.000,10,1,4.528869,2.991597
371,-13.000,10,1,4.553618,2.347438
372,-13.000,10,1,4.821153,2.919865
373,-13.000,10,1,4.732385,2.362730
374,-15.000,10,1,4.445786,2.627101
375,-15.000,10,1,4.850806,2.881243
376,-13.000,10,1,4.605582,2.108979
377,-16.000,10,1,5.077214,2.337566
378,-15.000,10,1,4.692287,2.221166
379,-14.000,10,1,4.350437,2.678446
380,-11.000,10,1,4.041217,1.793051
381,-16.000,10,1,4.382586,2.909759
382,-14.000,10,1,4.387291,2.687951
383,-18.000,10,1,4.622718,2.652622
384,-11.000,10,1,4.484735,2.813986
385,-21.000,10,1,4.243634,2.380012
386,-13.000,10,1,4.773466,2.848671
387,-13.000,10,1,4.597789,2.229979
388,-12.000,10,1,4.393051,2.508950
389,-15.000,10,1,4.630670,2.155968
390,-11.000,10,1,4.826919,2.583938
391,-15.000,10,1,4.516887,2.100195
392,-17.000,10,1,4.378240,3.154440
393,-14.000,10,1,4.184586,2.402520
394,-22.000,10,1,4.549200,2.503133
395,-13.000,10,1,4.748652,2.493560
396,-14.000,10,1,4.564496,2.536333
397,-15.000,10,1,4.661881,2.823287
398,-12.000,10,1,4.480954,2.226905
399,-14.000,10,1,4.805351,2.792243
400,-16.000,10,1,4.311657,3.205610
401,-14.000,10,1,4.835448,3.330233
402,-19.000,10,1,4.335073,2.735847
403,-13.000,10,1,4.578063,2.365694
404,-16.000,10,1,4.451459,2.366657
405,-11.000,10,1,4.591046,2.367800
406,-11.000,10,1,4.259481,2.673514
407,-16.000,10,1,4.417777,2.269192
408,-16.000,10,1,4.186297,1.914271
409,-14.000,10,1,4.409364,2.343976
410,-21.000,10,1,4.359574,3.230381
411,-13.000,10,1,4.375491,2.430567
412,-15.000,10,1,4.251242,3.207444
413,-16.000,10,1,4.490164,2.166029
414,-15.000,10,1,4.628727,2.525859
415,-12.000,10,1,4.245837,2.239316
416,-12.000,10,1,4.430436,2.357975
417,-13.000,10,1,4.834710,2.404514
418,-17.000,10,1,4.673565,3.037378
419,-17.000,10,1,4.696232,2.424933
420,-14.000,10,1,4.899630,2.886988
421,-20.000,10,1,4.700461,3.135919
422,-15.000,10,1,4.619588,2.691864
423,-11.000,10,1,4.512907,2.713753
424,-15.000,10,1,4.562636,3.095150
425,-12.000,10,1,4.923047,3.406774
426,-18.000,10,1,4.488803,2.669119
427,-15.000,10,1,4.616654,2.547987
428,-14.000,10,1,4.584838,2.509197
429,-21.000,10,1,4.295030,2.359173
430,-13.000,10,1,4.240478,2.761220
431,-11.000,10,1,4.623528,2.297264
432,-14.000,10,1,4.906792,2.594673
433,-11.000,10,1,4.584562,2.845253
434,-11.000,10,1,4.959434,2.443923
435,-12.000,10,1,4.471708,2.495890
436,-17.000,10,1,4.549902,2.726758
437,-14.000,10,1,4.444623,2.090555
438,-13.000,10,1,4.242816,2.036181
439,-20.000,10,1,4.628030,2.551964
440,-13.000,10,1,4.212437,2.890468
441,-15.000,10,1,4.471010,2.568457
442,-11.000,10,1,4.246413,2.071456
443,-11.000,10,1,4.670157,2.639640
444,-15.000,10,1,4.577148,2.422863
445,-11.000,10,1,4.680502,2.715049
446,-20.000,10,1,4.758255,2.839572
447,-15.000,10,1,4.473146,2.788113
448,-10.000,10,1,3.985023,2.095783
449,-17.000,10,1,4.135120,2.586249
450,-21.000,10,1,4.521521,2.383606
451,-11.000,10,1,4.257565,2.563274
452,-19.000,10,1,4.405765,2.534765
453,-10.000,10,1,4.536545,2.411826
454,-11.000,10,1,4.432380,2.517253
455,-13.000,10,1,4.786172,2.809352
456,-13.000,10,1,4.523329,2.353975
457,-13.000,10,1,4.663601,2.392763
458,-12.000,10,1,4.686481,2.497901
459,-14.000,10,1,4.301191,2.619170
460,-18.000,10,1,4.212214,2.791051
461,-17.000,10,1,4.664174,2.228162
462,-16.000,10,1,4.242659,2.122311
463,-17.000,10,1,4.248850,2.682854
464,-12.000,10,1,4.661047,2.557925
465,-11.000,10,1,4.750076,2.430151
466,-14.000,10,1,4.276366,2.144002
467,-18.000,10,1,4.593882,2.084621
468,-12.000,10,1,4.382771,3.035670
469,-12.000,10,1,4.677261,2.556865
470,-11.000,10,1,4.433982,2.707577
471,-16.000,10,1,4.955982,2.557204
472,-13.000,10,1,4.366776,2.424672
473,-11.000,10,1,4.383901,2.467681
474,-12.000,10,1,4.248176,2.997942
475,-11.000,10,1,4.891373,2.268725
476,-15.000,10,1,4.614136,2.741868
477,-12.000,10,1,4.655460,2.620309
478,-12.000,10,1,5.019573,2.017341
479,-11.000,10,1,4.529655,2.289696
480,-13.000,10,1,4.695909,2.923888
481,-10.000,10,1,4.512213,2.859475
482,-13.000,10,1,5.005707,1.860372
483,-21.000,10,1,4.877059,2.942632
484,-19.000,10,1,4.029449,3.113475
485,-14.000,10,1,5.033538,2.444189
486,-14.000,10,1,4.463226,2.745214
487,-13.000,10,1,4.468009,2.763837
488,-14.000,10,1,4.620122,2.899058
489,-13.000,10,1,4.605999,2.838523
490,-12.000,10,1,4.375671,2.552783
491,-13.000,10,1,4.356435,2.619773
492,-23.000,10,1,4.590032,2.903003
493,-15.000,10,1,4.275948,2.823995
494,-19.000,10,1,4.940740,2.822491
495,-14.000,10,1,4.670074,2.191798
496,-16.000,10,1,4.687156,2.954406
497,-12.000,10,1,4.683808,2.856029
498,-11.000,10,1,4.220599,2.171722
499,-16.000,10,1,4.456118,3.171062
500,-12.000,10,1,4.378767,2.774555
