Episode,Reward,Success,MinDistance_cm,Actor_Loss,Critic_Loss
243,-10.000,0,3.381,-10.473183,3.965587
244,-10.000,0,1.539,-10.314170,2.612257
245,-10.000,0,3.448,-10.332963,5.760739
246,-10.000,0,4.189,-10.538486,3.215496
247,-10.000,0,1.677,-10.319480,3.412313
248,-10.000,0,2.687,-10.659175,3.198299
249,-10.000,0,2.345,-10.498402,4.458812
250,-10.000,0,2.807,-10.464336,3.517263
251,-10.000,0,3.688,-10.653380,3.489486
252,-10.000,0,3.253,-10.254539,3.549061
253,-10.000,0,5.485,-10.135483,2.411083
254,-10.000,0,0.895,-10.305352,3.151263
255,-10.000,0,2.672,-10.117419,4.153798
256,-10.000,0,4.470,-10.241419,4.609647
257,-10.000,0,5.411,-10.241309,3.731735
258,-10.000,0,2.884,-10.441668,2.846602
259,-10.000,0,3.031,-10.361939,2.783092
260,-10.000,0,2.180,-10.440149,3.226230
261,-10.000,0,6.098,-10.374956,3.715761
262,-10.000,0,2.113,-10.155353,4.845612
263,-10.000,0,6.779,-10.518087,3.103904
264,-10.000,0,3.220,-10.254276,2.646312
265,-10.000,0,1.328,-10.307091,2.167286
266,-10.000,0,3.112,-10.523093,4.953844
267,-10.000,0,3.011,-10.069785,2.801684
268,-10.000,0,2.725,-10.585416,2.761376
269,-10.000,0,3.905,-10.184473,3.472673
270,-10.000,0,2.017,-10.313751,2.507196
271,-10.000,0,7.690,-10.226069,2.948611
272,-10.000,0,2.232,-10.391115,3.597032
273,-10.000,0,3.240,-10.333152,2.709869
274,-10.000,0,4.376,-10.463200,3.179401
275,0.000,1,0.708,-10.364334,2.610417
276,-10.000,0,2.385,-10.102335,3.189796
277,-10.000,0,3.700,-10.548208,2.240789
278,-10.000,0,2.297,-10.391325,4.222131
279,-10.000,0,1.734,-10.443185,3.514968
280,-10.000,0,2.879,-10.056005,4.046287
281,-10.000,0,1.045,-10.403464,1.797190
282,-10.000,0,3.849,-10.069487,2.820305
283,-10.000,0,5.377,-10.429761,2.499045
284,-10.000,0,4.248,-10.627323,2.729083
285,-10.000,0,3.785,-10.456128,3.035380
286,-10.000,0,4.318,-10.180056,2.513400
287,-10.000,0,1.716,-10.412375,3.429770
288,-10.000,0,4.092,-10.444218,1.494248
289,-10.000,0,3.197,-10.079728,3.065358
290,-10.000,0,5.274,-10.391867,3.468342
291,-10.000,0,4.392,-10.696752,3.788876
292,-10.000,0,4.482,-10.301967,2.480818
293,-10.000,0,1.292,-10.126450,4.525978
294,-10.000,0,4.164,-10.428045,2.932840
295,-10.000,0,3.023,-10.170705,2.384693
296,-10.000,0,3.294,-10.118729,2.906167
297,-10.000,0,3.612,-10.430574,3.469745
298,-10.000,0,1.340,-10.386789,3.165127
299,-10.000,0,3.206,-10.180778,2.947281
300,-10.000,0,4.229,-10.006764,3.309304
301,-10.000,0,2.741,-10.105118,4.173440
302,-10.000,0,3.145,-10.883083,3.223630
303,-10.000,0,2.258,-9.862612,4.577964
304,-10.000,0,3.261,-10.603679,2.156054
305,-10.000,0,2.980,-10.085615,2.971837
306,-10.000,0,2.381,-10.474027,2.771640
307,-10.000,0,5.482,-10.270441,2.687229
308,-10.000,0,4.592,-10.403019,1.549468
309,-10.000,0,1.674,-10.500856,2.765577
310,-10.000,0,3.100,-10.184751,3.300929
311,-10.000,0,1.765,-10.173255,3.734261
312,-10.000,0,3.681,-10.333871,2.399934
313,-10.000,0,3.195,-10.178757,3.984966
314,-10.000,0,3.758,-10.315805,2.605543
315,-10.000,0,4.113,-10.149184,2.535846
316,-10.000,0,2.187,-10.335886,3.228851
317,-10.000,0,1.317,-9.939678,2.836613
318,-10.000,0,7.901,-10.306797,3.029996
319,-10.000,0,2.585,-10.356297,2.621553
320,-10.000,0,2.602,-10.126410,2.626140
321,-10.000,0,3.149,-10.280308,2.594550
322,-10.000,0,1.877,-10.187019,4.115757
323,-10.000,0,2.000,-10.408561,2.722408
324,-10.000,0,2.812,-10.397556,4.838273
325,-10.000,0,3.487,-10.140756,4.175063
326,-10.000,0,4.626,-10.080137,3.618082
327,-10.000,0,2.961,-10.498177,4.514346
328,-10.000,0,2.576,-10.374643,2.384850
329,-10.000,0,2.078,-10.478881,4.173299
330,-10.000,0,1.240,-10.040222,3.402652
331,-10.000,0,2.857,-10.297485,3.933707
332,-10.000,0,4.075,-10.369211,2.707748
333,-10.000,0,2.189,-10.267377,3.857312
334,-10.000,0,2.511,-10.328091,4.225040
335,-10.000,0,1.915,-10.170284,2.924821
336,-10.000,0,3.295,-10.397552,2.382396
337,-10.000,0,2.541,-10.583533,3.111213
338,-10.000,0,3.311,-10.033185,3.689488
339,-7.000,1,0.654,-10.185708,2.969777
340,-10.000,0,2.605,-10.228151,4.344079
341,-10.000,0,2.662,-10.360313,4.059540
342,-10.000,0,3.205,-10.655338,2.342281
343,-10.000,0,1.544,-10.537477,4.366748
344,-10.000,0,3.421,-10.093684,2.633896
345,-10.000,0,3.431,-10.067054,4.256170
346,-10.000,0,3.041,-10.389027,2.884159
347,-10.000,0,1.612,-10.244320,3.828635
348,-10.000,0,0.926,-10.458914,1.588141
349,-10.000,0,1.782,-9.997112,3.368162
350,-10.000,0,2.078,-10.176008,2.542201
351,-10.000,0,2.399,-9.962839,2.832471
352,-5.000,1,0.712,-10.004788,2.943597
353,-10.000,0,0.933,-10.021662,2.799323
354,-10.000,0,1.864,-10.124984,3.323203
355,-10.000,0,7.366,-10.366095,2.797989
356,-10.000,0,4.139,-9.909237,3.914423
357,-10.000,0,2.549,-10.610500,3.582340
358,-10.000,0,2.357,-10.093320,2.637008
359,-10.000,0,4.357,-10.225559,2.931317
360,-10.000,0,2.706,-9.945578,2.545897
361,-10.000,0,3.724,-10.117067,5.375062
362,-10.000,0,2.451,-10.000021,2.549614
363,-10.000,0,0.805,-9.986496,3.306023
364,-10.000,0,1.990,-10.239151,2.356634
365,-10.000,0,3.186,-10.040036,2.802878
366,-10.000,0,7.062,-10.023235,2.592942
367,-10.000,0,2.261,-10.117908,3.409569
368,-10.000,0,6.187,-10.289042,2.983544
369,-10.000,0,0.945,-10.008494,2.912333
370,-10.000,0,2.305,-10.377131,4.519647
371,-10.000,0,2.853,-10.035531,3.281637
372,-10.000,0,4.256,-10.265706,2.798293
373,-10.000,0,1.866,-10.056016,3.830485
374,-10.000,0,3.678,-10.462885,3.899618
375,-10.000,0,2.637,-9.993076,2.857703
376,-10.000,0,0.834,-10.130957,1.990768
377,-10.000,0,2.873,-9.848845,4.408148
378,-10.000,0,2.684,-10.332917,2.454481
379,-10.000,0,2.361,-9.631366,4.270930
380,-10.000,0,3.879,-9.982531,3.025079
381,-10.000,0,3.550,-9.888945,2.826723
382,-10.000,0,2.603,-10.169687,3.136542
383,-10.000,0,2.054,-9.956157,2.377923
384,-10.000,0,2.040,-10.193334,2.556728
385,-10.000,0,4.790,-10.007169,3.687204
386,-10.000,0,2.065,-10.300240,2.737654
387,-10.000,0,2.045,-9.935415,3.642920
388,-10.000,0,2.664,-9.733804,4.195191
389,-10.000,0,3.288,-10.269009,2.890985
390,-10.000,0,3.739,-9.631599,3.420582
391,-10.000,0,2.521,-10.099895,2.091790
392,-10.000,0,2.894,-10.139174,2.170560
393,-10.000,0,2.660,-9.973802,3.638333
394,-10.000,0,3.605,-10.338828,2.696184
395,-10.000,0,2.588,-10.171033,2.945742
396,-10.000,0,2.096,-10.209021,3.637098
397,-10.000,0,2.522,-10.238190,3.143226
398,-10.000,0,1.631,-10.126286,3.376223
399,-10.000,0,1.696,-10.128312,5.024920
400,-10.000,0,2.540,-9.829672,2.601742
401,-10.000,0,1.259,-10.310743,3.332686
402,-10.000,0,1.115,-10.277020,2.484307
403,-10.000,0,1.801,-10.308569,3.620600
404,-10.000,0,1.359,-10.255053,2.717794
405,-10.000,0,0.956,-10.284554,4.113673
406,-10.000,0,3.298,-10.032444,3.460896
407,-10.000,0,2.699,-10.234686,4.193711
408,-10.000,0,2.058,-9.596018,3.008360
409,-10.000,0,1.365,-9.958684,2.663431
410,-10.000,0,1.957,-10.286709,3.087835
411,-10.000,0,3.270,-9.900925,2.988369
412,-10.000,0,2.423,-9.971778,1.622242
413,-10.000,0,4.486,-9.980541,3.093235
414,-10.000,0,1.033,-9.914279,3.222714
415,-10.000,0,2.238,-9.715487,4.860779
416,-10.000,0,1.332,-10.392981,1.745410
417,-10.000,0,2.524,-9.863178,3.802390
418,-10.000,0,0.795,-10.183480,2.442540
419,-10.000,0,2.789,-9.869821,3.598422
420,-10.000,0,2.066,-10.195094,4.027809
421,-10.000,0,2.561,-9.740728,2.740554
422,-10.000,0,1.903,-9.860372,2.994901
423,-10.000,0,2.280,-10.057682,3.159126
424,-10.000,0,2.852,-9.963461,2.741003
425,-10.000,0,1.394,-9.632275,2.068476
426,-10.000,0,3.484,-10.183073,2.860299
427,-10.000,0,3.283,-10.152231,2.471309
428,-10.000,0,2.185,-10.047657,3.170803
429,-10.000,0,1.207,-10.188908,2.901210
430,-10.000,0,2.925,-10.269958,3.320021
431,-10.000,0,2.405,-9.673332,3.460125
432,-10.000,0,1.686,-10.281925,2.301193
433,-10.000,0,0.968,-9.801743,3.730474
434,-10.000,0,4.254,-10.254109,2.760410
435,-10.000,0,3.350,-9.856579,2.901966
436,-10.000,0,4.374,-9.935908,3.026446
437,-10.000,0,4.873,-9.583667,3.060327
438,-10.000,0,2.856,-10.408036,2.428207
439,-10.000,0,1.720,-9.867516,2.841865
440,-10.000,0,2.126,-9.916994,2.372625
441,-10.000,0,2.406,-10.052870,3.013565
442,-10.000,0,3.472,-9.768784,2.815089
443,-10.000,0,2.722,-9.702820,3.175091
444,-10.000,0,1.372,-9.932222,3.093096
445,-10.000,0,2.688,-9.836168,4.324109
446,-10.000,0,1.864,-10.053454,2.938158
447,-10.000,0,3.429,-9.912800,2.242890
448,-10.000,0,2.089,-10.179508,2.628376
449,-10.000,0,1.994,-10.261809,2.581438
450,-10.000,0,3.284,-10.167631,2.793709
451,-10.000,0,2.317,-10.257440,2.261473
452,-10.000,0,2.816,-10.112200,2.803575
453,-10.000,0,0.795,-9.945498,2.710074
454,-10.000,0,5.283,-9.858682,3.342874
455,-10.000,0,2.979,-9.770971,2.934455
456,-10.000,0,1.522,-10.136050,3.126408
457,-10.000,0,3.433,-9.477540,2.131854
458,-10.000,0,1.673,-9.983109,2.610635
459,-10.000,0,1.848,-10.061920,2.843311
460,-10.000,0,2.994,-10.177186,3.014805
461,-10.000,0,4.512,-10.009144,3.237540
462,-10.000,0,2.263,-9.697052,2.728287
463,-10.000,0,2.999,-9.756716,2.562599
464,-10.000,0,1.737,-10.068524,2.805341
465,-10.000,0,4.008,-9.217665,2.873738
466,-10.000,0,2.421,-10.059460,3.009008
467,-10.000,0,2.219,-10.135319,2.973162
468,-10.000,0,3.043,-9.817272,3.364096
469,-10.000,0,3.606,-10.015189,3.034056
470,-10.000,0,2.525,-10.062831,1.855155
471,-10.000,0,7.234,-9.738251,3.887716
472,-10.000,0,4.493,-10.171611,3.519635
473,-10.000,0,4.470,-10.207375,3.958689
474,-10.000,0,2.547,-10.053446,2.287637
475,-10.000,0,2.793,-9.663801,3.191435
476,-10.000,0,3.622,-9.698320,2.703552
477,-10.000,0,4.777,-10.153730,3.661469
478,-10.000,0,4.283,-10.191901,2.977150
479,-10.000,0,2.928,-9.760116,2.958436
480,-10.000,0,2.069,-10.027250,3.206061
481,-10.000,0,1.845,-9.502028,3.432407
482,-10.000,0,3.645,-9.770396,3.065938
483,-10.000,0,4.097,-10.114573,1.965342
484,-10.000,0,1.221,-9.772480,3.696335
485,-10.000,0,4.072,-10.413966,3.144946
486,-10.000,0,1.875,-10.197145,1.948453
487,-10.000,0,3.349,-10.018273,2.872554
488,-10.000,0,1.725,-10.121664,2.938833
489,-10.000,0,1.369,-10.314547,2.661559
490,-10.000,0,4.847,-9.707643,2.334868
491,-10.000,0,4.171,-9.863023,3.047663
492,-10.000,0,2.976,-10.165165,2.809198
493,-10.000,0,2.299,-9.810576,2.605329
494,-10.000,0,2.917,-9.926401,3.884639
495,-10.000,0,2.546,-10.074379,2.874077
496,-10.000,0,3.064,-10.196095,2.510378
497,-10.000,0,4.165,-10.001145,2.625291
498,-10.000,0,3.034,-10.154471,2.747400
499,-10.000,0,4.673,-10.216967,2.617648
500,-10.000,0,3.041,-10.082481,3.454641
501,-10.000,0,4.874,-10.082054,4.020891
502,-10.000,0,4.305,-9.878885,2.865392
503,-10.000,0,3.902,-9.946666,2.955025
504,-10.000,0,1.302,-10.286106,2.463529
505,-10.000,0,1.560,-10.254300,2.310332
506,-10.000,0,2.659,-9.797636,2.662922
507,-10.000,0,4.397,-10.238508,1.753378
508,-10.000,0,6.247,-10.048219,3.564414
509,-10.000,0,5.406,-10.091838,1.935920
510,-10.000,0,1.894,-10.266646,2.526159
511,-10.000,0,9.165,-9.512762,2.865687
512,-10.000,0,4.937,-9.808063,4.167770
513,-10.000,0,3.725,-9.767933,2.384999
514,-10.000,0,4.570,-10.065417,2.771131
515,-10.000,0,4.646,-10.130093,3.299255
516,-10.000,0,6.492,-10.118109,3.900173
517,-10.000,0,5.132,-9.630597,3.008243
518,-10.000,0,6.577,-10.424621,2.138074
519,-10.000,0,3.465,-10.153038,3.229958
520,-10.000,0,1.678,-10.353467,2.185257
521,-10.000,0,2.682,-10.177931,4.283226
522,-10.000,0,3.314,-10.115145,2.223769
523,-10.000,0,1.917,-9.927158,2.941466
524,-10.000,0,3.596,-10.052588,2.483089
525,-10.000,0,2.153,-9.862489,2.333866
526,-10.000,0,2.232,-9.997540,2.228698
527,-10.000,0,3.999,-10.297625,2.623711
528,-10.000,0,1.573,-9.908399,3.150896
529,-10.000,0,2.817,-9.626238,2.867535
530,-10.000,0,3.798,-9.884952,3.080262
531,-10.000,0,2.687,-10.098612,2.930649
532,-10.000,0,1.911,-9.898351,2.326628
533,-10.000,0,1.971,-9.884859,2.507234
534,-10.000,0,3.487,-10.226780,2.596097
535,-10.000,0,2.842,-10.178804,1.660811
536,-10.000,0,1.474,-10.001720,2.999188
537,-10.000,0,1.999,-10.108171,2.570495
538,-10.000,0,4.437,-10.119076,3.302188
539,-10.000,0,4.190,-9.821687,2.785180
540,-10.000,0,3.863,-10.225081,2.461076
541,-10.000,0,5.108,-10.211100,2.640993
542,-10.000,0,5.521,-9.642283,2.807157
543,-10.000,0,4.163,-9.685766,2.427538
544,-10.000,0,1.867,-10.355028,2.015634
545,-10.000,0,2.557,-10.063900,2.667467
546,-10.000,0,4.088,-10.132784,2.290801
547,-10.000,0,3.031,-10.268598,2.561219
548,-10.000,0,2.708,-10.514502,2.154763
549,-10.000,0,4.073,-9.975274,2.007450
550,-10.000,0,1.584,-9.866676,2.810816
551,-10.000,0,2.220,-10.259272,2.829506
552,-10.000,0,4.965,-9.791240,2.719850
553,-10.000,0,1.339,-10.090878,2.795976
554,-10.000,0,1.891,-10.173505,2.719033
555,-10.000,0,2.562,-10.127140,1.882504
556,-10.000,0,3.264,-9.755141,2.368162
557,-10.000,0,4.234,-9.756187,2.169267
558,-10.000,0,1.838,-10.386991,2.470347
559,-10.000,0,2.591,-10.245164,2.454715
560,-10.000,0,2.356,-10.316273,2.054219
561,-10.000,0,3.503,-10.502703,2.312863
562,-10.000,0,3.932,-10.143428,2.119676
563,-4.000,1,0.579,-10.227065,2.298909
564,-10.000,0,3.154,-10.051712,2.548489
565,-10.000,0,4.118,-10.308155,2.632782
566,-10.000,0,4.023,-10.385930,2.211977
567,-10.000,0,2.164,-10.024590,2.715789
568,-10.000,0,1.622,-10.258385,2.847590
569,-10.000,0,3.445,-10.406785,2.537769
570,-10.000,0,0.845,-9.933885,1.921901
571,-10.000,0,2.110,-10.837451,2.466763
572,-10.000,0,3.006,-10.372697,2.721983
573,-10.000,0,1.031,-10.267717,2.654113
574,-10.000,0,5.069,-10.483743,2.782825
575,-10.000,0,3.892,-10.710451,2.092958
576,-10.000,0,2.464,-10.046860,2.930458
577,-10.000,0,4.925,-10.448295,3.341887
578,-10.000,0,3.390,-10.412968,2.597473
579,-10.000,0,2.418,-10.403637,2.690020
580,-10.000,0,5.473,-10.084496,3.053039
581,-10.000,0,2.610,-10.167537,2.180830
582,-10.000,0,2.730,-10.705545,1.912151
583,-10.000,0,3.261,-10.541944,2.585801
584,-10.000,0,3.229,-10.574157,2.080527
585,-10.000,0,1.759,-10.462945,3.014086
586,-10.000,0,3.528,-10.425295,2.624470
587,-10.000,0,2.633,-10.000457,2.554842
